chunk_size_i,chunk_size_fpos,chunk_size_k,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
256,64,32,1,20,2,1,0,"(0, 1, 4, 2, 3)",5.992727,10,5,0,10
2,128,64,16,13,2,1,0,"(0, 1, 4, 3, 2)",582.4735175000001,10,5,0,10
32,2,64,2,5,0,0,0,"(1, 0, 2, 4, 3)",216.0781655,10,5,0,10
8,2,256,16,20,1,1,1,"(0, 4, 3, 2, 1)",235.4253325,10,5,0,10
256,64,2,4,9,0,0,1,"(0, 1, 2, 4, 3)",4.7503735,10,5,0,10
8,64,16,1,11,0,1,1,"(0, 1, 2, 4, 3)",258.1640825,10,5,0,10
8,16,8,1,4,0,1,0,"(0, 4, 2, 3, 1)",235.370723,10,5,0,10
8,64,4,32,7,1,0,0,"(4, 0, 3, 2, 1)",211.4256185,10,5,0,10
256,16,4,8,18,1,1,1,"(1, 0, 2, 4, 3)",1.575205,10,5,0,10
2,2,16,32,17,1,0,1,"(1, 0, 4, 3, 2)",603.520585,10,5,0,10
64,32,8,8,7,0,0,0,"(0, 1, 4, 3, 2)",35.8879345,10,5,0,10
16,128,16,32,18,1,1,0,"(1, 0, 2, 3, 4)",34.993683000000004,10,5,0,10
4,2,4,32,8,1,1,1,"(4, 0, 3, 2, 1)",124.7476375,10,5,0,10
32,4,2,8,2,2,1,0,"(4, 0, 2, 3, 1)",28.4537445,10,5,0,10
256,64,16,16,12,0,0,0,"(0, 1, 2, 4, 3)",3.2638355,10,5,0,10
256,4,32,16,6,2,1,1,"(1, 0, 2, 4, 3)",20.3642105,10,5,0,10
64,16,2,2,12,2,1,0,"(1, 0, 2, 4, 3)",17.837079000000003,10,5,0,10
128,128,128,1,14,0,0,1,"(0, 4, 3, 2, 1)",15.3254135,10,5,0,10
256,64,4,8,6,0,1,1,"(4, 0, 2, 3, 1)",7.7761895,10,5,0,10
64,128,256,4,12,0,1,0,"(1, 0, 4, 2, 3)",211.0415155,10,5,0,10
2,64,64,4,20,1,1,0,"(1, 0, 2, 4, 3)",1420.1323055,10,5,0,10
32,4,32,16,8,0,0,0,"(1, 0, 2, 4, 3)",44.5463735,10,5,0,10
8,2,256,1,5,2,1,0,"(1, 0, 4, 2, 3)",9604.453855,10,5,0,10
128,128,16,2,9,2,1,1,"(1, 0, 2, 3, 4)",8.493665,10,5,0,10
128,32,64,8,4,0,0,0,"(0, 1, 4, 2, 3)",88.52028849999999,10,5,0,10
2,128,256,4,7,0,1,0,"(0, 1, 4, 2, 3)",11382.753233,10,5,0,10
128,2,256,4,15,1,1,0,"(4, 0, 2, 3, 1)",4.549172,10,5,0,10
8,32,4,2,20,2,0,1,"(0, 1, 2, 3, 4)",27.4642525,10,5,0,10
2,128,32,8,6,1,0,0,"(0, 1, 2, 3, 4)",701.2986619999999,10,5,0,10
8,16,64,8,12,2,1,1,"(1, 0, 2, 3, 4)",149.22098,10,5,0,10
16,64,8,2,20,1,0,1,"(1, 0, 4, 3, 2)",7.184122,10,5,0,10
4,128,8,16,13,0,0,1,"(4, 0, 2, 3, 1)",654.1842015,10,5,0,10
64,64,8,1,7,1,0,1,"(1, 0, 4, 2, 3)",86.218076,10,5,0,10
128,64,8,8,20,0,0,1,"(0, 1, 2, 3, 4)",2.4162545,10,5,0,10
8,16,2,32,7,0,1,1,"(0, 4, 2, 3, 1)",236.6726325,10,5,0,10
128,256,8,4,14,0,0,0,"(0, 1, 2, 4, 3)",7.918448,10,5,0,10
4,32,32,1,3,0,0,1,"(0, 1, 4, 3, 2)",618.7626124999999,10,5,0,10
64,8,4,8,12,2,0,0,"(0, 1, 2, 4, 3)",29.037057,10,5,0,10
16,2,128,32,5,2,1,1,"(1, 0, 2, 4, 3)",318.202873,10,5,0,10
8,64,64,16,9,0,1,0,"(1, 0, 4, 3, 2)",245.265289,10,5,0,10
64,8,256,4,4,1,0,1,"(4, 0, 2, 3, 1)",30.564322,10,5,0,10
8,256,8,8,5,2,0,1,"(1, 0, 4, 3, 2)",235.0659095,10,5,0,10
128,8,8,32,4,0,1,0,"(0, 1, 4, 2, 3)",65.6236955,10,5,0,10
2,2,4,2,15,2,0,1,"(0, 1, 2, 4, 3)",1457.0265774999998,10,5,0,10
256,32,8,2,15,1,1,1,"(1, 0, 2, 4, 3)",2.186168,10,5,0,10
4,256,4,32,16,1,0,0,"(0, 1, 2, 3, 4)",119.5445145,10,5,0,10
4,128,32,32,3,2,1,1,"(0, 1, 4, 3, 2)",1012.4101265,10,5,0,10
8,16,16,32,16,1,1,0,"(0, 1, 2, 4, 3)",71.6006965,10,5,0,10
128,32,32,1,14,1,0,0,"(0, 1, 4, 2, 3)",118.6046115,10,5,0,10
16,128,32,1,2,1,1,1,"(1, 0, 2, 4, 3)",488.979762,10,5,0,10
256,2,4,16,15,2,0,0,"(0, 1, 2, 4, 3)",12.5038235,10,5,0,10
64,2,64,1,6,1,0,1,"(4, 0, 2, 3, 1)",8.5551285,10,5,0,10
32,16,16,8,13,1,1,1,"(0, 1, 4, 3, 2)",106.6842535,10,5,0,10
128,4,64,1,11,0,0,0,"(0, 1, 4, 2, 3)",59.6862355,10,5,0,10
256,8,16,2,20,0,1,0,"(0, 1, 4, 3, 2)",2.010375,10,5,0,10
64,4,256,1,17,0,0,0,"(0, 1, 4, 2, 3)",238.581865,10,5,0,10
32,4,2,16,18,2,1,0,"(1, 0, 4, 3, 2)",13.7683395,10,5,0,10
4,256,4,2,3,0,1,0,"(1, 0, 2, 4, 3)",464.632931,10,5,0,10
8,128,2,32,14,0,0,1,"(1, 0, 4, 3, 2)",14.5305325,10,5,0,10
32,64,4,8,16,1,0,0,"(1, 0, 2, 4, 3)",6.521939,10,5,0,10
256,16,64,4,12,1,1,0,"(4, 0, 3, 2, 1)",8.453885499999998,10,5,0,10
16,256,8,8,3,1,1,1,"(0, 4, 3, 2, 1)",217.7446255,10,5,0,10
256,2,64,8,20,0,0,1,"(4, 0, 3, 2, 1)",8.195609000000001,10,5,0,10
16,4,64,16,18,2,0,1,"(0, 1, 2, 3, 4)",275.44575,10,5,0,10
8,8,32,4,14,2,0,1,"(0, 4, 2, 3, 1)",219.007149,10,5,0,10
32,2,4,1,14,2,1,1,"(0, 4, 2, 3, 1)",16.773868999999998,10,5,0,10
2,8,256,1,3,0,0,0,"(0, 1, 2, 3, 4)",7613.984202,10,5,0,10
16,4,256,8,16,2,0,1,"(1, 0, 4, 3, 2)",539.3655020000001,10,5,0,10
2,8,64,4,7,0,1,0,"(0, 4, 3, 2, 1)",940.5985675,10,5,0,10
256,256,32,32,4,2,1,0,"(4, 0, 3, 2, 1)",14.631971,10,5,0,10
32,2,2,1,18,0,0,1,"(0, 1, 4, 3, 2)",46.4548855,10,5,0,10
2,32,4,32,11,0,1,1,"(4, 0, 2, 3, 1)",940.5328045,10,5,0,10
32,8,128,1,7,2,1,1,"(1, 0, 2, 4, 3)",110.7376125,10,5,0,10
32,256,256,32,13,2,1,1,"(0, 4, 2, 3, 1)",114.9919765,10,5,0,10
2,2,2,1,2,2,0,1,"(0, 1, 4, 2, 3)",3970.6263385,10,5,0,10
4,16,256,4,9,2,1,0,"(4, 0, 2, 3, 1)",474.7719655,10,5,0,10
4,256,8,2,5,1,1,1,"(0, 4, 2, 3, 1)",471.0084255,10,5,0,10
256,256,4,32,4,1,1,1,"(4, 0, 3, 2, 1)",14.1643855,10,5,0,10
32,16,16,4,3,0,0,0,"(4, 0, 3, 2, 1)",60.7892635,10,5,0,10
32,32,64,16,13,0,1,0,"(4, 0, 3, 2, 1)",63.7674765,10,5,0,10
32,128,32,8,7,2,1,1,"(0, 1, 4, 2, 3)",137.98118699999998,10,5,0,10
128,64,4,32,7,0,1,1,"(0, 1, 2, 4, 3)",6.250884,10,5,0,10
256,128,4,32,18,0,1,0,"(0, 1, 4, 3, 2)",5.3836985,10,5,0,10
128,64,4,2,9,1,0,1,"(0, 1, 4, 3, 2)",3.6809805,10,5,0,10
256,8,4,8,7,1,1,0,"(0, 4, 2, 3, 1)",7.4504095,10,5,0,10
2,256,16,32,9,0,0,1,"(0, 4, 3, 2, 1)",941.2965305,10,5,0,10
8,16,4,32,7,0,1,1,"(0, 4, 3, 2, 1)",235.6374105,10,5,0,10
32,2,256,8,3,2,0,0,"(0, 4, 2, 3, 1)",17.066099,10,5,0,10
256,2,2,32,11,0,1,1,"(0, 1, 2, 3, 4)",3.4054640000000003,10,5,0,10
4,16,8,16,5,2,1,0,"(0, 4, 3, 2, 1)",472.9359045,10,5,0,10
8,256,256,8,13,2,1,0,"(0, 1, 4, 2, 3)",8129.8918255,10,5,0,10
2,256,128,16,10,1,0,0,"(1, 0, 2, 3, 4)",2954.5230705,10,5,0,10
256,32,64,2,14,2,0,1,"(0, 4, 2, 3, 1)",8.528148999999999,10,5,0,10
256,2,16,32,19,1,1,1,"(0, 4, 2, 3, 1)",2.765506,10,5,0,10
8,8,4,16,5,1,1,1,"(0, 4, 2, 3, 1)",219.052604,10,5,0,10
2,32,16,2,10,0,1,0,"(0, 1, 2, 4, 3)",461.04007,10,5,0,10
16,32,4,32,20,1,0,1,"(4, 0, 3, 2, 1)",119.193883,10,5,0,10
4,2,8,16,11,1,0,0,"(4, 0, 3, 2, 1)",124.60213,10,5,0,10
16,4,256,2,9,2,0,0,"(0, 4, 2, 3, 1)",119.5893625,10,5,0,10
32,16,128,32,9,0,0,0,"(0, 4, 2, 3, 1)",60.9495195,10,5,0,10
2,32,64,16,18,1,1,1,"(1, 0, 2, 3, 4)",1504.3092685,10,5,0,10
2,256,128,16,13,1,0,1,"(0, 1, 2, 3, 4)",1290.2463819999998,10,5,0,10
16,32,32,16,2,0,1,1,"(0, 1, 2, 4, 3)",700.892717,10,5,0,10
8,32,64,32,13,1,0,0,"(0, 1, 2, 4, 3)",134.584348,10,5,0,10
16,8,64,1,7,2,1,0,"(0, 1, 4, 3, 2)",352.301783,10,5,0,10
64,64,128,16,7,0,0,1,"(0, 1, 4, 2, 3)",943.042466,10,5,0,10
64,2,64,8,3,2,1,1,"(1, 0, 2, 3, 4)",130.767542,10,5,0,10
64,4,128,2,20,2,1,1,"(0, 1, 2, 3, 4)",20.7141995,10,5,0,10
16,32,8,1,4,1,1,0,"(0, 4, 2, 3, 1)",119.2125245,10,5,0,10
2,128,256,8,15,2,0,0,"(0, 4, 3, 2, 1)",941.1348045,10,5,0,10
32,4,4,16,15,2,0,0,"(0, 1, 2, 3, 4)",9.5311805,10,5,0,10
256,2,64,2,9,2,0,1,"(1, 0, 4, 2, 3)",68.1233655,10,5,0,10
64,16,4,16,17,0,0,1,"(0, 4, 2, 3, 1)",30.527278000000003,10,5,0,10
32,256,16,16,11,0,0,0,"(1, 0, 2, 4, 3)",26.512038,10,5,0,10
8,256,4,16,11,1,1,1,"(0, 4, 2, 3, 1)",235.6522285,10,5,0,10
16,32,128,8,16,2,1,0,"(1, 0, 2, 4, 3)",265.032643,10,5,0,10
256,16,256,32,8,2,1,0,"(0, 4, 2, 3, 1)",8.030022500000001,10,5,0,10
4,128,64,16,20,0,1,1,"(0, 4, 2, 3, 1)",475.245192,10,5,0,10
4,16,4,1,17,2,0,1,"(1, 0, 2, 3, 4)",225.4961645,10,5,0,10
4,256,64,2,9,1,0,1,"(0, 4, 2, 3, 1)",477.890581,10,5,0,10
16,64,64,2,6,1,0,1,"(0, 4, 2, 3, 1)",107.453642,10,5,0,10
4,2,256,2,13,2,1,0,"(1, 0, 4, 2, 3)",7944.708597,10,5,0,10
32,4,16,4,2,0,1,1,"(0, 1, 4, 2, 3)",840.6403265,10,5,0,10
8,8,2,2,10,2,0,0,"(0, 1, 4, 3, 2)",464.916574,10,5,0,10
16,16,128,16,14,0,1,0,"(4, 0, 3, 2, 1)",119.0077535,10,5,0,10
128,32,4,1,13,2,0,1,"(0, 1, 4, 2, 3)",6.399316499999999,10,5,0,10
64,4,256,32,16,2,1,1,"(1, 0, 2, 4, 3)",120.5246625,10,5,0,10
2,64,32,32,19,0,1,1,"(0, 1, 2, 4, 3)",414.768433,10,5,0,10
256,2,8,1,17,2,1,1,"(0, 1, 4, 2, 3)",7.315116,10,5,0,10
4,4,128,1,5,1,0,0,"(1, 0, 2, 4, 3)",1536.434387,10,5,0,10
16,8,256,16,20,1,0,1,"(1, 0, 4, 3, 2)",329.596403,10,5,0,10
2,16,32,32,8,1,1,1,"(4, 0, 3, 2, 1)",944.6210755,10,5,0,10
32,2,16,2,6,2,0,0,"(4, 0, 2, 3, 1)",16.505313,10,5,0,10
256,8,128,32,9,2,1,1,"(0, 1, 4, 3, 2)",24.3591405,10,5,0,10
16,16,32,32,2,1,1,0,"(0, 1, 2, 4, 3)",345.795515,10,5,0,10
128,32,2,2,7,0,0,0,"(4, 0, 3, 2, 1)",16.488122,10,5,0,10
8,4,64,4,17,2,1,0,"(1, 0, 2, 4, 3)",459.3466945,10,5,0,10
4,64,64,4,2,0,0,0,"(0, 1, 4, 3, 2)",276.0176765,10,5,0,10
8,32,256,32,13,0,1,1,"(4, 0, 3, 2, 1)",247.59879,10,5,0,10
8,16,128,2,19,2,1,0,"(0, 4, 2, 3, 1)",237.641505,10,5,0,10
4,4,128,2,14,1,1,0,"(0, 1, 2, 4, 3)",629.808569,10,5,0,10
64,32,32,1,17,0,0,1,"(0, 4, 3, 2, 1)",30.7311675,10,5,0,10
64,4,4,2,17,2,0,1,"(0, 4, 2, 3, 1)",14.60121,10,5,0,10
8,8,2,2,9,1,0,1,"(0, 4, 3, 2, 1)",235.5539795,10,5,0,10
8,256,32,4,8,0,1,0,"(1, 0, 4, 2, 3)",1743.475402,10,5,0,10
64,16,256,32,14,2,1,0,"(4, 0, 2, 3, 1)",30.951366,10,5,0,10
64,32,32,1,5,1,0,0,"(0, 4, 2, 3, 1)",30.6114195,10,5,0,10
4,256,32,8,5,1,1,1,"(0, 1, 2, 3, 4)",1529.171475,10,5,0,10
128,128,256,32,5,0,1,0,"(4, 0, 3, 2, 1)",21.4132015,10,5,0,10
8,4,32,8,8,0,0,0,"(0, 1, 4, 3, 2)",1040.2663255,10,5,0,10
256,8,4,16,20,0,0,1,"(0, 4, 2, 3, 1)",7.455311,10,5,0,10
8,16,16,1,3,0,0,1,"(1, 0, 2, 3, 4)",486.3952,10,5,0,10
128,32,256,4,3,2,0,1,"(4, 0, 3, 2, 1)",16.328664,10,5,0,10
16,64,8,2,8,0,0,0,"(0, 1, 2, 3, 4)",29.446609,10,5,0,10
32,4,128,2,3,1,1,1,"(0, 1, 2, 4, 3)",520.5651734999999,10,5,0,10
2,32,8,8,19,0,1,0,"(1, 0, 2, 4, 3)",101.725984,10,5,0,10
4,8,32,4,3,1,1,0,"(1, 0, 2, 4, 3)",660.499184,10,5,0,10
256,4,8,16,6,0,1,1,"(1, 0, 4, 2, 3)",34.564588,10,5,0,10
2,16,16,32,17,2,0,0,"(0, 4, 3, 2, 1)",940.785055,10,5,0,10
16,8,4,1,18,2,0,0,"(4, 0, 2, 3, 1)",118.9424515,10,5,0,10
32,8,32,1,2,1,1,0,"(0, 1, 2, 3, 4)",300.7795865,10,5,0,10
256,8,256,1,7,0,0,1,"(1, 0, 4, 3, 2)",38.3683185,10,5,0,10
16,32,64,32,5,1,0,0,"(0, 4, 3, 2, 1)",124.993409,10,5,0,10
64,2,32,16,12,2,1,1,"(0, 1, 4, 3, 2)",198.034528,10,5,0,10
256,4,4,32,2,0,0,1,"(1, 0, 4, 3, 2)",32.510023000000004,10,5,0,10
64,16,128,1,2,0,1,1,"(1, 0, 4, 2, 3)",1126.959655,10,5,0,10
2,256,64,32,10,0,1,0,"(0, 4, 3, 2, 1)",941.0537885,10,5,0,10
8,32,2,1,4,2,1,1,"(0, 1, 4, 2, 3)",513.6627579999999,10,5,0,10
2,16,8,16,2,1,1,0,"(0, 4, 2, 3, 1)",940.9224355,10,5,0,10
8,256,2,2,10,0,1,0,"(0, 4, 3, 2, 1)",235.8402965,10,5,0,10
64,16,4,2,3,1,1,1,"(1, 0, 4, 3, 2)",39.6052015,10,5,0,10
4,16,16,16,14,2,0,1,"(0, 1, 2, 4, 3)",543.4690955,10,5,0,10
64,8,256,32,18,2,1,1,"(0, 4, 3, 2, 1)",30.7655405,10,5,0,10
64,32,8,1,8,1,1,1,"(1, 0, 4, 2, 3)",82.69797399999999,10,5,0,10
4,4,32,32,4,1,1,1,"(4, 0, 2, 3, 1)",470.662557,10,5,0,10
256,64,64,2,5,2,1,1,"(1, 0, 2, 4, 3)",12.6305365,10,5,0,10
8,8,64,1,6,0,0,1,"(0, 4, 3, 2, 1)",219.280641,10,5,0,10
4,64,128,32,7,1,0,0,"(0, 4, 3, 2, 1)",423.1301185,10,5,0,10
64,64,2,16,20,2,0,0,"(4, 0, 3, 2, 1)",30.7724805,10,5,0,10
64,2,32,2,8,1,0,0,"(1, 0, 4, 3, 2)",91.481673,10,5,0,10
2,256,8,2,17,2,1,1,"(1, 0, 4, 3, 2)",368.6079005,10,5,0,10
4,16,64,1,12,0,1,1,"(0, 4, 3, 2, 1)",473.4293215,10,5,0,10
128,16,64,32,10,1,0,1,"(1, 0, 2, 3, 4)",14.2855505,10,5,0,10
2,256,4,1,13,1,0,0,"(4, 0, 3, 2, 1)",1725.3630039999998,10,5,0,10
128,16,16,16,4,1,1,0,"(0, 1, 4, 2, 3)",86.62187850000001,10,5,0,10
16,64,16,1,13,2,0,1,"(4, 0, 2, 3, 1)",119.4843925,10,5,0,10
2,2,2,32,16,0,0,0,"(1, 0, 4, 3, 2)",442.9250005,10,5,0,10
256,2,2,16,17,2,0,1,"(0, 1, 2, 4, 3)",2.4865205,10,5,0,10
16,4,256,2,11,0,1,0,"(0, 1, 4, 2, 3)",2792.489431,10,5,0,10
8,256,32,2,12,0,1,1,"(0, 1, 4, 3, 2)",21.1381905,10,5,0,10
128,4,256,2,10,0,0,0,"(1, 0, 4, 3, 2)",29.164148500000003,10,5,0,10
8,4,64,4,10,0,0,1,"(0, 4, 3, 2, 1)",110.635785,10,5,0,10
256,8,128,2,19,1,1,1,"(4, 0, 3, 2, 1)",7.4583065,10,5,0,10
8,128,256,16,3,1,0,1,"(0, 4, 3, 2, 1)",327.9627615,10,5,0,10
128,256,256,8,11,2,1,0,"(0, 4, 2, 3, 1)",16.765963,10,5,0,10
4,4,256,1,7,0,0,1,"(0, 1, 4, 2, 3)",10955.298433,10,5,0,10
4,64,8,32,17,0,1,1,"(0, 1, 2, 3, 4)",168.6224895,10,5,0,10
4,4,256,32,15,2,0,0,"(4, 0, 3, 2, 1)",470.832942,10,5,0,10
4,64,2,2,8,1,1,1,"(4, 0, 2, 3, 1)",422.9113005,10,5,0,10
128,4,128,4,13,2,0,0,"(4, 0, 2, 3, 1)",7.4874605,10,5,0,10
64,8,16,2,16,1,1,1,"(0, 1, 2, 4, 3)",17.284605499999998,10,5,0,10
8,256,256,2,7,1,1,0,"(0, 1, 2, 4, 3)",582.5191765,10,5,0,10
8,4,4,32,8,1,0,1,"(0, 1, 4, 2, 3)",239.606447,10,5,0,10
128,2,128,32,20,1,0,0,"(4, 0, 2, 3, 1)",4.703354,10,5,0,10
16,256,128,8,5,0,0,1,"(1, 0, 4, 3, 2)",27.0628735,10,5,0,10
16,128,2,2,13,0,1,1,"(0, 1, 2, 3, 4)",19.206179,10,5,0,10
4,256,256,2,10,2,1,0,"(0, 4, 2, 3, 1)",500.2043905,10,5,0,10
64,32,2,16,15,0,0,0,"(0, 1, 4, 2, 3)",5.9014305,10,5,0,10
64,2,128,8,20,2,1,1,"(4, 0, 2, 3, 1)",30.6108875,10,5,0,10
8,16,64,16,11,1,1,1,"(0, 1, 2, 4, 3)",176.92991899999998,10,5,0,10
8,16,32,8,13,0,1,0,"(1, 0, 2, 3, 4)",95.2263495,10,5,0,10
32,256,16,2,16,2,0,1,"(1, 0, 2, 3, 4)",18.909333,10,5,0,10
32,64,2,2,8,1,0,0,"(1, 0, 4, 3, 2)",62.4300235,10,5,0,10
64,256,128,2,17,0,1,0,"(0, 1, 2, 3, 4)",73.59597249999999,10,5,0,10
2,128,256,8,17,2,1,1,"(0, 1, 2, 3, 4)",1211.0731005,10,5,0,10
256,32,64,4,2,2,0,0,"(4, 0, 3, 2, 1)",8.504377999999999,10,5,0,10
4,32,8,1,15,0,0,1,"(0, 4, 2, 3, 1)",495.2328325,10,5,0,10
256,32,256,4,19,2,0,0,"(0, 1, 2, 3, 4)",21.466309000000003,10,5,0,10
256,8,2,16,12,1,0,0,"(0, 1, 2, 4, 3)",7.577958000000001,10,5,0,10
16,256,128,2,14,2,0,1,"(1, 0, 4, 3, 2)",7.171269000000001,10,5,0,10
16,128,2,2,8,1,0,0,"(1, 0, 2, 3, 4)",15.5243665,10,5,0,10
256,128,16,32,2,1,0,0,"(0, 4, 2, 3, 1)",11.0842785,10,5,0,10
128,2,8,8,8,1,0,1,"(0, 4, 3, 2, 1)",5.058047999999999,10,5,0,10
4,64,16,1,19,2,1,0,"(4, 0, 3, 2, 1)",423.016629,10,5,0,10
16,4,32,16,16,2,1,0,"(0, 1, 2, 4, 3)",212.771138,10,5,0,10
128,8,2,8,9,2,1,1,"(4, 0, 2, 3, 1)",14.985943,10,5,0,10
16,4,8,2,7,0,1,1,"(0, 1, 4, 3, 2)",340.1173805,10,5,0,10
256,16,2,16,6,0,0,0,"(0, 1, 4, 2, 3)",14.270464,10,5,0,10
2,2,16,4,4,0,1,0,"(4, 0, 3, 2, 1)",250.058621,10,5,0,10
32,2,128,4,18,2,1,0,"(0, 4, 2, 3, 1)",61.1123795,10,5,0,10
2,16,256,4,4,1,1,1,"(0, 1, 4, 2, 3)",37781.882312,10,5,0,10
64,2,16,16,19,2,1,1,"(0, 1, 2, 4, 3)",63.751565,10,5,0,10
32,2,2,2,5,1,0,0,"(1, 0, 4, 2, 3)",125.0795255,10,5,0,10
4,128,64,1,20,2,1,0,"(1, 0, 2, 3, 4)",174.9331945,10,5,0,10
4,256,2,1,17,1,1,1,"(0, 1, 4, 3, 2)",47.553495,10,5,0,10
256,64,2,16,12,2,1,0,"(0, 1, 2, 3, 4)",2.686319,10,5,0,10
128,8,4,32,14,2,0,1,"(0, 1, 2, 3, 4)",3.5627085,10,5,0,10
8,2,8,1,16,2,0,0,"(0, 1, 4, 2, 3)",966.2658125,10,5,0,10
4,32,8,1,10,1,1,0,"(4, 0, 2, 3, 1)",494.6889905,10,5,0,10
8,32,64,4,15,0,1,0,"(1, 0, 4, 3, 2)",26.274446,10,5,0,10
8,64,64,8,4,0,1,0,"(4, 0, 2, 3, 1)",212.3747315,10,5,0,10
16,4,64,32,6,2,0,0,"(4, 0, 3, 2, 1)",55.962038,10,5,0,10
64,4,256,32,14,1,1,1,"(0, 1, 4, 3, 2)",145.382232,10,5,0,10
4,16,16,2,5,2,1,0,"(0, 1, 2, 4, 3)",409.469439,10,5,0,10
64,64,64,2,13,2,0,0,"(4, 0, 2, 3, 1)",31.397591,10,5,0,10
4,128,64,4,7,0,1,0,"(1, 0, 4, 3, 2)",353.851734,10,5,0,10
16,256,2,32,9,0,1,0,"(0, 4, 2, 3, 1)",219.219749,10,5,0,10
64,128,2,32,4,2,0,1,"(4, 0, 3, 2, 1)",42.179072000000005,10,5,0,10
4,2,8,8,18,1,1,0,"(0, 1, 2, 3, 4)",866.456064,10,5,0,10
128,8,256,16,7,1,0,1,"(1, 0, 4, 2, 3)",433.5003205,10,5,0,10
8,32,16,2,16,2,0,1,"(4, 0, 2, 3, 1)",248.2285355,10,5,0,10
32,4,256,8,12,1,1,0,"(0, 1, 4, 2, 3)",1317.989182,10,5,0,10
16,32,32,1,2,0,0,0,"(4, 0, 3, 2, 1)",119.4844885,10,5,0,10
8,128,4,2,15,0,1,1,"(1, 0, 2, 4, 3)",66.0037235,10,5,0,10
64,64,32,4,14,1,1,1,"(0, 1, 2, 3, 4)",11.6388255,10,5,0,10
128,16,128,1,3,2,0,1,"(1, 0, 2, 4, 3)",145.7246685,10,5,0,10
8,4,2,1,8,2,0,0,"(0, 1, 2, 4, 3)",70.5537925,10,5,0,10
128,64,2,1,12,0,1,0,"(0, 1, 4, 2, 3)",5.1908055,10,5,0,10
8,2,4,32,16,0,1,0,"(1, 0, 4, 3, 2)",126.506416,10,5,0,10
2,4,64,32,6,2,0,1,"(1, 0, 4, 2, 3)",11190.082656,10,5,0,10
256,16,8,1,18,2,0,1,"(0, 4, 3, 2, 1)",8.576066,10,5,0,10
128,4,256,1,11,2,0,0,"(1, 0, 4, 3, 2)",75.74754999999999,10,5,0,10
2,32,4,4,20,2,1,0,"(0, 1, 4, 2, 3)",226.279882,10,5,0,10
256,8,32,4,15,2,1,1,"(0, 1, 4, 2, 3)",72.3753615,10,5,0,10
16,16,64,2,16,0,0,0,"(0, 1, 4, 3, 2)",24.0575245,10,5,0,10
4,4,32,8,9,2,1,0,"(0, 1, 2, 3, 4)",1092.656861,10,5,0,10
4,2,128,8,20,0,1,0,"(1, 0, 2, 4, 3)",1164.566223,10,5,0,10
256,256,2,16,6,2,1,0,"(0, 1, 2, 4, 3)",5.049458,10,5,0,10
32,64,8,1,4,0,0,0,"(1, 0, 4, 3, 2)",75.962503,10,5,0,10
128,256,4,2,14,1,0,1,"(0, 1, 4, 3, 2)",2.40626,10,5,0,10
2,128,32,16,4,1,1,1,"(0, 1, 2, 4, 3)",2796.1970975,10,5,0,10
4,128,4,8,6,2,0,0,"(0, 1, 2, 4, 3)",162.0036275,10,5,0,10
8,128,16,4,13,2,1,0,"(4, 0, 3, 2, 1)",236.230634,10,5,0,10
16,4,256,2,13,0,1,0,"(4, 0, 3, 2, 1)",118.938117,10,5,0,10
32,2,16,16,7,0,0,0,"(0, 1, 4, 3, 2)",93.0682405,10,5,0,10
2,32,256,8,18,0,0,1,"(0, 1, 4, 2, 3)",34374.219191,10,5,0,10
256,2,4,4,3,1,1,0,"(0, 1, 4, 3, 2)",64.9970255,10,5,0,10
2,16,2,4,9,1,1,0,"(0, 1, 4, 2, 3)",341.52596500000004,10,5,0,10
8,256,4,1,10,2,1,1,"(0, 1, 2, 3, 4)",83.15314649999999,10,5,0,10
32,256,128,4,4,1,1,1,"(0, 1, 4, 2, 3)",1051.8096355,10,5,0,10
2,32,2,8,15,1,1,0,"(1, 0, 2, 4, 3)",348.705596,10,5,0,10
32,64,256,4,7,2,1,1,"(0, 1, 4, 3, 2)",37.380794,10,5,0,10
256,32,256,2,7,0,1,1,"(0, 4, 2, 3, 1)",8.5000155,10,5,0,10
8,8,32,8,13,2,0,0,"(0, 1, 4, 3, 2)",64.255729,10,5,0,10
128,8,64,8,20,1,0,0,"(0, 1, 4, 2, 3)",24.2540095,10,5,0,10
32,2,16,32,17,2,0,0,"(1, 0, 4, 2, 3)",349.7826,10,5,0,10
32,2,64,16,19,0,0,1,"(0, 4, 2, 3, 1)",60.7845075,10,5,0,10
8,4,32,16,2,0,1,1,"(0, 1, 4, 2, 3)",5216.2566335,10,5,0,10
8,8,2,32,16,0,1,0,"(1, 0, 2, 3, 4)",155.13428649999997,10,5,0,10
256,32,256,1,17,2,1,0,"(4, 0, 2, 3, 1)",8.5257445,10,5,0,10
4,16,128,32,5,0,1,1,"(1, 0, 4, 2, 3)",8647.8743985,10,5,0,10
32,4,16,2,3,0,0,0,"(0, 4, 3, 2, 1)",28.7839135,10,5,0,10
8,8,128,1,17,2,0,1,"(0, 1, 2, 3, 4)",639.7046835,10,5,0,10
128,4,2,16,9,1,0,1,"(1, 0, 2, 3, 4)",5.5136415,10,5,0,10
128,32,128,8,9,0,0,0,"(0, 4, 3, 2, 1)",16.6186905,10,5,0,10
