chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,omp_proc_bind,permutation,hostname,compute_time,compute_times,Timestamps,Feasibility,energy
16,4,2,14,1,0,1,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,62.806774,"[75.917042, 62.851319, 62.884849, 62.848349, 62.836449, 62.799038, 62.813008, 62.797589, 62.738619, 62.762709]",1702590882748.0,1.0,2.772422999999617
16,4,32,16,2,1,0,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,101.601662,"[115.559665, 101.776758, 101.639466, 101.961447, 101.611828, 100.921218, 101.852997, 100.958598, 101.01344, 101.412996]",1702590888680.0,1.0,4.770634999999674
64,1,32,12,2,0,0,0,"(1, 0, 3, 4, 2)",hpclab62.idi.ntnu.no,165.842067,"[186.105382, 165.519034, 165.877341, 165.478414, 166.594129, 165.806793, 165.285103, 165.562364, 166.36556, 166.059392]",1702590897803.0,1.0,6.4331541000010475
16,1,4,14,0,1,0,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,144.4164795,"[158.335565, 144.687473, 145.56322, 145.327192, 143.862316, 144.715133, 144.176654, 143.486946, 144.670053, 142.777871]",1702590905851.0,1.0,5.964794700000129
4,2,64,16,1,1,1,0,"(0, 1, 3, 2, 4)",hpclab62.idi.ntnu.no,84.273072,"[91.209158, 84.256677, 84.524216, 84.184139, 84.386236, 84.450877, 84.729547, 84.554136, 84.854015, 84.027908]",1702590910849.0,1.0,4.00154500000026
8,4,16,10,2,0,1,0,"(1, 0, 3, 4, 2)",hpclab62.idi.ntnu.no,152.35817100000003,"[172.910911, 152.505262, 152.160841, 152.343181, 152.253023, 152.70313, 152.761289, 152.90566, 152.367551, 151.902961]",1702590919312.0,1.0,6.307272700000249
64,4,32,10,0,0,1,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,191.445429,"[216.465992, 191.190905, 191.110975, 199.861671, 190.880275, 191.221246, 191.446253, 191.227936, 191.057744, 191.203496]",1702590929831.0,1.0,7.195983999999953
64,1,32,4,0,0,0,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,212.0835915,"[232.666478, 212.005255, 212.159025, 211.984567, 212.148716, 212.227245, 211.876716, 212.104466, 212.026156, 212.062717]",1702590941304.0,1.0,6.523284700000659
64,8,16,16,0,1,1,0,"(1, 0, 3, 4, 2)",hpclab62.idi.ntnu.no,179.71183200000002,"[197.822127, 180.087775, 180.150604, 179.128857, 179.762127, 179.661537, 180.686034, 178.213401, 178.877569, 178.083301]",1702590951128.0,1.0,7.469251900000745
64,1,16,14,0,0,0,0,"(1, 0, 3, 4, 2)",hpclab62.idi.ntnu.no,172.559411,"[187.973754, 171.25125, 171.597089, 172.920097, 171.577869, 171.474389, 170.816342, 171.907278, 171.7397, 169.653315]",1702590960564.0,1.0,6.645547099999749
32,8,32,2,2,1,0,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,239.6955455,"[281.824468, 239.738855, 239.200891, 239.777725, 239.790885, 239.231091, 239.28627, 239.705556, 239.30726, 239.237001]",1702590891875.0,1.0,6.5823332999993
16,8,8,10,1,0,1,0,"(4, 0, 1, 3, 2)",hpclab63.idi.ntnu.no,250.5942795,"[265.238911, 250.726083, 250.564695, 250.713513, 250.768243, 250.700012, 250.738614, 250.826833, 250.9341, 250.866522]",1702590905255.0,1.0,9.277410399999644
8,1,2,8,2,0,1,0,"(0, 4, 1, 3, 2)",hpclab63.idi.ntnu.no,122.848605,"[140.657807, 122.954014, 122.814064, 122.798775, 122.938564, 122.817704, 122.775025, 123.010764, 122.770585, 122.826435]",1702590912213.0,1.0,4.771997499998906
64,1,1,16,0,1,1,0,"(0, 1, 4, 3, 2)",hpclab63.idi.ntnu.no,100.1835615,"[111.891775, 98.672183, 98.818871, 98.291737, 98.582855, 99.05064, 98.561414, 98.405856, 99.361865, 98.698473]",1702590917982.0,1.0,4.278637599999638
64,1,64,4,2,1,0,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,224.275198,"[247.894364, 224.361687, 224.335685, 224.363485, 224.06346, 224.239916, 224.244618, 224.249997, 224.370925, 224.361417]",1702590930027.0,1.0,7.150301699999545
32,1,2,14,1,1,1,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,84.510631,"[91.933968, 84.527981, 84.42945, 84.676569, 84.751007, 84.557031, 84.726307, 84.375293, 84.654489, 84.467502]",1702590934991.0,1.0,3.8842076000000816
8,2,4,12,0,0,0,0,"(1, 4, 0, 3, 2)",hpclab63.idi.ntnu.no,162.5546625,"[177.275419, 162.322466, 162.394975, 162.489283, 162.620042, 162.720642, 164.346275, 162.349545, 162.335005, 162.720211]",1702590943965.0,1.0,6.25268390000092
32,4,2,6,1,0,1,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,194.2227205,"[209.611731, 194.238341, 194.179021, 194.24266, 194.207592, 194.26147, 194.24049, 194.231501, 194.145303, 194.299739]",1702590954511.0,1.0,6.531033000000025
64,4,16,4,1,0,0,0,"(0, 4, 1, 3, 2)",hpclab63.idi.ntnu.no,163.627317,"[184.757685, 163.580291, 163.812418, 163.646643, 163.609511, 163.813488, 163.588811, 163.804258, 163.72854, 163.71088]",1702590963593.0,1.0,5.582711500000732
16,1,2,4,1,1,0,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,186.715899,"[205.914092, 186.530898, 186.702824, 186.695375, 186.699204, 186.727115, 186.675324, 186.765724, 186.681114, 186.699065]",1702590973743.0,1.0,5.967014699999709
32,2,16,8,0,0,0,0,"(4, 1, 0, 3, 2)",hpclab19.idi.ntnu.no,177.35638799999998,"[191.619338, 177.185524, 177.188523, 177.339124, 178.609125, 178.397955, 177.339813, 177.607084, 177.387404, 177.425333]",1702591035651.0,1.0,6.658441499999753
64,4,64,14,1,1,1,0,"(4, 1, 0, 3, 2)",hpclab19.idi.ntnu.no,251.5655805,"[265.016947, 251.228409, 251.541081, 251.923722, 251.216201, 252.48026, 251.501052, 251.737532, 251.59008, 251.311429]",1702591049084.0,1.0,9.185883600000125
4,1,8,6,0,1,1,0,"(1, 0, 3, 4, 2)",hpclab19.idi.ntnu.no,163.206954,"[179.848604, 163.137518, 163.048007, 163.057719, 163.073069, 163.114529, 162.919589, 162.902389, 163.009189, 163.040209]",1702591058100.0,1.0,5.849328400000013
16,1,16,16,0,1,1,0,"(4, 1, 0, 3, 2)",hpclab19.idi.ntnu.no,144.4752115,"[157.750267, 144.480732, 145.252662, 145.965612, 144.598692, 144.327122, 145.921242, 145.047332, 144.452741, 144.13827]",1702591066169.0,1.0,5.983542299999681
4,1,1,6,1,0,1,0,"(4, 1, 0, 3, 2)",hpclab19.idi.ntnu.no,248.2082195,"[269.106528, 248.345178, 248.18985, 248.368449, 248.161871, 248.226589, 248.10839, 248.013379, 248.22748, 248.021118]",1702591079462.0,1.0,7.800759499999731
64,4,8,12,1,0,0,0,"(0, 1, 4, 3, 2)",hpclab19.idi.ntnu.no,85.5067255,"[98.944885, 86.150641, 85.298212, 85.54719, 85.65133, 84.928951, 85.129381, 85.431419, 85.246981, 85.353971]",1702591084628.0,1.0,3.9913843000002087
32,4,32,14,2,1,1,0,"(1, 0, 4, 3, 2)",hpclab19.idi.ntnu.no,150.884249,"[164.217668, 150.577534, 150.598904, 151.261245, 150.093625, 150.163474, 150.336924, 150.400264, 150.426685, 150.770364]",1702591093058.0,1.0,6.108375600000182
64,1,64,14,2,0,0,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,163.657089,"[178.075994, 163.518399, 163.226198, 163.786149, 163.48033, 163.404499, 163.551849, 163.25766, 163.477639, 163.367209]",1702591102132.0,1.0,5.780304100000103
16,4,8,12,0,1,0,0,"(4, 1, 0, 3, 2)",hpclab19.idi.ntnu.no,233.9567095,"[247.542788, 233.605095, 233.631165, 233.769734, 233.588673, 233.434624, 233.534245, 233.939114, 234.173665, 233.787243]",1702591114730.0,1.0,8.674005200000101
16,1,2,2,0,1,0,0,"(0, 1, 4, 3, 2)",hpclab19.idi.ntnu.no,385.207769,"[428.505235, 385.162698, 385.162668, 385.283948, 385.174269, 385.182659, 385.325599, 385.366129, 385.232879, 385.132529]",1702591134963.0,1.0,10.096087400000396
64,4,32,6,2,1,1,0,"(0, 1, 2, 3, 4)",hpclab61.idi.ntnu.no,96.2129995,"[117.283212, 96.170326, 96.179597, 96.755065, 96.148446, 96.289336, 96.198696, 96.167024, 96.101505, 96.220176]",1702591031709.0,1.0,3.5834465999985694
32,2,8,14,1,1,0,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,138.6906335,"[152.62013, 139.473629, 138.269708, 138.302729, 137.960338, 137.907108, 137.774478, 137.94639, 137.998178, 137.923288]",1702591039628.0,1.0,5.15290279999972
16,1,1,14,0,1,0,0,"(0, 4, 1, 3, 2)",hpclab61.idi.ntnu.no,106.4685085,"[120.479825, 106.344513, 106.487523, 106.528334, 106.327794, 106.632523, 106.193213, 106.449494, 106.491033, 106.122664]",1702591045763.0,1.0,4.806312900000194
64,2,1,6,2,1,1,0,"(1, 4, 0, 3, 2)",hpclab61.idi.ntnu.no,233.129467,"[254.450338, 233.313703, 232.993033, 233.146991, 233.202533, 237.098066, 234.815974, 233.241403, 233.019781, 232.880433]",1702591058323.0,1.0,8.076814700000977
8,4,16,14,0,1,0,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,168.93924800000002,"[182.248793, 172.869875, 169.355912, 171.922075, 169.015811, 169.318652, 169.209854, 169.225352, 169.482672, 169.503143]",1702591067638.0,1.0,7.003945299999759
4,2,32,16,2,1,1,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,114.86249,"[127.89765, 114.710219, 114.833869, 114.63595, 114.712839, 114.755869, 114.526921, 114.64249, 114.519039, 114.52291]",1702591074355.0,1.0,4.357423799999379
32,2,4,10,1,0,1,0,"(1, 0, 4, 3, 2)",hpclab61.idi.ntnu.no,151.105393,"[164.241358, 150.852688, 150.924477, 151.092939, 151.117847, 151.417609, 151.389317, 150.931339, 151.184908, 150.977839]",1702591082777.0,1.0,6.202427400000306
64,1,64,8,2,0,0,0,"(1, 0, 4, 3, 2)",hpclab61.idi.ntnu.no,193.587231,"[207.387452, 193.769981, 193.578721, 193.595741, 193.547111, 193.279791, 193.562692, 193.719021, 193.301281, 193.726931]",1702591093268.0,1.0,7.384772900000098
32,8,1,14,0,0,0,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,150.75557700000002,"[163.556067, 151.533117, 150.668387, 150.574229, 150.642977, 150.817189, 150.577417, 150.637397, 150.601068, 150.500137]",1702591101884.0,1.0,6.256612899999891
64,8,32,2,0,0,0,0,"(1, 0, 3, 4, 2)",hpclab61.idi.ntnu.no,568.4666225000001,"[606.438482, 568.500302, 568.676153, 568.448851, 568.526473, 568.166662, 568.313361, 568.508173, 568.654221, 568.404613]",1702591131264.0,1.0,16.25812689999875
16,2,2,2,0,1,0,0,"(4, 1, 0, 3, 2)",hpclab62.idi.ntnu.no,358.456621,"[400.957297, 358.163516, 358.607846, 358.459056, 358.503756, 358.621996, 358.454186, 358.357266, 358.342496, 358.268557]",1702591044818.0,1.0,10.105016399998567
32,8,16,4,1,0,1,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,380.594365,"[423.426734, 380.302776, 380.106814, 380.218546, 380.634805, 379.778267, 380.880213, 380.574444, 380.084325, 380.767184]",1702591064841.0,1.0,10.249134299999422
64,2,16,14,0,1,1,0,"(1, 0, 2, 3, 4)",hpclab62.idi.ntnu.no,153.101021,"[165.700246, 153.196561, 153.134291, 153.068242, 152.989592, 153.281481, 153.189191, 152.856062, 153.24771, 152.798772]",1702591073465.0,1.0,5.300679300000775
64,4,16,6,0,1,0,0,"(1, 0, 4, 3, 2)",hpclab62.idi.ntnu.no,191.9288375,"[206.87411, 191.757444, 191.884203, 192.062132, 208.704876, 191.717272, 191.890743, 191.966932, 191.417184, 192.256411]",1702591083956.0,1.0,6.939503000000696
32,2,1,14,2,1,1,0,"(0, 1, 3, 2, 4)",hpclab62.idi.ntnu.no,94.98392,"[101.361296, 95.156724, 94.732985, 95.044453, 95.121283, 94.306966, 94.640896, 94.319336, 95.353542, 94.775075]",1702591089494.0,1.0,4.2496656999981495
2,1,16,8,1,0,0,0,"(1, 0, 4, 3, 2)",hpclab62.idi.ntnu.no,120.442583,"[133.742105, 120.261983, 120.347222, 120.365782, 120.433283, 120.279463, 120.518062, 120.284724, 120.519862, 120.368912]",1702591096331.0,1.0,4.875748700001713
32,4,1,12,0,1,0,0,"(1, 0, 3, 4, 2)",hpclab62.idi.ntnu.no,166.7026635,"[181.424712, 164.900288, 165.104628, 165.376197, 168.517828, 165.211298, 163.369943, 165.372078, 165.564447, 165.884755]",1702591105503.0,1.0,6.829680700002063
64,1,16,6,1,0,0,0,"(0, 1, 4, 3, 2)",hpclab62.idi.ntnu.no,141.3439585,"[155.949153, 141.243905, 141.380574, 141.204084, 141.369354, 141.250473, 141.325774, 141.349884, 141.290095, 141.416294]",1702591113394.0,1.0,5.109411400000681
16,1,1,8,2,1,1,0,"(4, 0, 1, 3, 2)",hpclab62.idi.ntnu.no,159.947312,"[174.409091, 160.013972, 160.101482, 159.985311, 159.972912, 159.911112, 159.857981, 159.883713, 159.921712, 159.890601]",1702591122221.0,1.0,5.870876999999746
8,4,32,16,1,1,0,0,"(0, 1, 3, 4, 2)",hpclab62.idi.ntnu.no,86.540298,"[93.663629, 86.417707, 86.883297, 86.622887, 86.360087, 86.566687, 86.426789, 86.388658, 86.510367, 86.293108]",1702591127332.0,1.0,4.3022724999995265
8,2,64,4,0,1,0,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,249.6969495,"[270.571063, 249.680885, 249.711994, 249.762745, 249.971251, 249.633326, 249.762354, 249.749212, 249.775224, 249.619496]",1702591039249.0,1.0,7.810410199999751
64,2,64,16,2,1,1,0,"(1, 0, 4, 3, 2)",hpclab63.idi.ntnu.no,171.6981455,"[185.963832, 171.930029, 172.153367, 171.136067, 172.223796, 172.123387, 173.025147, 171.673122, 171.750601, 171.84325]",1702591048696.0,1.0,6.61552090000041
4,2,64,6,2,0,1,0,"(4, 0, 1, 3, 2)",hpclab63.idi.ntnu.no,164.03131100000002,"[185.041622, 164.177276, 164.216145, 164.529281, 164.384433, 164.260254, 164.133105, 164.329443, 164.348034, 164.216786]",1702591057791.0,1.0,5.526449299999513
32,8,4,8,1,0,0,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,139.30701699999997,"[152.121938, 139.309812, 139.020795, 138.980896, 139.205273, 139.256142, 139.050244, 141.919482, 139.209453, 139.090634]",1702591065842.0,1.0,5.380565999999453
8,4,4,2,2,0,0,0,"(0, 1, 4, 3, 2)",hpclab63.idi.ntnu.no,301.0543185,"[344.52207, 301.291482, 300.838796, 301.018004, 301.071883, 300.990204, 300.987154, 301.016655, 301.282012, 301.199872]",1702591081901.0,1.0,8.001090600001408
2,1,4,2,0,1,0,0,"(1, 0, 3, 2, 4)",hpclab63.idi.ntnu.no,381.179638,"[416.071815, 380.983904, 381.111144, 381.025015, 381.007635, 381.014613, 381.069285, 381.029305, 380.871637, 380.753658]",1702591101845.0,1.0,9.911372500000653
32,4,2,16,2,1,1,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,146.08196550000002,"[163.469752, 145.981527, 146.360093, 146.004947, 146.062467, 146.429473, 146.286554, 146.103516, 146.392502, 146.700959]",1702591110006.0,1.0,6.235967299999539
32,2,32,2,2,1,1,0,"(1, 0, 4, 3, 2)",hpclab63.idi.ntnu.no,650.403554,"[736.919263, 650.671231, 650.040529, 650.403454, 650.703661, 650.268496, 651.034347, 650.364156, 650.403654, 649.997669]",1702591143730.0,1.0,15.49296400000021
8,4,16,14,1,1,0,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,114.5652375,"[128.745405, 114.759005, 114.596596, 114.628205, 114.519328, 114.328949, 114.600388, 114.433818, 114.572296, 114.38383]",1702591150285.0,1.0,5.255975199998647
64,8,64,10,2,1,0,0,"(0, 1, 4, 3, 2)",hpclab63.idi.ntnu.no,129.2106935,"[150.664223, 121.392558, 123.683512, 127.878735, 120.536668, 137.182117, 129.280888, 121.666597, 123.551353, 126.441711]",1702591157596.0,1.0,5.357742999999755
2,1,4,4,0,0,1,0,"(1, 0, 3, 2, 4)",hpclab19.idi.ntnu.no,378.0294965,"[414.525219, 378.121977, 377.802126, 377.956696, 378.007587, 377.907886, 378.295097, 377.808235, 378.061417, 378.109876]",1702591177413.0,1.0,10.066733999999816
32,2,32,12,1,1,1,0,"(4, 0, 1, 3, 2)",hpclab19.idi.ntnu.no,115.8918525,"[130.570597, 114.671181, 116.787513, 117.158842, 115.828323, 114.860901, 115.496541, 114.281382, 116.991721, 114.743001]",1702591184090.0,1.0,4.857637699999759
64,1,8,10,2,1,1,0,"(1, 0, 3, 4, 2)",hpclab19.idi.ntnu.no,164.6850805,"[186.824435, 164.837306, 164.674006, 166.446835, 164.477896, 164.459415, 164.707756, 164.522965, 164.545146, 164.631376]",1702591193179.0,1.0,6.365825500000028
16,4,16,12,2,1,0,0,"(4, 1, 0, 3, 2)",hpclab19.idi.ntnu.no,231.897001,"[246.670764, 231.733526, 232.149927, 232.460878, 231.572576, 231.945826, 231.450277, 231.924706, 231.647996, 231.869296]",1702591205649.0,1.0,8.600531799999953
2,1,1,10,1,0,0,0,"(1, 0, 3, 2, 4)",hpclab19.idi.ntnu.no,106.580199,"[116.766514, 106.734429, 106.579869, 106.600979, 106.29839, 106.258339, 106.426088, 106.482789, 106.597969, 106.417139]",1702591211758.0,1.0,4.645868599999813
32,8,1,8,0,0,0,0,"(0, 1, 2, 3, 4)",hpclab19.idi.ntnu.no,73.6945585,"[87.108699, 73.792883, 74.071964, 74.006474, 80.179328, 74.009654, 74.191125, 74.032034, 74.032604, 73.974304]",1702591216565.0,1.0,3.4227615999996486
32,4,64,16,2,0,1,0,"(0, 1, 3, 4, 2)",hpclab19.idi.ntnu.no,110.271845,"[115.448744, 112.059132, 108.952009, 110.766851, 111.253121, 112.041991, 111.261651, 111.964381, 107.2913, 111.824421]",1702591222859.0,1.0,4.985972700000093
16,1,16,8,0,1,1,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,134.720441,"[149.466968, 134.671212, 134.653901, 134.630472, 134.998792, 134.890442, 134.811201, 134.719812, 134.633911, 134.634952]",1702591230471.0,1.0,4.722919999999794
16,4,32,14,0,0,1,0,"(1, 0, 3, 4, 2)",hpclab19.idi.ntnu.no,154.0746305,"[169.242108, 153.971811, 154.484932, 154.782892, 154.131481, 153.984501, 154.113571, 153.696501, 153.99404, 154.03569]",1702591238930.0,1.0,6.593099199999779
32,8,2,6,2,1,1,0,"(1, 4, 0, 3, 2)",hpclab19.idi.ntnu.no,333.980718,"[356.399645, 333.734903, 333.472892, 334.146524, 344.763118, 350.69225, 348.16132, 348.60042, 348.435179, 347.52457]",1702591256600.0,1.0,11.232793300000413
64,2,1,6,1,0,1,0,"(1, 0, 3, 4, 2)",hpclab61.idi.ntnu.no,254.9058435,"[277.323245, 254.505517, 254.738488, 254.917397, 254.817507, 254.759067, 254.945527, 254.905629, 254.774067, 254.699339]",1702591171214.0,1.0,8.743843999999807
8,4,16,2,2,0,1,0,"(1, 0, 3, 4, 2)",hpclab61.idi.ntnu.no,1002.008972,"[1076.696262, 1001.707803, 1001.812395, 1001.870273, 1002.011333, 1001.685762, 1002.213044, 1001.691693, 1002.037852, 1003.138503]",1702591222448.0,1.0,25.541896499998984
32,2,1,2,0,0,0,0,"(0, 1, 4, 3, 2)",hpclab61.idi.ntnu.no,292.36665400000004,"[335.109038, 292.357005, 292.300786, 292.293716, 292.281055, 292.451155, 293.422775, 293.351275, 292.366594, 292.366714]",1702591238066.0,1.0,8.634052200000587
64,1,8,12,2,0,0,0,"(0, 1, 2, 3, 4)",hpclab61.idi.ntnu.no,87.168117,"[101.495128, 87.719248, 86.804156, 87.021637, 86.119987, 85.885475, 87.405368, 86.426407, 85.934215, 86.410156]",1702591243289.0,1.0,3.542147600000317
16,4,64,2,0,0,1,0,"(0, 1, 2, 3, 4)",hpclab61.idi.ntnu.no,307.531636,"[393.238542, 307.400618, 307.573597, 307.484066, 306.251695, 307.386557, 306.728976, 306.693156, 307.402317, 306.599796]",1702591259976.0,1.0,8.315635899999325
64,8,4,2,0,0,1,0,"(1, 0, 3, 2, 4)",hpclab61.idi.ntnu.no,873.3427855,"[950.008958, 877.507073, 873.351449, 872.886569, 873.058339, 873.108778, 872.94522, 873.099278, 872.910537, 873.28199]",1702591304889.0,1.0,22.533632300001774
16,1,8,14,0,0,1,0,"(0, 4, 1, 3, 2)",hpclab61.idi.ntnu.no,122.208654,"[136.186944, 122.712294, 123.131985, 122.393053, 121.441302, 121.502784, 121.965872, 121.999154, 122.131263, 122.286045]",1702591311799.0,1.0,5.194532800000161
64,4,2,14,1,0,1,0,"(0, 1, 3, 4, 2)",hpclab61.idi.ntnu.no,100.797548,"[108.959713, 100.557158, 100.830518, 100.944997, 100.900197, 100.548356, 100.694067, 100.912038, 100.764578, 100.640837]",1702591317660.0,1.0,4.8134580999991154
4,2,4,16,2,0,0,0,"(1, 0, 3, 2, 4)",hpclab61.idi.ntnu.no,121.153712,"[135.964203, 121.440585, 120.850212, 121.536863, 121.575274, 121.105332, 121.698513, 121.133993, 120.566732, 120.687802]",1702591324539.0,1.0,5.490038799998729
64,2,64,16,0,1,1,0,"(1, 0, 4, 3, 2)",hpclab61.idi.ntnu.no,190.643065,"[205.243258, 190.950956, 190.451465, 190.205915, 190.659986, 190.507345, 190.781195, 189.860725, 191.406026, 190.733315]",1702591334954.0,1.0,7.643455600000744
16,1,16,16,0,0,1,0,"(1, 0, 4, 3, 2)",hpclab62.idi.ntnu.no,144.18320699999998,"[158.036459, 145.046714, 143.842437, 144.059767, 143.699128, 143.953886, 144.663104, 145.480983, 144.258377, 144.392255]",1702591165618.0,1.0,5.810011499999382
8,1,4,4,2,1,1,0,"(4, 0, 1, 3, 2)",hpclab62.idi.ntnu.no,451.502005,"[494.600064, 451.527855, 451.598392, 451.514542, 451.583071, 451.610372, 451.556602, 451.58195, 451.721051, 451.603142]",1702591189177.0,1.0,11.76488229999959
16,2,2,12,1,1,0,0,"(1, 0, 2, 3, 4)",hpclab62.idi.ntnu.no,112.793426,"[126.129422, 112.927075, 112.946566, 112.886405, 112.697936, 112.812166, 112.582596, 112.729436, 112.869355, 112.746136]",1702591195805.0,1.0,4.0809946999987
16,1,4,16,0,0,1,0,"(1, 0, 3, 2, 4)",hpclab62.idi.ntnu.no,129.6500085,"[146.109792, 128.278776, 128.966934, 128.695467, 129.147224, 129.745143, 128.780095, 129.301796, 129.329514, 128.502816]",1702591203084.0,1.0,5.565629999998782
16,8,32,4,1,0,0,0,"(0, 1, 4, 3, 2)",hpclab62.idi.ntnu.no,199.167942,"[219.312687, 199.390608, 199.329028, 199.070396, 199.499867, 198.842419, 198.70872, 198.925337, 199.265488, 198.912829]",1702591213945.0,1.0,6.615636999999697
64,2,4,4,1,1,1,0,"(0, 1, 4, 3, 2)",hpclab62.idi.ntnu.no,288.755633,"[331.893343, 288.744841, 288.739393, 288.627301, 288.678613, 288.741641, 288.517453, 288.702481, 288.647023, 288.796032]",1702591229383.0,1.0,7.843287900000723
32,8,4,8,1,0,1,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,137.676203,"[151.545518, 137.734653, 137.567723, 137.408304, 137.609653, 137.572873, 137.217344, 137.433965, 137.716713, 137.679012]",1702591237122.0,1.0,5.524726299999747
32,2,8,12,0,0,0,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,197.7421415,"[211.052927, 197.043813, 197.712732, 197.071642, 197.280743, 198.23187, 197.948911, 197.759362, 198.035051, 197.992101]",1702591247869.0,1.0,7.337851400000363
8,2,16,10,0,0,0,0,"(1, 0, 4, 3, 2)",hpclab62.idi.ntnu.no,150.7781795,"[164.267595, 151.352268, 148.201927, 149.816291, 148.984585, 150.139761, 149.377015, 148.098817, 149.358203, 148.579006]",1702591256233.0,1.0,5.8673799999996845
32,1,1,16,2,0,0,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,104.1490625,"[117.933862, 104.050857, 104.354918, 103.924429, 104.163837, 103.814418, 104.171977, 104.014338, 104.104809, 104.060707]",1702591262249.0,1.0,4.560387399999309
8,1,64,2,2,1,1,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,394.453183,"[480.004988, 394.479427, 393.351901, 394.050924, 394.808584, 394.590657, 393.589009, 393.760095, 394.469709, 394.436657]",1702591178586.0,1.0,9.575707199999306
8,1,64,8,2,1,0,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,100.454088,"[110.314535, 100.34288, 100.30149, 100.460378, 100.37479, 100.36337, 100.36408, 100.633336, 100.4037, 100.380029]",1702591184372.0,1.0,4.320868699998391
8,2,64,2,0,1,1,0,"(4, 1, 0, 3, 2)",hpclab63.idi.ntnu.no,655.2074695,"[741.988384, 654.997162, 655.15313, 655.09658, 655.117521, 655.475497, 655.15491, 655.536526, 655.260029, 655.28536]",1702591218282.0,1.0,15.676555900001404
64,8,2,12,2,1,1,0,"(1, 0, 4, 3, 2)",hpclab63.idi.ntnu.no,177.0426405,"[191.566003, 176.28404, 176.207221, 176.431097, 176.1995, 176.504246, 176.468459, 176.18313, 176.281249, 176.256179]",1702591227997.0,1.0,7.091852600001585
8,4,64,6,2,1,1,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,243.718897,"[264.634307, 243.652387, 243.744486, 243.799336, 243.806205, 243.703566, 243.686127, 243.734228, 243.660407, 243.646157]",1702591241053.0,1.0,7.590827699999499
16,2,32,14,2,1,0,0,"(4, 0, 1, 3, 2)",hpclab63.idi.ntnu.no,135.6098605,"[149.739804, 135.272119, 136.160249, 135.306069, 135.442717, 135.18768, 136.234568, 135.218281, 135.147611, 135.24275]",1702591248671.0,1.0,5.545800799999415
16,4,32,4,1,0,0,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,90.1949015,"[111.231764, 90.292185, 90.356825, 90.162306, 90.147437, 90.356735, 91.188605, 90.403793, 90.265756, 90.228807]",1702591254183.0,1.0,3.194880099999864
