tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,tuned_tileX,tuned_tileY,tuned_vec,compute_time,energy,iterations,wait_after_run
128,4,128,64,66,1,2,1.603904,65.88503938782993,10,0
2,256,2,512,6,82,2,3.503904,76.44426660016879,10,0
16,8,16,256,280,1,2,0.462912,77.00883707620774,10,0
1,4,16,64,856,1,2,8.97024,70.0426006493816,10,0
2,2,2,64,886,1,2,11.104032,56.087544937114,10,0
1,8,512,128,288,1,2,4.870144,77.14811400656285,10,0
1,4,8,64,6,1,2,2.70848,104.16353530231284,10,0
2,2,2,2,4,180,2,130.123776,83.96949317992471,10,0
256,2,512,2,4,188,2,59.374528,77.77997158749059,10,0
16,8,16,256,290,1,2,0.512928,75.90598589583843,10,0
1,2,8,4,24,20,2,13.051712,56.1751683338806,10,0
1,2,1024,512,4,188,2,1.816448,71.64728712635414,10,0
128,2,256,2,24,20,2,14.911488,56.99994089625972,10,0
128,4,128,32,60,4,2,1.542144,69.33505289871619,10,0
1,2,16,512,286,1,2,1.761248,65.5933051982524,10,0
16,2,1024,4,4,188,2,1.40288,63.385387163600015,10,0
1,8,512,128,284,2,2,2.941216,73.95499264130754,10,0
256,2,1024,1024,4,188,2,7.12704,52.35835448790895,10,0
16,8,16,64,892,1,2,3.373824,78.90559425075232,10,0
2,2,2,2,28,20,2,78.81728,82.76633796256,10,0
128,2,128,512,58,4,2,0.081248,82.59714127001355,10,0
16,2,16,64,886,1,2,1.113248,85.64619335388124,10,0
16,2,16,4,4,190,2,71.962624,56.966914663478846,10,0
2,8,16,256,282,1,2,1.220928,66.29240974313817,10,0
1,8,128,128,78,1,2,2.31824,68.58105032236783,10,0
128,2,128,2,4,188,2,131.746688,69.93190474520529,10,0
1,256,8,512,6,64,2,0.616544,82.83698950584578,10,0
1,8,16,256,598,1,2,3.760128,91.00062369160004,10,0
1,2,16,4,24,20,2,4.777088,106.69188488418548,10,0
2,8,512,256,276,2,4,0.567296,90.71064531628116,10,0
2,2,2,128,4,180,2,21.898848,75.71579568961505,10,0
2,8,16,256,896,1,2,3.165728,74.92886256449847,10,0
2,2,2,128,886,1,2,3.934208,109.78331927180224,10,0
1,4,16,512,48,16,2,0.303872,87.07150926709446,10,0
1,8,16,512,934,1,2,5.773664,106.097428582975,10,0
256,2,1024,2,24,16,2,6.472672,123.8841148227096,10,0
1,2,8,2,12,2,4,24.659968,82.11230314268998,10,0
256,4,1024,1024,6,82,2,1.036288,91.46232611689037,10,0
2,4,8,64,616,1,4,4.05504,82.52960543816893,10,0
1,2,64,2,8,88,4,2.031616,104.31450292760432,10,0
16,8,1024,128,36,2,2,0.098528,86.71614095062256,10,0
1,32,512,256,8,2,2,0.84992,90.1494660917204,10,0
1,8,16,128,234,2,2,2.255616,66.03288667087365,10,0
1,2,2,64,46,22,2,3.995168,74.72481204170461,10,0
1,4,1,128,16,2,2,5.612192,116.40818581658736,10,0
1,2,512,64,46,4,2,1.025504,42.64632183596964,10,0
16,1,64,128,2,364,2,50.417504,59.50136305707405,10,0
1,2,2,32,38,2,2,11.065184,53.87097952284186,10,0
4,64,64,64,84,4,2,2.650976,70.77993841991218,10,0
4,64,512,128,82,2,2,1.88192,94.90385353271586,10,0
1,2,64,32,38,14,2,0.478976,81.23712728878446,10,0
1,64,512,64,84,4,2,6.598752,102.9654141001408,10,0
2,1,512,4,34,2,2,2.88768,103.17853749910668,10,0
1,2,2,32,38,12,2,4.78784,109.601620502543,10,0
2,4,512,8,46,2,2,2.4696,95.8667608382666,10,0
4,2,512,32,8,4,2,0.211872,89.52634902950966,10,0
4,64,512,64,2,4,2,1.144864,83.30815818630577,10,0
2,1,512,128,50,2,2,0.843616,70.94856289809734,10,0
16,4,64,16,2,358,2,12.464032,54.89681424268682,10,0
2,64,512,128,46,2,2,2.37408,70.5013394163954,10,0
16,4,32,8,2,356,2,33.281792,73.73625598993101,10,0
4,1,512,128,76,4,2,0.35168,90.65930711895749,10,0
4,1,512,128,46,2,2,0.48304,65.38204750271586,10,0
4,2,512,64,84,4,2,0.3688,57.88791932794959,10,0
2,4,512,8,46,4,2,1.980704,72.4759192013172,10,0
2,1,512,128,46,14,2,0.783296,66.94982945331151,10,0
32,4,512,8,2,356,2,7.519328,52.47397727490383,10,0
2,1,512,64,48,4,2,0.73728,64.04606740917002,10,0
16,4,64,128,2,356,2,12.33792,48.89328068793597,10,0
16,1,64,128,2,356,2,48.8672,53.66112549109859,10,0
1,64,2,64,62,14,2,13.286144,52.27079949565874,10,0
2,1,512,128,2,2,2,2.34976,71.4003171916984,10,0
1,4,2,32,38,14,2,5.053568,112.13958163666128,10,0
4,1,512,64,84,4,2,0.455776,82.42013124343931,10,0
2,64,512,64,46,2,2,3.383488,98.90555463789455,10,0
2,64,512,64,84,4,2,2.967552,103.82000323782118,10,0
1,4,64,8,4,16,2,1.094272,93.8393789463104,10,0
16,4,64,8,2,10,2,18.559936,73.01395382329237,10,0
16,4,64,8,2,358,2,24.702976,59.27101787017779,10,0
2,4,64,128,4,16,2,0.344128,60.65523597306954,10,0
2,4,512,32,84,4,2,0.954784,64.20728854500615,10,0
4,2,512,8,8,4,2,0.440928,59.80493564878597,10,0
4,1,512,128,84,4,2,0.503808,61.07647168068444,10,0
1,2,512,64,44,14,2,0.823296,68.93643518492603,10,0
1,64,512,128,82,2,2,6.272992,84.51409790252991,10,0
16,2,64,16,2,356,2,17.704192,75.60390664879995,10,0
16,4,64,8,2,306,2,15.451296,77.73907439180867,10,0
1,1,512,8,46,2,2,4.11648,86.57150374122104,10,0
1,2,512,64,84,4,2,0.840384,90.28107562486916,10,0
1,64,2,64,38,14,2,9.233344,71.08935844035003,10,0
32,2,512,8,46,4,2,0.516832,69.68352357821774,10,0
16,4,64,64,2,366,2,12.742176,54.769788496259245,10,0
8,1,64,64,2,364,2,27.695104,52.795225125736096,10,0
1,4,2,8,38,14,2,26.812032,57.47954790431886,10,0
2,4,256,64,62,14,2,0.330432,57.56175128969707,10,0
1,2,512,32,40,14,2,0.889472,58.847008404449255,10,0
1,2,2,32,12,44,2,8.604896,53.13148487928654,10,0
16,4,64,16,2,356,2,12.433408,56.27059876288645,10,0
4,64,64,64,74,4,2,2.465472,70.47185644680684,10,0
1,2,4,32,46,14,2,3.197792,72.55327215939704,10,0
2,64,64,64,154,4,2,5.598592,117.96357674571443,10,0
2,1,256,256,38,14,2,0.491552,88.55321253292367,10,0
16,4,512,8,2,10,2,3.600928,90.5537912420164,10,0
32,1,512,256,100,4,2,0.092224,84.19632184080237,10,0
4,4,512,64,8,4,2,0.20016,79.99907349340751,10,0
4,2,64,32,2,306,2,6.068224,87.22976323106045,10,0
8,1,64,64,2,486,2,27.151104,76.1027582792193,10,0
16,4,64,32,4,6,2,4.251808,103.84295931313191,10,0
1,64,256,64,38,14,2,0.759296,94.1038253254167,10,0
1,4,2,128,2,306,2,34.160896,77.48300869605218,10,0
32,1,64,8,46,2,2,3.890016,73.18479612585558,10,0
2,64,2,64,86,4,2,34.271104,71.18134706416821,10,0
4,2,32,64,38,18,2,0.337824,80.41305527192385,10,0
1,2,512,64,40,4,2,0.956576,66.91729144354306,10,0
2,1,4,128,46,4,2,1.37568,65.08991929777845,10,0
16,2,64,128,2,356,2,24.808256,57.186065659250005,10,0
16,2,64,32,2,338,2,23.476512,57.97911712216244,10,0
2,4,2,64,62,14,2,4.40336,77.83613757627072,10,0
1,64,512,64,84,8,2,2.803136,103.56472947326615,10,0
1,4,512,64,2,366,2,1.33376,89.19626287956054,10,0
64,2,64,32,2,10,2,12.067968,76.28311343585116,10,0
2,4,512,8,66,10,2,2.286144,74.2263942422887,10,0
16,4,64,64,38,14,2,0.24576,86.21473957141406,10,0
16,2,64,16,2,400,2,19.840768,70.52214412865897,10,0
1,2,64,32,12,58,2,0.887232,70.08363701248142,10,0
8,128,16,128,508,1,2,32.00192,30.924217525160163,10,0
4,8,4,128,2,6,2,7.532288,29.24126208125569,10,0
1,8,16,8,180,4,2,13.630112,50.289049920394014,10,0
32,8,256,8,106,2,2,2.594272,66.27185058676179,10,0
32,2,64,8,54,2,2,2.607104,76.68582515252703,10,0
4,8,8,8,2,10,2,37.10592,71.70885791546957,10,0
1,8,256,8,18,2,2,2.379328,93.73101506410624,10,0
4,64,256,128,2,272,2,0.17888,83.85776608245837,10,0
32,2,256,8,146,2,2,0.9728,89.52177259263331,10,0
4,64,8,128,2,272,2,2.909696,67.82260069517822,10,0
1,2,16,8,18,4,2,3.758688,91.0276556991672,10,0
1,8,16,8,22,4,2,4.188,103.7724019961596,10,0
1,8,4,8,2,4,2,41.292064,76.39526155585132,10,0
1,2,256,8,112,4,2,6.4208,110.42415825642864,10,0
4,8,16,128,14,4,2,0.549888,82.60017254289109,10,0
1,8,16,8,18,6,2,6.772736,116.57534965450712,10,0
32,4,256,8,106,2,2,1.243136,85.77678948766267,10,0
1,8,16,128,18,4,2,0.499712,80.19995104628235,10,0
1,2,256,8,106,2,2,8.485632,53.55129707359252,10,0
4,8,16,8,2,4,2,40.785696,56.71941685516365,10,0
32,2,256,8,2,6,2,13.435648,46.43478350437438,10,0
1,8,256,8,108,4,2,9.44816,54.12058903491708,10,0
32,2,512,8,106,2,2,0.700416,62.60357218071727,10,0
1,8,16,128,18,1,2,1.318944,67.71561366158855,10,0
1,8,256,8,4,4,2,0.759488,64.2109392470301,10,0
1,8,16,8,106,4,2,8.438816,50.825676887016414,10,0
32,2,256,8,18,2,2,2.335168,67.03389073968887,10,0
1,2,256,8,90,4,2,4.530976,81.79105432918873,10,0
1,64,4,128,2,206,2,2.87008,99.40989460210191,10,0
1,64,4,128,26,1,2,21.898816,70.76506702467265,10,0
32,2,512,8,110,6,2,0.311296,87.7944173231684,10,0
1,2,16,8,148,4,2,8.518048,53.51168009412872,10,0
1,8,16,8,150,2,2,22.25152,56.45426093511234,10,0
1,8,4,8,18,4,2,23.171072,53.06606431602381,10,0
1,8,128,128,18,4,2,0.49184,65.92820694274558,10,0
4,8,16,128,2,6,2,2.707936,69.66369101467356,10,0
32,4,256,8,18,4,2,1.397152,93.91000456318284,10,0
32,2,256,8,90,2,2,1.214464,83.64466267320137,10,0
2,4,16,128,6,4,2,0.684224,66.1760576797519,10,0
32,1,256,8,106,4,2,0.907264,66.24543092574044,10,0
1,8,16,8,14,2,2,13.345536,52.49231934164697,10,0
32,8,256,8,146,2,2,1.876896,67.53402205326425,10,0
1,2,16,8,112,4,2,4.506144,95.32241220587984,10,0
1,8,16,128,56,4,2,0.442656,80.43234069516335,10,0
4,64,16,128,2,272,2,1.421312,92.08694429703012,10,0
4,2,4,8,106,6,2,15.593568,76.52259019337596,10,0
1,8,16,8,68,1,2,9.989664,72.46858367917768,10,0
32,2,256,8,14,4,2,2.195808,73.80487194331204,10,0
1,8,256,8,112,4,2,7.133376,54.97683417463522,10,0
1,2,16,8,18,2,2,5.73728,92.52281881726974,10,0
1,2,32,128,18,4,2,0.488416,86.76802769665052,10,0
2,8,32,16,24,4,2,1.977792,94.00705022306082,10,0
1,8,256,8,18,4,2,1.728512,68.93790955631435,10,0
2,8,256,8,14,4,2,0.813056,69.3834881439773,10,0
1,64,16,128,2,2,2,16.308096,58.01343264756695,10,0
1,8,16,8,104,4,2,8.100576,51.89133477773461,10,0
32,8,256,8,78,1,2,3.513664,74.92494276564774,10,0
32,4,256,8,10,2,2,4.210688,101.49450611871978,10,0
1,64,256,128,20,6,2,0.583456,92.66766235209928,10,0
4,64,16,256,2,2,2,15.358912,77.81686308478638,10,0
1,8,16,8,2,312,2,9.23648,58.4555368306428,10,0
1,8,2,8,2,242,2,69.141248,58.99390198835418,10,0
1,64,16,256,2,246,2,0.858656,66.92011939959744,10,0
32,32,32,32,14,38,2,11.134912,30.586725939777764,10,0
16,64,16,64,2,274,2,33.09568,30.4697736222661,10,0
4,2,512,256,24,16,2,0.237472,37.35178353105207,10,0
4,1,1024,16,40,2,2,1.018336,65.93978665571174,10,0
1,1,256,2,46,6,2,9.936896,49.72307228663311,10,0
16,1,1024,1024,820,1,4,0.892928,63.732206885752845,10,0
1,1,64,256,20,16,2,0.919104,60.13379934775893,10,0
2,256,512,256,20,16,2,0.434176,59.907582744497326,10,0
16,1,32,1024,58,4,2,0.162336,56.13550264032431,10,0
2,1,32,1024,20,4,2,0.600608,61.69621198129112,10,0
1,1,64,1024,6,6,2,1.241792,65.99324684551287,10,0
4,256,128,256,20,1,2,4.260672,75.83197320826424,10,0
4,256,1024,256,20,16,2,0.19344,83.1629973003286,10,0
16,1,256,1024,8,1,4,0.647584,88.94727043840787,10,0
4,4,64,64,48,1,4,0.573888,66.3837858607121,10,0
2,1,32,1024,10,4,2,0.764096,66.11642218013962,10,0
2,4,128,64,520,1,4,3.457024,75.71545482042517,10,0
4,4,1024,64,520,1,4,1.49536,99.36663943169796,10,0
1,1,64,16,8,6,2,1.32592,84.36970943374999,10,0
2,1,64,1024,820,1,4,4.626432,83.12990545620252,10,0
4,1,512,256,20,16,2,0.251456,89.34520144211022,10,0
4,256,512,256,48,16,2,0.468736,82.56170151418519,10,0
1,1,64,2,6,1,2,7.366656,52.87222348928636,10,0
4,1,1024,16,520,1,4,3.514368,77.28927453851009,10,0
2,1,32,2,50,4,2,10.381312,72.67227847568718,10,0
2,4,512,64,520,1,4,2.91584,104.10023316771688,10,0
4,1,64,16,6,22,2,0.96256,85.14246205160393,10,0
2,1,1024,2,8,1,2,2.143456,93.0066753008038,10,0
4,1,32,1024,40,4,2,0.284,79.04827129600434,10,0
4,4,64,64,516,1,4,1.784096,94.09990494952235,10,0
16,1,512,1024,820,1,4,0.761568,64.94515221537897,10,0
2,1,1024,16,14,22,2,0.700608,65.29971149124147,10,0
4,256,128,256,64,16,2,0.59808,62.38437252916766,10,0
2,4,512,64,54,1,2,1.21984,62.10240406910962,10,0
4,1,32,16,520,1,2,5.9904,82.78626493183168,10,0
4,1,32,1024,48,4,4,0.221184,88.77321196262032,10,0
16,1,32,2,114,4,2,11.399168,78.22940406139928,10,0
2,1,64,1024,44,4,2,0.553024,70.46300210085363,10,0
2,1,64,16,40,22,2,1.216512,62.04377678151902,10,0
2,1,32,1024,4,4,2,0.913408,60.649885746770295,10,0
2,1,512,256,44,6,2,0.581344,63.39087251677255,10,0
4,1,64,16,40,1,2,1.247136,64.16972922889744,10,0
2,4,256,64,516,1,2,4.692864,83.56751481158346,10,0
16,1,512,256,24,16,2,0.11264,86.3944491788744,10,0
4,1,1024,16,6,2,2,0.909312,84.50783865934413,10,0
4,1,512,256,20,2,2,0.44032,60.38436876979713,10,0
2,1,64,64,24,22,2,0.729216,62.75131288333999,10,0
4,1,32,1024,40,6,2,0.412128,57.61764908528132,10,0
4,1,64,64,48,1,4,0.68608,69.30909754829578,10,0
16,1,512,1024,4,1,4,1.340864,68.29036860176964,10,0
4,1,1024,16,40,14,2,0.5632,63.64178642524222,10,0
2,4,64,64,520,1,2,4.70416,79.66221575180055,10,0
4,256,32,1024,20,4,2,0.99504,88.61834101142543,10,0
4,1,32,1024,36,1,2,0.427776,88.40823666069889,10,0
2,1,512,1,8,6,2,2.769952,72.13715911926421,10,0
2,1,1024,64,82,1,2,0.98304,86.64513088690862,10,0
1,1,256,256,8,6,2,1.132512,76.16534385487796,10,0
4,1,64,2,790,1,2,58.260224,57.00717455219222,10,0
4,4,64,64,48,6,2,0.389056,60.03000899313469,10,0
4,4,64,512,16,20,4,0.157824,60.00478453443611,10,0
16,1,512,1024,24,16,2,0.14944,59.66537326470006,10,0
4,256,512,256,56,16,2,0.54416,64.27851851264734,10,0
2,4,256,64,512,1,2,5.240672,81.52565535125252,10,0
4,1,512,64,824,1,4,2.26512,99.2652896909624,10,0
2,1,64,64,8,4,2,0.743424,83.20371586454807,10,0
1,1,1024,64,14,6,2,1.095712,69.0180802753444,10,0
4,4,64,16,20,34,2,0.841056,63.75966645569773,10,0
2,1,128,1024,44,1,2,0.794816,62.87840367249161,10,0
2,4,64,64,520,1,4,3.438592,76.08009455998814,10,0
4,4,512,128,28,6,4,0.124576,90.24360593142576,10,0
16,1,128,16,24,22,4,0.617984,90.31020209600312,10,0
4,8,128,16,500,1,2,15.407776,53.77653411344591,10,0
4,4,1024,64,52,16,2,0.190784,58.0045091251845,10,0
16,1,128,512,888,1,4,0.745856,64.48967230616827,10,0
1,4,128,1024,56,2,2,0.646304,64.9740819267105,10,0
2,4,1024,64,56,4,2,0.502208,56.22044376381504,10,0
2,4,128,64,12,12,4,0.374784,66.50154177754736,10,0
4,1,128,1,94,2,2,17.783232,51.33543332055385,10,0
8,1,128,2,76,10,4,2.419328,74.90174255554639,10,0
4,4,1024,16,8,6,4,0.264192,60.5345882159085,10,0
16,1,512,1024,24,36,4,0.304896,66.10532574116955,10,0
1,2,16,8,1010,1,2,83.778304,33.38066357618169,10,0
1,32,1,32,888,1,2,301.531712,74.44726067932655,10,0
1,2,16,64,54,1,2,1.336064,85.04830612042106,10,0
4,32,64,32,948,1,4,29.089952,78.12448079686224,10,0
1,32,1,32,8,1,2,198.706336,90.26762591490328,10,0
1,32,32,64,864,1,4,46.23552,75.82688184733709,10,0
8,8,64,8,22,18,2,2.20944,92.83392310484662,10,0
1,2,32,32,872,1,2,13.348768,63.8768758509281,10,0
4,8,64,8,48,20,2,1.523712,81.63901734582004,10,0
8,8,64,64,48,18,2,0.2368,81.23004899614253,10,0
1,8,32,8,8,18,2,1.71408,89.84329577658391,10,0
1,32,2,32,868,1,4,132.117248,70.20965033666685,10,0
1,32,32,64,1006,1,2,69.220352,75.51632145016058,10,0
1,16,64,16,8,72,2,0.43232,84.60811270805895,10,0
1,2,16,32,1010,1,2,21.952512,55.19918988842476,10,0
1,2,16,8,40,1,2,7.79264,54.39769975996992,10,0
1,2,16,64,872,1,4,7.303072,54.5413980845812,10,0
16,32,64,32,868,1,4,10.977056,55.446650234506656,10,0
1,16,1,16,8,1,2,275.05232,67.95963228162466,10,0
1,32,64,32,1010,1,2,139.758944,86.4251812788608,10,0
1,8,32,8,54,18,2,2.023008,92.56790123045064,10,0
1,8,64,16,8,72,2,0.414112,85.42975340828664,10,0
8,8,64,64,6,16,2,0.62272,83.70301096503037,10,0
1,2,2,64,868,1,2,9.240576,50.2622725352489,10,0
1,2,16,8,52,1,2,9.805056,53.74321714159549,10,0
8,32,64,32,908,1,2,28.090816,52.69239589458408,10,0
1,32,1,64,18,1,2,120.494048,62.75295123521767,10,0
1,2,16,64,868,1,2,6.362304,127.57615098679425,10,0
1,2,16,32,864,1,2,12.584384,76.36940890596519,10,0
1,8,1,8,48,18,2,38.577344,77.20554755981128,10,0
1,32,32,32,1000,1,2,198.779328,66.9042423623025,10,0
8,32,32,32,48,16,2,1.312512,87.56708145764253,10,0
1,16,16,32,8,72,2,1.239168,91.32771669446024,10,0
1,2,16,16,1010,1,2,42.018208,56.49257843243112,10,0
1,32,4,64,14,1,2,33.163712,53.39549417584805,10,0
1,16,32,16,10,74,2,1.391744,63.83276483167348,10,0
1,16,1,32,24,38,2,14.869792,55.16273457236325,10,0
1,16,16,64,2,68,2,1.29024,64.76251364488898,10,0
1,32,32,256,996,1,4,20.030016,55.40889033877915,10,0
1,8,16,32,876,1,4,34.590368,56.66857413005738,10,0
1,8,64,64,8,70,2,0.361184,59.493784252502266,10,0
16,32,64,32,996,1,4,12.382464,57.83227726361664,10,0
1,16,32,16,26,6,2,3.584,74.35092962283265,10,0
1,8,64,32,76,2,4,1.614816,101.01676940426006,10,0
1,32,64,32,950,1,2,131.307968,86.33354213051892,10,0
1,8,64,32,32,14,4,0.351648,92.29271139550866,10,0
1,16,32,16,986,1,2,191.666976,91.51514653914052,10,0
64,8,64,256,8,10,2,1.61792,44.37754892332826,10,0
4,1,64,512,4,6,2,0.48128,65.25488624834371,10,0
16,2,32,512,72,10,4,0.158848,65.97268327594867,10,0
64,8,64,256,8,116,2,3.061184,71.93330907438924,10,0
2,8,32,512,72,8,4,0.130688,89.89436477310363,10,0
64,1,256,512,26,28,2,0.385024,80.03301905129221,10,0
64,1,256,2,32,8,2,4.618752,83.20823930643789,10,0
8,8,64,512,6,120,2,0.346112,86.97002247618408,10,0
2,8,32,512,64,8,4,0.165376,85.64318107452699,10,0
64,1,64,2,64,8,4,14.69248,54.80014339766392,10,0
8,8,64,8,2,306,2,11.843296,48.80382681917677,10,0
64,8,64,8,8,98,2,27.5648,54.62107338063512,10,0
8,2,256,512,2,300,2,2.988384,75.63947501097077,10,0
64,8,64,8,6,1,2,114.56816,81.50097928667508,10,0
2,1,2,2,64,4,4,79.596512,87.92065994938392,10,0
2,8,2,8,8,116,2,25.878528,73.62664804177436,10,0
16,64,32,512,2,280,2,2.97136,100.20271979180497,10,0
8,64,64,512,2,126,2,0.563136,83.39687779331933,10,0
16,64,64,512,2,300,2,2.340448,93.5325616511025,10,0
8,1,64,256,26,28,2,0.275936,80.06644577265332,10,0
4,1,64,8,8,108,2,2.844448,94.34199272868986,10,0
64,2,64,512,2,10,2,2.123712,73.90306313102735,10,0
8,8,64,8,2,98,2,8.352512,67.51628351469677,10,0
16,8,64,512,72,10,4,0.077088,85.48214033662478,10,0
2,8,64,512,2,126,2,0.49248,69.02783631989266,10,0
16,64,32,512,6,124,2,1.271104,64.56671960740003,10,0
64,1,256,256,32,28,2,0.318912,57.486879164401245,10,0
8,1,64,1,72,4,2,14.204928,49.62588300705188,10,0
64,8,64,512,4,14,2,1.843168,69.84848631198986,10,0
2,1,32,512,64,8,4,0.48128,72.99788619566966,10,0
16,8,64,512,2,276,2,5.560224,85.74775158718553,10,0
16,64,64,512,2,182,2,1.022624,98.20565393871034,10,0
8,1,256,512,26,28,2,0.350208,80.33844039119028,10,0
16,8,32,512,72,6,4,0.146656,61.99095425811089,10,0
4,1,64,256,4,12,4,0.872448,69.70638780729453,10,0
64,1,256,8,2,110,2,30.595808,51.80765463975857,10,0
64,1,256,2,50,4,2,4.842368,75.88966782371148,10,0
8,1,64,1,2,258,2,57.164928,76.77824765587245,10,0
16,1,64,512,24,26,4,0.45056,90.22960577909662,10,0
64,8,64,512,8,110,2,2.945888,72.52107966420645,10,0
16,1,32,256,34,6,2,0.222624,72.44013530891498,10,0
64,8,256,256,8,10,2,0.36864,70.65349415467308,10,0
8,8,32,16,8,120,2,3.11904,73.91615382354783,10,0
8,2,32,512,22,22,2,0.251488,87.82005660552156,10,0
64,1,256,8,26,12,2,1.901856,93.69712803154886,10,0
16,1,32,256,6,110,2,8.447552,56.07398576904138,10,0
32,1,64,2,36,10,2,8.883104,60.52744955634507,10,0
16,16,32,512,48,16,4,0.11584,70.67226981689956,10,0
8,16,32,16,4,112,4,7.776256,54.083354951881866,10,0
32,32,128,256,470,1,2,0.667808,35.64976133537002,10,0
2,1,16,512,20,30,4,0.81888,67.9209238028126,10,0
32,1,128,256,458,2,2,0.423744,65.15190037102182,10,0
32,32,128,256,432,1,2,0.575488,61.47242823049526,10,0
32,4,128,128,904,1,4,0.382304,68.29097264985863,10,0
4,32,256,256,458,2,2,3.328032,67.79747624273021,10,0
32,1,128,512,24,30,2,0.336128,76.13863872007437,10,0
128,4,128,1024,956,1,4,0.301056,93.91656030655167,10,0
1,32,8,1024,20,32,4,0.306464,63.37435698109029,10,0
2,4,16,512,4,30,2,0.475136,60.24288044341844,10,0
32,16,32,128,4,66,2,4.214624,73.95330550059782,10,0
2,1,16,256,10,2,2,0.735808,85.44295510833587,10,0
2,256,16,1024,20,32,4,0.292864,79.94893984957477,10,0
1,256,8,1024,10,32,2,0.749568,64.33082353933591,10,0
4,32,16,512,10,28,2,0.220544,59.60822406432002,10,0
32,32,64,256,460,1,2,1.290816,68.8121439845708,10,0
32,4,128,128,468,1,4,0.33776,65.09550354795682,10,0
2,16,32,256,10,32,2,0.215744,59.81146379534111,10,0
2,32,16,256,448,1,2,4.468224,83.4958997448324,10,0
32,16,32,256,4,32,2,1.672128,89.24539331569683,10,0
2,1,16,1024,10,64,2,1.632736,87.7671180155671,10,0
32,4,128,256,458,1,2,0.15632,87.93025081448395,10,0
2,256,8,512,20,28,4,1.214464,64.47083414039346,10,0
32,16,32,256,28,32,2,0.432032,60.31957442211684,10,0
32,32,128,256,456,1,2,0.648032,62.49751840335357,10,0
1,256,4,1024,10,32,2,1.441568,61.24773822622222,10,0
32,32,32,256,28,1,2,3.951712,77.20230563270401,10,0
4,16,16,256,2,66,2,0.564576,88.19776462005404,10,0
2,4,128,256,444,1,2,1.024192,85.67814971702701,10,0
32,2,32,256,4,32,2,3.856416,78.29492056202143,10,0
128,1,128,512,24,28,2,1.170752,86.7787492856571,10,0
2,1,16,1024,12,64,2,2.117664,90.45695594379,10,0
32,1,128,256,434,2,2,0.280544,81.4520571740804,10,0
128,1,128,256,460,2,2,0.156288,86.2558380940575,10,0
4,32,256,256,36,2,2,0.358016,66.95804822947622,10,0
2,256,8,1024,10,32,2,0.791648,64.18774400582191,10,0
32,1,128,512,10,1,2,0.371776,60.51393804660884,10,0
32,32,128,512,14,40,2,0.233472,65.3537127179765,10,0
2,16,128,512,6,68,2,0.17216,59.07995790415023,10,0
32,32,32,128,940,1,4,4.093344,77.70333047612127,10,0
32,16,32,128,12,4,2,3.061472,94.82676150488338,10,0
2,256,8,512,26,32,2,1.022976,93.57725418692604,10,0
4,16,1024,64,30,2,2,0.599488,38.491613666564135,10,0
4,1,16,128,62,12,2,0.630368,63.26989905010212,10,0
1,1,16,4,210,1,2,25.26208,52.89317413223666,10,0
4,8,1024,64,158,2,2,1.234272,67.26283803918471,10,0
1,1,1024,128,70,2,2,1.742752,66.6398394525358,10,0
4,4,1024,64,160,2,4,0.600064,71.48502984947322,10,0
1,1,512,512,488,1,2,3.282944,80.53194824197502,10,0
4,4,32,8,156,1,4,3.080192,103.60788883143036,10,0
64,16,1024,512,208,1,4,0.172128,86.22053786050286,10,0
1,1,16,4,64,1,2,5.543744,112.00845025484708,10,0
64,16,1024,64,164,2,2,0.30208,86.75801817033073,10,0
1,1,512,4,214,1,2,17.97424,71.98194047149983,10,0
1,1,16,128,46,14,2,1.35136,66.18225206145297,10,0
1,1,8,4,432,1,4,39.664384,56.47770226525181,10,0
2,16,1024,64,70,2,2,1.8432,66.53117471698282,10,0
64,1,512,256,76,1,4,0.209184,63.68913152156664,10,0
64,16,1024,64,66,2,2,0.26832,58.63466727672949,10,0
64,16,1024,64,72,2,2,0.26704,59.938524499615454,10,0
4,4,512,8,208,2,4,5.603328,88.67497858258304,10,0
1,1,16,128,114,1,2,1.217568,88.76408993999345,10,0
4,4,32,8,156,2,2,5.14048,114.9243338329126,10,0
4,8,512,64,160,2,2,0.905888,84.18263573547546,10,0
64,16,1024,64,420,2,2,0.708032,84.39154910677507,10,0
4,8,1024,64,66,2,2,0.614432,57.80439007946484,10,0
64,16,1024,64,156,2,2,0.40208,64.23917898188003,10,0
64,16,1024,512,208,1,2,0.241664,59.27086685423776,10,0
4,1,16,64,60,2,2,1.3832,66.64059033585035,10,0
1,1,16,128,64,2,2,1.406592,63.06642117978597,10,0
1,1,16,8,156,2,2,12.141312,52.12326529567834,10,0
64,16,1024,64,38,2,2,0.466624,62.45973359437586,10,0
1,1,8,128,64,14,2,1.877568,66.99646786757383,10,0
64,16,1024,64,70,14,2,0.111136,64.420465217754,10,0
4,8,512,64,314,2,2,2.41664,68.8285624458576,10,0
1,1,16,4,440,1,2,51.56384,56.359717905322086,10,0
1,1,512,4,216,1,2,25.831424,53.74863242673677,10,0
4,16,8,64,12,2,2,11.431936,54.29910072765637,10,0
4,1,16,4,432,1,2,16.007936,52.094077865601264,10,0
64,16,1024,64,114,2,2,0.273696,59.92582680270522,10,0
64,16,1024,512,164,2,2,0.212992,54.21228800619174,10,0
4,16,1024,512,416,2,2,0.84,62.78239971064745,10,0
