tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,compute_time,energy,iterations,wait_after_run
4,64,128,32,64,1,16,8,32,32,154.196288,159.01714093404416,10,0
16,1,16,128,32,8,256,2,1024,64,35.934112,485.5620491865554,10,0
8,1,128,4,16,16,32,2,512,64,62.77488,455.98996869944506,10,0
32,1,8,64,256,16,2,4,256,8,332.026048,118.75929017765814,10,0
8,16,32,8,128,1,2,8,2,256,104.220672,627.4787378559452,10,0
16,4,8,8,16,2,8,2,1024,2,40.908544,332.7086997356069,10,0
32,1,4,32,128,8,2,8,4,256,16.010688,215.4670508176271,10,0
8,16,64,128,128,2,4,8,4,8,551.935968,318.24610256225094,10,0
16,2,8,64,16,16,2,16,512,512,5.286016,131.34707365207984,10,0
128,8,16,32,256,8,128,4,1024,512,350.713056,674.022663979557,10,0
4,8,128,4,16,8,64,16,256,16,156.602368,91.98100757584444,10,0
512,2,4,16,512,4,1024,1,1024,128,797.124832,1676.954482048929,10,0
256,4,16,32,256,4,1,16,1024,256,199.938912,597.7402377560513,10,0
512,4,8,4,1024,2,8,8,16,512,401.585952,1883.119339640197,10,0
8,256,256,64,16,1,128,4,1024,32,1727.774976,2231.8179721021074,10,0
8,16,256,256,32,4,4,4,128,128,9.473312,292.4368784380857,10,0
4,64,64,32,128,16,4,64,8,1024,70.494304,1642.3658714374865,10,0
256,1,8,16,512,4,2,1,2,128,146.222848,1066.2929208338037,10,0
8,4,256,128,8,32,4,1,8,8,408.9584,1704.0531498653163,10,0
4,32,64,4,8,16,16,1,16,64,407.112864,186.2464923008156,10,0
8,32,128,512,64,16,16,16,64,1024,26.5752,403.2642894832751,10,0
16,64,128,256,64,16,2,2,32,2,248.449024,1371.5497458055695,10,0
4,4,256,64,8,32,2,16,32,512,3.666304,116.71584078079238,10,0
8,16,64,128,16,16,8,32,64,64,17.93536,220.73488088633,10,0
4,32,512,8,4,8,32,2,512,64,511.199584,308.7434139839434,10,0
4,1,512,16,4,2,2,8,256,1024,6.983232,210.95748175212256,10,0
4,16,256,64,16,4,1,16,128,32,4.80736,181.8631578819696,10,0
4,64,512,32,16,1,4,1,1024,4,436.5048,1160.3709537206523,10,0
8,8,64,64,16,16,1,4,128,256,4.8128,177.89221989731973,10,0
32,4,8,4,512,8,4,16,8,256,19.535872,421.0160516379698,10,0
4,16,16,8,4,1,16,1,128,512,123.378176,48.47696140173042,10,0
16,2,4,16,64,32,256,2,1024,1024,12.591872,164.0810683358996,10,0
8,32,32,4,128,1,8,1,1024,512,579.250176,308.21444550740284,10,0
4,2,32,8,8,16,16,2,128,4,172.364608,113.75036269499422,10,0
4,4,32,64,16,4,4,1,512,256,121.31728,116.26714302386588,10,0
4,4,8,16,64,8,1,1,64,8,117.295712,289.6836949934268,10,0
4,4,64,64,16,8,32,1,64,512,40.51152,514.7847378040956,10,0
64,1,32,64,128,2,1,1,128,1024,189.663424,1956.4235328877376,10,0
4,2,8,256,64,64,128,4,256,64,9.549152,145.19118484004977,10,0
8,2,4,128,8,512,2,8,8,8,407.829696,113.72170730673416,10,0
16,64,256,32,32,4,8,1,8,128,1493.397984,2419.794420451137,10,0
64,4,16,16,64,8,16,16,128,256,18.230432,262.2360232445809,10,0
16,4,128,8,16,32,16,16,32,64,39.729312,343.5069994323209,10,0
64,8,32,4,64,4,32,1,32,256,601.72848,1674.1774079569814,10,0
4,64,64,32,16,32,8,1,512,1,30.875488,403.35040257709335,10,0
4,4,4,256,32,64,32,4,512,16,12.056768,174.62396591955505,10,0
16,128,256,16,16,8,4,32,4,32,5755.854848,1331.5078866530305,10,0
8,2,64,8,128,1,4,8,4,128,13.204448,214.6740374161611,10,0
64,1,4,8,128,4,16,1,64,256,100.3232,154.00386777686296,10,0
4,64,64,64,16,2,4,2,4,32,150.18032,155.78518531503232,10,0
16,1,16,8,32,2,1,2,8,1024,10.760192,265.71737855090043,10,0
16,1,128,4,32,16,2,4,8,512,81.60096,264.11979040234394,10,0
4,1,16,16,4,32,8,2,8,1024,96.217664,93.81136926941632,10,0
128,4,32,4,128,4,1,2,16,128,254.541824,1377.2839691764138,10,0
4,1,32,4,4,256,4,128,4,512,81.856512,79.0415981795997,10,0
16,1,64,256,32,8,64,8,1024,512,53.549408,647.7090609053585,10,0
8,256,512,32,16,1,1,16,16,1024,0.0,2997.887153277037,10,0
8,8,16,8,32,128,8,64,1024,64,8.548224,95.66620534709466,10,0
8,4,4,8,64,64,2,4,64,4,86.960608,99.64406715959134,10,0
32,256,256,8,32,2,4,64,8,256,0.0,2945.9144454993284,10,0
4,16,64,4,16,16,32,2,64,16,196.687584,57.59951788945854,10,0
8,32,64,256,8,16,1,1,2,32,271.450304,242.3666576841512,10,0
4,2,64,128,8,16,2,4,512,16,3.405824,123.51328905583438,10,0
8,8,16,16,16,32,32,8,64,32,118.931456,90.34524838302562,10,0
128,2,64,64,128,2,2,16,16,32,35.228128,410.30271808409776,10,0
4,32,128,4,16,32,2,2,4,512,388.671488,230.75096214267208,10,0
8,2,16,64,128,16,2,2,32,16,33.221696,493.4858039449976,10,0
64,16,32,32,128,8,8,8,16,64,359.365472,646.3589901775887,10,0
32,1,128,16,32,2,4,128,4,512,64.878272,76.50526243185458,10,0
4,8,32,4,8,2,4,4,4,1024,92.298048,74.38728744023629,10,0
8,4,64,128,64,4,4,8,128,32,2.50144,98.44496947231607,10,0
8,4,64,16,128,16,16,16,1024,1024,1.175008,79.04387744506984,10,0
8,8,1024,8,8,1,8,4,16,32,2676.246528,802.1124479936966,10,0
16,2,4,32,16,512,64,8,128,256,26.693344,304.46901708829023,10,0
128,16,32,4,128,4,16,1,64,2,0.0,2933.1577329974984,10,0
16,4,32,128,128,8,16,4,128,256,37.392384,395.341913109133,10,0
32,2,128,128,64,4,2,2,32,1024,87.228192,1394.2897268395882,10,0
8,4,16,16,8,2,1,1,512,2,57.456608,714.0536484889183,10,0
256,1,4,4,256,32,16,2,256,16,286.068736,208.2583151001834,10,0
16,1,128,256,32,16,16,8,1024,1024,18.398816,342.79548949513065,10,0
8,8,128,128,64,8,16,16,16,1024,25.7536,295.8123228545079,10,0
32,1,128,32,32,32,4,8,128,512,13.137888,315.7552150125305,10,0
8,1,4,4,8,8,4,1,256,256,26.517376,409.0142857810958,10,0
8,1,128,256,64,4,128,1,256,32,153.86992,507.8661315244144,10,0
8,8,32,16,128,16,1,8,8,8,109.416288,567.3455054296854,10,0
16,64,64,128,64,64,8,16,512,16,255.57696,626.9330217598945,10,0
8,8,64,128,16,2,16,1,32,32,82.792864,219.00343689718565,10,0
8,8,64,64,64,16,1,4,64,128,37.21248,829.2411671275914,10,0
8,4,64,8,128,4,16,16,1024,1024,1.351904,87.47906034220891,10,0
32,8,64,128,32,64,2,2,2,4,3982.544896,669.0515585818051,10,0
16,2,512,16,16,1,4,1,16,4,0.0,3143.920282100714,10,0
128,8,32,8,256,4,4,2,32,8,351.444352,1387.6911594341657,10,0
4,1,8,4,8,64,64,1,512,16,87.164928,88.55667407868373,10,0
4,1,256,32,4,8,4,16,32,1024,11.957184,176.05642196631172,10,0
4,2,512,4,8,2,8,32,8,128,385.596352,124.34320453909363,10,0
16,8,64,256,32,32,8,16,512,32,3.8384,137.30249871786728,10,0
4,4,8,8,32,16,32,2,1024,256,26.621952,362.21140996849465,10,0
64,4,16,64,64,128,16,64,256,1024,87.640064,122.69287299487183,10,0
16,8,128,8,32,4,4,4,64,16,19.46624,406.0130694680878,10,0
8,32,128,32,32,32,16,16,512,32,31.754176,477.025982801293,10,0
16,128,256,128,32,1,4,4,8,256,2059.983584,2237.67709735921,10,0
16,8,32,8,128,8,128,4,1024,16,52.770912,619.1284053182187,10,0
128,1,8,8,128,2,16,4,64,512,15.847424,273.6113818440785,10,0
32,2,128,4,32,2,32,4,256,16,357.814368,348.5689767336225,10,0
4,1,8,512,32,64,32,2,32,128,14.415104,194.07217336694487,10,0
4,1,128,8,4,64,1,8,4,64,47.46048,411.7159836916813,10,0
16,64,64,16,16,128,64,1,512,512,424.978432,679.7076913338016,10,0
8,32,128,8,32,16,16,8,256,32,44.090912,590.6861663307452,10,0
4,1,128,256,4,64,4,1,64,32,136.540384,423.9937465524953,10,0
128,8,64,32,128,1,4,2,8,2,5151.592128,2808.779203684955,10,0
16,4,8,4,128,8,1,16,16,64,68.939744,261.76678698501786,10,0
8,1,32,256,16,16,8,1,64,1024,35.211648,479.35308698772377,10,0
4,16,512,8,4,2,1,32,32,1024,9.036672,147.39970025277427,10,0
16,32,128,128,64,8,2,4,512,16,32.98128,758.5309429816758,10,0
16,8,8,16,1024,2,2,4,16,128,0.0,2967.1781097472463,10,0
128,32,64,8,128,2,32,4,64,128,0.0,2783.7744230669646,10,0
8,64,64,32,32,4,2,1,4,256,393.495584,419.0683659713546,10,0
512,1,8,32,512,8,512,1,512,64,488.891776,2685.5139275734587,10,0
8,64,64,8,16,8,64,16,512,16,987.042592,363.4675515999158,10,0
16,32,64,128,128,4,8,32,16,256,105.083168,257.4429244930939,10,0
8,4,8,4,8,64,8,16,64,256,11.780128,152.36615093829994,10,0
32,16,64,4,64,1,16,2,16,4,1090.728224,730.7555177521281,10,0
16,8,8,4,128,8,1,128,64,512,112.837056,588.4660756482069,10,0
4,4,32,16,32,16,2,256,1024,256,7.220064,101.34618782319752,10,0
4,4,4,64,256,16,8,1,16,512,22.085792,330.48377441173074,10,0
4,16,32,16,8,8,16,8,128,512,9.819424,203.1493337846248,10,0
4,1,512,256,16,1,8,16,32,128,130.494528,109.69151070819638,10,0
4,8,512,256,8,8,64,2,64,16,645.586656,681.0538810633619,10,0
64,4,16,8,64,32,8,16,32,1024,9.076736,196.49770677282905,10,0
8,2,8,64,16,32,16,1,64,8,96.636928,91.5168885148584,10,0
64,16,16,1024,64,128,4,32,8,256,852.28368,366.4059455277993,10,0
4,8,64,128,8,32,2,1,4,1024,79.580384,138.78870038114124,10,0
8,2,256,32,8,1,2,32,128,64,4.120576,117.23462781813788,10,0
64,16,64,256,128,16,8,8,512,128,107.50288,642.6485076967507,10,0
4,128,128,1024,8,64,32,1,1024,128,129.720512,288.1130421814128,10,0
4,2,16,128,32,64,1,8,2,16,146.204672,97.58117268071264,10,0
4,8,8,128,4,64,64,4,256,256,17.87136,264.91938013292344,10,0
8,2,16,256,64,16,1,1,8,32,22.711296,629.9712187520838,10,0
8,32,256,256,32,1,2,2,8,2,815.210496,1428.190227730728,10,0
16,1,4,4,512,2,1024,1,1024,32,115.338688,92.90724944545217,10,0
32,32,64,32,64,8,2,32,64,256,122.914624,639.3802552184111,10,0
16,64,128,512,32,32,16,8,512,64,131.856,633.8585624972602,10,0
64,32,32,8,128,4,2,32,256,256,600.8992,2037.4619345555743,10,0
8,8,32,4,32,16,1,1,256,512,20.35952,557.3706409174412,10,0
8,8,64,64,8,32,4,128,64,128,24.504224,239.63376525244445,10,0
4,32,128,64,32,1,256,1,512,8,271.949312,246.8874566696624,10,0
16,2,16,128,128,64,32,8,256,1024,7.91408,157.49113505355723,10,0
16,32,32,32,256,8,16,1,1024,256,14.0288,343.0120120879798,10,0
8,2,256,16,16,1,1,4,128,128,84.764032,497.6650520892799,10,0
8,32,32,8,32,4,1,1,8,32,110.336128,385.2137108659773,10,0
32,8,8,1024,32,128,64,4,256,64,48.861472,481.502084275887,10,0
4,32,256,256,4,4,64,4,1024,64,22.023936,287.6159827352388,10,0
4,1,16,8,4,256,32,32,128,64,229.462784,94.52272659393506,10,0
16,2,32,16,256,1,1,2,8,256,228.370432,2743.8729673242005,10,0
16,2,16,32,64,2,8,64,8,1024,53.702656,457.573196119177,10,0
16,8,8,32,32,4,2,8,32,64,22.975904,377.9084434683877,10,0
4,64,256,32,8,8,64,1,256,512,331.97248,455.4887614619007,10,0
8,16,16,512,64,32,16,1,128,256,11.501568,219.12655310402,10,0
8,4,4,128,64,128,2,32,256,256,19.263488,261.8191871125687,10,0
16,2,128,512,16,16,8,1,32,128,153.360416,1676.81286587237,10,0
4,1,64,512,32,16,2,64,1024,512,2.417728,103.19670497237072,10,0
4,2,256,8,16,16,1,32,1024,1024,1.404352,146.66003939726536,10,0
4,2,32,512,4,32,16,16,128,512,9.06752,143.09544094088682,10,0
8,1,8,4,8,16,4,4,128,32,13.239648,202.69884778910085,10,0
128,16,32,256,128,16,16,1,256,256,0.0,2914.779418162072,10,0
16,16,16,4,128,2,2,32,2,1024,161.056768,561.095713968682,10,0
32,2,64,256,64,32,1,64,1024,256,3.613888,134.3897211588284,10,0
8,128,256,4,32,2,1,16,2,512,1084.24992,2699.291275611732,10,0
16,8,512,16,16,2,1,2,1,4,0.0,2902.9978293951626,10,0
32,16,32,16,128,8,128,4,256,512,202.881024,193.944472023379,10,0
32,8,64,256,64,8,4,128,64,512,15.95296,306.7380301725126,10,0
16,2,32,512,64,64,1,4,4,256,19.007424,403.8989108943391,10,0
32,8,128,128,64,8,1,2,32,512,0.0,2909.279510050864,10,0
8,1,8,32,128,4,8,1,1024,1,138.358784,55.861062849630606,10,0
8,64,64,8,16,1,16,8,128,8,544.761312,306.8578994026173,10,0
4,4,128,4,64,4,1,4,16,256,23.435264,1558.1572259793868,10,0
16,8,32,4,128,8,1,128,256,512,20.887552,756.7890339841159,10,0
4,128,128,64,16,32,4,32,4,128,818.803168,336.7205617164824,10,0
4,16,16,16,4,256,256,2,512,4,1420.034144,225.5192166647988,10,0
4,2,8,128,128,16,16,2,1024,16,4.026496,107.39377044457434,10,0
32,4,4,32,64,8,4,32,1024,128,31.672832,356.0427274054715,10,0
32,1,8,64,128,32,2,1,2,16,267.675712,227.71164414830548,10,0
16,1,16,1024,64,64,8,64,128,256,3.063808,104.87846611313786,10,0
4,512,1024,128,4,1,64,2,256,1024,2214.500544,914.073622106588,10,0
8,2,4,8,16,16,64,16,512,1024,22.781472,287.0870289374584,10,0
4,1,256,32,8,32,16,8,512,128,19.039168,333.01259104530465,10,0
16,4,8,16,1024,2,4,32,4,256,146.83936,551.1528032241685,10,0
8,16,32,1024,32,32,16,32,128,1024,12.895808,257.3036436200297,10,0
8,128,256,32,8,2,4,1,512,256,809.004064,1621.3791373392733,10,0
16,4,256,4,16,8,32,2,32,2,8473.322464,1452.7750364707608,10,0
8,1,16,16,128,32,16,1,256,8,14.74032,258.8425651999034,10,0
16,16,64,64,128,2,4,1,256,4,179.934432,948.5914032872756,10,0
8,1,8,8,16,8,16,32,512,256,10.47552,184.6861532047152,10,0
4,1,16,32,128,16,4,8,64,1024,1.137664,185.6252109353564,10,0
8,4,64,16,16,4,2,4,128,512,2.427392,88.52544062962768,10,0
64,2,4,16,128,32,1,8,1,256,53.084672,519.3474719471182,10,0
4,16,32,16,16,16,256,1,512,8,128.288096,107.03374411792107,10,0
4,2,4,128,8,64,4,8,1024,8,15.824896,211.83911841979884,10,0
8,2,32,4,128,1,64,16,512,32,331.813056,119.8413664280378,10,0
8,4,4,32,512,8,64,4,256,32,25.688064,311.1131113163072,10,0
4,4,8,4,8,1,1,8,1024,16,48.810944,599.2877977167443,10,0
4,8,64,4,4,64,4,2,1024,256,40.509888,414.2306797669016,10,0
32,1,128,4,64,2,2,2,1024,8,80.206848,1583.2955803535576,10,0
8,64,64,8,16,128,2,64,256,1024,138.690464,249.2237178877828,10,0
256,32,32,8,256,8,4,2,8,256,0.0,3051.296870918031,10,0
8,1,32,512,8,16,4,32,32,256,12.031808,117.10487038285076,10,0
32,1,64,8,64,64,8,8,256,1024,6.471104,211.99344621672896,10,0
8,64,64,32,32,2,4,8,32,16,345.920032,297.9400195627139,10,0
128,2,16,4,128,4,1,64,2,128,331.252352,182.7730525518475,10,0
8,128,256,128,16,1,16,8,512,32,591.687456,749.9012842239902,10,0
4,32,64,512,4,64,4,16,4,64,240.667104,108.65379921648366,10,0
8,32,32,32,8,16,64,1,256,32,159.33296,168.55103244531273,10,0
16,8,16,4,64,32,4,64,256,1024,4.519936,146.8879826309473,10,0
4,32,32,1024,64,32,16,32,64,64,70.636224,96.66822436649072,10,0
32,4,16,8,512,2,2,2,512,4,1452.429408,1541.1280826025425,10,0
32,32,64,16,128,8,256,4,512,1024,190.255872,636.550006808826,10,0
8,2,8,64,32,256,8,1,256,1,34.903936,323.0436876561831,10,0
4,128,256,8,16,8,1,256,128,1024,216.15408,1669.6496875950309,10,0
8,2,32,16,16,1,2,32,512,1024,14.458464,240.2413776098377,10,0
32,1,32,32,128,1,32,16,1024,256,501.37088,156.45079689556346,10,0
4,8,64,16,16,128,1,128,1,128,274.47088,126.0339622313334,10,0
4,1,64,16,16,8,64,16,512,32,27.091456,300.4467115660818,10,0
64,1,16,32,64,32,4,2,4,8,1311.161248,322.3405076812629,10,0
8,1,4,8,256,4,2,4,16,64,14.518272,264.88577739247944,10,0
32,1,128,16,32,2,4,256,512,512,4.062528,110.27164760549712,10,0
4,16,32,256,32,128,2,2,1024,64,22.648832,291.4035135246506,10,0
8,32,128,16,64,4,64,1,128,512,169.006528,444.95507141873657,10,0
32,1,32,4,32,8,8,2,8,128,228.390496,200.5787726074552,10,0
4,1,32,4,16,16,4,8,64,256,1.441248,93.29806371761572,10,0
16,8,8,16,32,128,64,2,256,8,124.772704,102.18332929679204,10,0
8,32,128,256,8,32,1,16,1,256,230.537728,93.52738925595398,10,0
8,8,256,16,32,1,8,1,32,512,353.6192,886.882187646142,10,0
32,8,16,4,128,64,32,16,256,256,61.0304,748.1570920345446,10,0
4,8,32,16,128,8,64,1,256,1,121.307008,111.81348368804132,10,0
4,128,128,128,4,16,2,16,4,32,4239.632032,672.458990655323,10,0
16,4,4,32,128,64,64,4,1024,32,8.071168,153.17664138022502,10,0
16,2,32,256,16,128,8,8,16,1024,7.306048,141.46028851298635,10,0
4,2,8,64,4,128,1,8,64,512,13.149152,202.96677436755883,10,0
4,64,512,16,4,16,32,2,64,16,2292.130848,521.4552943403899,10,0
4,2,8,1024,16,256,32,2,64,16,77.043264,80.48324841469307,10,0
16,1,16,16,16,256,2,64,4,512,16.934976,187.7278909450568,10,0
4,2,256,1024,8,8,32,4,64,16,120.918464,226.62359691008027,10,0
16,2,8,8,256,8,2,2,256,128,30.387648,506.0428362415497,10,0
4,1,4,16,4,128,1,128,8,1024,24.32544,288.3159193081425,10,0
4,2,32,128,4,128,1,2,64,2,57.619328,516.887547591233,10,0
16,64,64,32,16,64,256,2,256,1024,915.304416,381.7402218261942,10,0
32,2,8,16,1024,2,1,2,512,32,462.91552,2899.9556723791284,10,0
16,2,32,4,128,16,32,8,128,8,85.12512,86.60686960827792,10,0
64,4,16,16,512,4,8,32,1024,1024,65.0328,150.7965659710967,10,0
16,2,32,16,16,4,1,4,32,4,30.11584,302.0191015082075,10,0
4,2,128,512,16,8,2,16,128,16,7.262112,152.2276912808503,10,0
8,8,1024,256,8,1,2,4,8,32,1196.91264,656.0973690550162,10,0
16,8,32,4,256,1,128,2,1024,1024,439.801824,217.7877063592701,10,0
256,4,8,16,512,2,8,1,16,1024,542.567392,1506.0155591783189,10,0
16,4,16,16,512,2,2,128,256,256,229.39888,562.060758527741,10,0
128,4,64,128,128,2,16,1,64,16,0.0,3058.6368953932265,10,0
16,512,512,16,16,2,2,16,1024,1024,0.0,2946.998603753926,10,0
8,8,32,4,256,4,2,32,512,1024,20.44864,671.6592463743892,10,0
4,8,64,128,32,64,16,4,1024,16,4.213312,68.21558076835058,10,0
4,32,32,256,128,16,32,8,32,8,169.3064,109.8794817938594,10,0
8,16,64,64,32,32,8,4,512,64,6.125408,163.1910723051794,10,0
256,1,4,32,256,8,2,16,16,1024,18.29888,285.8242651759569,10,0
4,2,32,32,16,128,32,8,1024,128,4.817152,130.7769217730167,10,0
16,4,16,16,32,4,8,64,64,128,36.12352,333.5523669677761,10,0
64,8,32,32,256,2,2,512,512,512,892.59392,678.773082319694,10,0
256,2,32,128,256,4,128,2,128,4,4521.60784,3154.9688277036103,10,0
64,1,4,16,128,16,4,4,4,512,7.639104,162.60282825279597,10,0
16,2,64,16,32,64,2,32,16,1024,0.919552,88.57451716873781,10,0
8,4,512,128,16,2,8,4,256,256,62.949536,516.5284057528446,10,0
4,4,4,4,64,4,1,1,1,64,143.724544,122.61697025277228,10,0
64,2,32,4,128,32,16,4,1024,256,10.07488,279.37067856308806,10,0
4,1,32,16,16,8,1,4,16,128,3.030208,159.7516055157636,10,0
32,8,256,1024,32,8,8,128,16,512,104.17776,117.44599275168156,10,0
64,2,16,8,256,4,4,1,128,256,94.492672,390.3722818498807,10,0
4,32,128,8,32,4,1,16,64,1024,21.445504,703.4824705817116,10,0
4,2,64,1024,4,128,2,1,256,128,121.819776,193.60732896061512,10,0
16,8,32,256,128,16,1,8,32,16,38.331264,840.3010662964716,10,0
4,32,32,128,4,128,4,4,512,256,10.731616,193.32813706724704,10,0
16,1,256,32,16,4,16,2,256,64,125.678016,953.3417354189472,10,0
4,2,32,512,32,16,4,256,128,1024,4.44032,104.65104899803944,10,0
32,4,64,512,128,16,4,1,128,8,20.723712,1072.9861894650478,10,0
16,4,4,8,64,8,1,16,32,256,36.452992,551.7683873824279,10,0
4,4,4,32,32,16,1,2,64,16,33.357664,486.5653430503273,10,0
16,1,4,64,32,64,64,1,512,128,14.616576,242.4852733041079,10,0
4,2,16,4,32,32,1,2,512,128,13.851072,295.4215831790207,10,0
16,16,128,512,64,8,1,4,32,256,78.885024,1374.465328777099,10,0
4,8,8,8,16,128,1,4,1,32,378.345472,105.2796161862198,10,0
4,16,32,128,128,32,4,8,256,32,10.891968,336.4560844323035,10,0
4,16,32,32,4,64,1,1,32,16,28.247968,373.1942694574576,10,0
4,8,8,128,8,32,1,2,16,2,286.193344,114.35403322869038,10,0
16,2,8,16,512,8,1,256,256,512,378.713888,625.841237780194,10,0
32,32,32,128,64,8,8,8,1024,1024,354.975968,673.2271584161073,10,0
64,8,8,32,128,4,4,2,4,32,421.031168,295.43121274483065,10,0
4,64,128,4,16,16,2,4,32,16,63.205344,269.0814625059275,10,0
8,8,128,16,16,32,2,16,128,256,1.894016,66.8673185589931,10,0
4,16,64,8,8,128,2,1,128,256,37.367808,363.7172860125254,10,0
64,8,32,8,64,1,1,256,256,512,144.148,272.92381069432946,10,0
4,2,64,16,4,128,4,32,16,128,14.856544,174.823492922444,10,0
64,1,128,1024,64,16,32,2,32,64,320.973184,2809.985137485269,10,0
16,16,16,4,16,256,4,1,64,16,97.040384,152.295773274066,10,0
8,4,256,8,16,2,32,16,1024,64,230.54624,133.25071045606214,10,0
4,32,128,128,16,2,1,4,16,16,36.487168,529.0854495040275,10,0
16,16,32,64,16,2,16,1,64,16,125.96224,265.2367382423277,10,0
8,1,512,512,16,4,4,8,512,256,16.246016,398.0423188800509,10,0
32,2,32,4,32,128,1,8,4,8,100.269248,105.95003077097552,10,0
8,1,32,8,64,8,16,4,32,256,22.0512,316.0346321487381,10,0
16,8,64,32,128,8,64,16,128,64,80.846784,106.0304603687362,10,0
64,8,16,8,128,4,4,1,64,32,318.072512,538.189988508127,10,0
4,2,1024,8,4,2,16,2,128,256,1227.0248,1357.4516790504583,10,0
8,4,8,4,256,1,1,2,16,512,486.511968,727.0555948608966,10,0
8,32,64,8,16,128,2,256,32,512,88.767616,150.31219693885205,10,0
8,4,64,8,128,16,2,32,256,64,8.73472,217.8954019595,10,0
32,2,16,16,256,8,8,128,8,1024,48.432288,415.3182214074885,10,0
8,16,32,8,128,4,4,16,512,512,47.299296,707.1696901465267,10,0
64,2,8,32,64,4,4,2,8,64,67.613888,119.50873896442968,10,0
4,2,256,256,32,1,4,4,64,32,10.680864,269.77895445463656,10,0
512,2,4,4,512,16,64,16,1024,16,3251.523584,713.3800429151536,10,0
64,32,64,4,64,2,16,64,256,64,606.831296,688.6775259359389,10,0
16,32,64,16,32,8,8,4,1024,4,138.01472,267.9175503592162,10,0
4,1,512,8,4,1,4,4,16,512,811.776384,233.2751197681852,10,0
128,4,16,64,128,4,4,8,8,128,64.512512,173.85093475520912,10,0
128,2,16,16,128,4,4,128,8,128,699.933952,150.00964101502433,10,0
8,1,256,32,8,1,2,2,64,32,202.925856,332.10481168190205,10,0
8,32,512,1024,8,4,16,8,256,1024,131.157824,180.00493762475142,10,0
4,2,1024,256,8,1,2,64,2,256,398.958592,120.86291959198016,10,0
16,32,64,4,64,32,8,16,1024,64,45.120256,681.8888386138492,10,0
8,256,256,128,8,16,32,4,64,8,4049.137632,1191.6923092618308,10,0
8,4,64,128,8,128,8,16,64,1024,3.271936,107.7852904546099,10,0
8,4,8,16,256,8,64,2,512,256,56.042144,654.1749095686413,10,0
256,2,8,4,512,2,8,4,8,1024,176.125952,283.67356313936494,10,0
16,4,8,8,32,8,1,8,128,64,14.743552,257.2444903482041,10,0
16,32,64,256,32,4,64,4,64,512,263.387584,285.565990952851,10,0
64,32,64,4,128,8,1,32,512,64,0.0,3004.814461178276,10,0
4,4,16,1024,16,64,4,1,512,64,5.510752,80.54960247604019,10,0
8,256,1024,1024,8,1,4,32,512,64,130.144192,719.8612317983934,10,0
4,2,8,256,256,32,16,8,512,64,4.800512,99.32779289258944,10,0
16,8,64,8,16,16,1,1024,16,1024,54.856608,486.1371141998917,10,0
64,64,128,8,64,4,4,64,4,1024,0.0,2949.1966419751675,10,0
8,4,4,16,32,4,16,4,16,8,872.38832,118.32565851145624,10,0
16,1,8,512,64,128,1,64,2,128,182.897536,94.218652685319,10,0
128,2,16,32,128,32,32,1,32,64,176.760544,1705.8026596274149,10,0
4,16,32,8,64,2,1,16,16,16,165.649984,560.8021177828989,10,0
8,2,4,8,16,32,32,1,128,256,14.100384,188.6396572250827,10,0
256,16,16,8,512,4,2,4,128,16,0.0,2968.136173925438,10,0
4,4,128,64,64,2,2,16,8,64,12.288864,147.87463414345092,10,0
32,256,256,64,32,4,64,2,128,64,0.0,2983.3884498501066,10,0
8,1,8,16,8,8,64,1,512,64,26.239904,322.15308889599527,10,0
8,256,256,512,32,8,128,2,128,8,1119.59152,1909.1715664866213,10,0
16,2,16,64,32,4,1,8,8,512,4.624,132.52969463417682,10,0
4,16,16,512,16,128,8,1,16,8,101.472256,80.69824669113285,10,0
8,8,8,16,16,64,2,32,128,512,6.751488,155.03364080799847,10,0
4,32,64,128,8,4,2,2,64,1024,4.794368,144.4283228762534,10,0
16,8,64,1024,32,32,2,4,64,16,4.757376,163.49388183143813,10,0
32,4,256,8,32,8,16,64,64,128,120.994656,104.46625872941598,10,0
16,8,16,4,16,2,2,1,256,128,190.565184,171.7604620297741,10,0
4,4,32,4,32,64,8,1,64,1024,15.322592,234.6328463625872,10,0
4,4,128,8,64,4,1,4,1,4,1132.156928,1544.8343244522662,10,0
4,2,16,128,64,16,4,1,256,4,66.772672,193.40909361192385,10,0
4,4,4,16,64,8,4,16,256,512,62.487008,62.89650288648001,10,0
