chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
2,16,16,1,92,1,1,0,"(0, 1, 3, 2, 4)",63.749322500000005,10,5,0,10
256,64,4,1,104,1,0,1,"(2, 0, 1, 3, 4)",7.0419815,10,5,0,10
4,64,1,128,42,0,1,0,"(3, 1, 2, 0, 4)",36.500219,10,5,0,10
4,16,64,128,96,1,1,1,"(2, 3, 0, 1, 4)",448.107948,10,5,0,10
4,32,8,128,124,0,1,1,"(3, 0, 1, 2, 4)",206.417084,10,5,0,10
512,2,16,4,62,0,0,1,"(3, 1, 2, 0, 4)",28.757698,10,5,0,10
128,8,64,64,42,2,1,1,"(1, 0, 3, 2, 4)",3.2532495,10,5,0,10
32,1,32,1,116,1,0,0,"(1, 0, 2, 3, 4)",15.796012,10,5,0,10
8,64,32,4,86,1,0,0,"(1, 3, 0, 2, 4)",458.3403265,10,5,0,10
2,32,16,16,8,1,0,1,"(2, 1, 3, 0, 4)",436.6191435,10,5,0,10
256,4,32,64,68,1,0,0,"(0, 1, 3, 2, 4)",3.5528535000000003,10,5,0,10
1,32,16,32,122,0,1,0,"(0, 1, 3, 2, 4)",13.059972,10,5,0,10
256,32,2,64,118,1,1,0,"(2, 1, 3, 0, 4)",4.6449,10,5,0,10
256,8,2,1,70,1,1,0,"(3, 2, 0, 1, 4)",4.3455595,10,5,0,10
1,2,16,32,102,2,0,0,"(3, 2, 0, 1, 4)",98.737364,10,5,0,10
4,8,2,128,96,1,0,0,"(2, 0, 1, 3, 4)",12.553638,10,5,0,10
16,2,2,32,48,0,1,1,"(3, 0, 1, 2, 4)",5.476992,10,5,0,10
2,2,64,8,16,2,0,0,"(2, 1, 0, 3, 4)",2.805648,10,5,0,10
512,64,8,4,4,2,1,0,"(1, 3, 0, 2, 4)",14.627311,10,5,0,10
1,1,64,128,12,0,0,0,"(3, 2, 1, 0, 4)",105.3018115,10,5,0,10
4,64,1,256,18,2,1,1,"(3, 0, 1, 2, 4)",36.639567,10,5,0,10
16,4,4,16,92,1,1,0,"(2, 3, 1, 0, 4)",7.377352500000001,10,5,0,10
512,16,8,128,38,0,1,1,"(3, 2, 0, 1, 4)",15.707242,10,5,0,10
16,64,16,64,94,1,1,1,"(0, 1, 2, 3, 4)",2.852469,10,5,0,10
8,64,8,1,60,1,0,1,"(2, 0, 3, 1, 4)",197.4633355,10,5,0,10
256,2,4,16,76,1,1,0,"(2, 0, 3, 1, 4)",0.8344165,10,5,0,10
2,1,32,2,126,0,0,0,"(2, 0, 3, 1, 4)",1.443137,10,5,0,10
64,2,1,8,50,2,0,0,"(3, 0, 1, 2, 4)",2.6460980000000003,10,5,0,10
16,8,8,8,30,0,1,0,"(2, 3, 0, 1, 4)",14.8912165,10,5,0,10
256,4,8,4,34,2,0,0,"(0, 1, 2, 3, 4)",1.76752,10,5,0,10
1,16,32,128,80,2,1,0,"(1, 2, 3, 0, 4)",921.868668,10,5,0,10
256,64,32,16,34,0,1,0,"(0, 1, 3, 2, 4)",1.6784445,10,5,0,10
1,32,4,32,8,1,1,1,"(3, 0, 1, 2, 4)",248.6363085,10,5,0,10
4,2,32,4,26,2,1,1,"(1, 2, 0, 3, 4)",2.397918,10,5,0,10
4,8,8,1,120,2,1,1,"(2, 0, 3, 1, 4)",5.424135,10,5,0,10
1024,4,1,4,70,1,0,1,"(0, 3, 1, 2, 4)",6.2492655,10,5,0,10
8,4,16,8,28,0,1,0,"(2, 1, 3, 0, 4)",26.916003,10,5,0,10
128,1,1,32,48,0,0,1,"(2, 1, 0, 3, 4)",2.95506,10,5,0,10
32,4,8,2,114,1,1,0,"(2, 1, 3, 0, 4)",23.246064,10,5,0,10
16,32,32,128,58,1,1,0,"(0, 1, 2, 3, 4)",1.7938204999999998,10,5,0,10
1024,4,8,256,58,0,0,0,"(2, 1, 0, 3, 4)",24.542283,10,5,0,10
1024,4,16,8,26,2,0,1,"(1, 0, 3, 2, 4)",3.162654,10,5,0,10
128,16,2,16,22,2,1,1,"(1, 3, 2, 0, 4)",3.8677415,10,5,0,10
8,32,16,64,4,1,1,0,"(3, 1, 2, 0, 4)",111.9879315,10,5,0,10
256,2,1,256,120,2,1,0,"(0, 1, 3, 2, 4)",4.1058975,10,5,0,10
1,4,8,128,82,2,0,0,"(0, 2, 3, 1, 4)",3.375719,10,5,0,10
256,32,1,64,76,0,1,1,"(0, 1, 3, 2, 4)",1.4322605,10,5,0,10
4,32,4,256,114,1,1,0,"(2, 0, 1, 3, 4)",24.8241735,10,5,0,10
1,16,16,4,110,0,1,0,"(3, 1, 0, 2, 4)",447.059668,10,5,0,10
1024,64,32,16,8,2,1,0,"(0, 1, 3, 2, 4)",3.498429,10,5,0,10
1024,64,8,128,88,2,0,0,"(0, 2, 3, 1, 4)",6.657096,10,5,0,10
4,2,16,2,60,1,0,0,"(3, 2, 1, 0, 4)",27.589485,10,5,0,10
1,64,16,64,40,2,1,1,"(0, 2, 3, 1, 4)",42.903093,10,5,0,10
1,2,16,1,36,0,1,0,"(1, 0, 3, 2, 4)",3.733852,10,5,0,10
16,2,4,32,78,1,1,0,"(3, 1, 0, 2, 4)",8.642139,10,5,0,10
128,4,16,256,106,0,1,1,"(3, 1, 2, 0, 4)",47.839611,10,5,0,10
64,2,32,32,102,0,1,1,"(3, 1, 0, 2, 4)",63.1173405,10,5,0,10
64,8,1,128,122,2,1,0,"(0, 3, 2, 1, 4)",8.1630375,10,5,0,10
2,1,4,2,28,1,0,0,"(1, 0, 2, 3, 4)",23.5719385,10,5,0,10
2,8,2,32,70,2,1,1,"(2, 3, 1, 0, 4)",13.674586,10,5,0,10
16,4,16,128,126,1,0,0,"(3, 1, 0, 2, 4)",48.3110195,10,5,0,10
128,32,4,256,58,0,0,1,"(2, 3, 1, 0, 4)",7.4081855,10,5,0,10
1,1,8,128,46,1,1,1,"(1, 2, 0, 3, 4)",2.0323115,10,5,0,10
16,64,16,4,88,0,0,1,"(1, 3, 0, 2, 4)",191.830006,10,5,0,10
64,16,64,64,64,1,1,1,"(0, 2, 1, 3, 4)",1.823973,10,5,0,10
32,1,1,128,106,2,0,1,"(3, 1, 2, 0, 4)",4.785993,10,5,0,10
1,64,64,8,18,0,1,0,"(0, 2, 3, 1, 4)",296.9555625,10,5,0,10
1024,32,64,128,62,2,1,1,"(0, 1, 2, 3, 4)",6.881811,10,5,0,10
32,4,2,1,108,0,1,0,"(3, 2, 1, 0, 4)",4.4592915,10,5,0,10
2,1,8,1,22,0,1,1,"(1, 0, 2, 3, 4)",3.991405,10,5,0,10
8,32,4,8,42,1,0,1,"(2, 1, 3, 0, 4)",28.168439,10,5,0,10
512,16,64,16,10,2,0,0,"(0, 1, 3, 2, 4)",5.454732,10,5,0,10
1,8,1,8,36,0,0,0,"(1, 0, 3, 2, 4)",7.498435499999999,10,5,0,10
32,1,32,32,124,0,1,0,"(1, 0, 3, 2, 4)",3.07033,10,5,0,10
16,4,4,2,84,1,0,1,"(0, 1, 2, 3, 4)",3.445617,10,5,0,10
1024,8,32,8,106,0,0,1,"(2, 0, 3, 1, 4)",2.317135,10,5,0,10
32,2,2,2,114,0,0,1,"(2, 3, 1, 0, 4)",6.856468,10,5,0,10
512,4,64,128,20,1,1,0,"(0, 1, 3, 2, 4)",7.779177499999999,10,5,0,10
1024,1,32,16,10,0,1,0,"(0, 3, 1, 2, 4)",4.0006825,10,5,0,10
512,1,1,8,38,0,0,1,"(0, 1, 3, 2, 4)",0.700083,10,5,0,10
64,1,8,128,108,0,1,0,"(1, 0, 2, 3, 4)",1.8714165,10,5,0,10
256,16,2,4,40,0,0,1,"(0, 2, 3, 1, 4)",0.6649725,10,5,0,10
2,4,8,64,60,1,0,1,"(0, 3, 1, 2, 4)",2.067271,10,5,0,10
1,16,32,8,54,1,0,1,"(2, 0, 1, 3, 4)",53.5434065,10,5,0,10
4,8,4,32,120,1,1,0,"(0, 3, 2, 1, 4)",5.642652,10,5,0,10
1,16,4,128,50,2,1,0,"(3, 0, 2, 1, 4)",120.7260395,10,5,0,10
32,16,4,32,46,0,1,1,"(0, 2, 3, 1, 4)",0.9739235,10,5,0,10
2,1,16,64,38,1,1,1,"(3, 0, 2, 1, 4)",29.624514,10,5,0,10
1,32,64,128,124,0,0,1,"(3, 2, 0, 1, 4)",3676.891697,10,5,0,10
512,4,2,32,110,1,0,0,"(3, 2, 0, 1, 4)",5.276585,10,5,0,10
2,8,2,256,60,2,0,0,"(3, 2, 0, 1, 4)",13.6065905,10,5,0,10
256,64,1,4,110,1,1,0,"(0, 3, 2, 1, 4)",7.762445,10,5,0,10
1,16,2,64,102,2,0,1,"(2, 1, 3, 0, 4)",93.2959525,10,5,0,10
256,4,16,4,66,2,1,1,"(1, 2, 3, 0, 4)",51.27815,10,5,0,10
8,1,16,4,46,1,0,1,"(0, 1, 2, 3, 4)",2.2714395,10,5,0,10
128,1,16,256,92,2,0,0,"(1, 0, 2, 3, 4)",5.238798,10,5,0,10
32,16,16,256,98,1,0,1,"(1, 3, 0, 2, 4)",29.940315,10,5,0,10
1024,1,32,128,28,0,1,1,"(2, 0, 3, 1, 4)",14.915408,10,5,0,10
2,4,32,64,86,0,1,1,"(0, 3, 2, 1, 4)",2.903951,10,5,0,10
2,64,4,16,62,0,0,1,"(1, 3, 0, 2, 4)",229.288285,10,5,0,10
8,64,16,32,100,2,0,0,"(0, 2, 3, 1, 4)",5.991611,10,5,0,10
2,16,8,256,6,0,1,0,"(0, 2, 1, 3, 4)",8.853401999999999,10,5,0,10
32,16,16,4,82,1,0,0,"(2, 0, 3, 1, 4)",2.769177,10,5,0,10
128,64,32,2,128,0,1,1,"(1, 0, 3, 2, 4)",1.9058155,10,5,0,10
128,8,64,32,120,2,1,0,"(0, 2, 1, 3, 4)",2.356,10,5,0,10
1024,8,64,2,12,0,1,1,"(1, 3, 2, 0, 4)",120.190815,10,5,0,10
2,64,32,1,14,1,1,0,"(3, 1, 2, 0, 4)",1725.956334,10,5,0,10
1024,64,16,2,28,0,0,0,"(1, 0, 3, 2, 4)",1.0598774999999998,10,5,0,10
256,2,1,16,28,1,1,1,"(0, 1, 3, 2, 4)",7.56964,10,5,0,10
1024,64,32,128,52,1,0,1,"(3, 0, 1, 2, 4)",62.979152,10,5,0,10
128,4,1,8,54,2,1,0,"(1, 0, 3, 2, 4)",11.9295005,10,5,0,10
512,2,8,8,66,2,1,1,"(1, 0, 3, 2, 4)",4.3631885,10,5,0,10
4,64,16,64,86,0,1,1,"(2, 1, 3, 0, 4)",438.8087665000001,10,5,0,10
4,2,16,256,90,0,0,0,"(3, 0, 1, 2, 4)",63.110644,10,5,0,10
512,2,16,16,10,1,0,1,"(2, 3, 1, 0, 4)",27.3868985,10,5,0,10
128,8,2,2,84,1,1,1,"(1, 2, 0, 3, 4)",13.074649,10,5,0,10
4,64,1,4,32,1,0,1,"(3, 2, 1, 0, 4)",36.479467,10,5,0,10
16,16,4,1,72,0,1,0,"(0, 3, 2, 1, 4)",1.495266,10,5,0,10
16,32,8,16,112,2,1,0,"(2, 1, 0, 3, 4)",5.5254935,10,5,0,10
128,2,16,1,16,0,1,1,"(3, 2, 1, 0, 4)",28.54837,10,5,0,10
2,1,64,32,28,2,1,0,"(0, 3, 2, 1, 4)",2.7051245,10,5,0,10
2,4,4,128,88,2,0,0,"(0, 2, 1, 3, 4)",3.240167,10,5,0,10
8,1,2,1,14,1,1,0,"(2, 3, 1, 0, 4)",3.323023,10,5,0,10
64,8,16,64,44,1,1,1,"(1, 0, 2, 3, 4)",2.3596105,10,5,0,10
2,32,32,4,102,1,1,0,"(1, 3, 0, 2, 4)",1102.434506,10,5,0,10
32,1,8,1,74,0,1,1,"(3, 0, 1, 2, 4)",17.067207000000003,10,5,0,10
1,4,2,2,86,0,1,0,"(2, 0, 1, 3, 4)",5.5171955,10,5,0,10
128,32,32,64,16,2,0,0,"(0, 3, 1, 2, 4)",2.844438,10,5,0,10
16,32,1,4,32,2,1,1,"(2, 1, 0, 3, 4)",27.929084000000003,10,5,0,10
8,8,4,4,56,1,1,0,"(3, 1, 0, 2, 4)",7.516213,10,5,0,10
1,64,32,2,112,1,1,0,"(2, 1, 0, 3, 4)",656.8082715,10,5,0,10
32,16,4,256,66,2,0,1,"(1, 3, 2, 0, 4)",7.657604,10,5,0,10
1,16,16,4,56,1,0,0,"(1, 3, 0, 2, 4)",450.7486355,10,5,0,10
8,64,8,16,84,2,0,1,"(2, 3, 0, 1, 4)",108.333756,10,5,0,10
1,8,4,8,100,2,0,0,"(1, 0, 3, 2, 4)",4.943992,10,5,0,10
128,16,16,1,56,1,1,1,"(1, 0, 2, 3, 4)",2.4498485,10,5,0,10
4,64,4,4,126,0,1,0,"(1, 3, 0, 2, 4)",114.500621,10,5,0,10
8,32,1,64,80,0,1,0,"(2, 3, 0, 1, 4)",9.103767,10,5,0,10
256,8,4,4,120,1,0,0,"(1, 3, 0, 2, 4)",11.7506615,10,5,0,10
32,64,8,32,34,2,0,0,"(0, 3, 1, 2, 4)",2.170585,10,5,0,10
32,1,4,1,32,1,0,0,"(2, 3, 0, 1, 4)",7.2859,10,5,0,10
8,64,8,1,8,2,0,1,"(1, 2, 3, 0, 4)",108.5483055,10,5,0,10
64,4,16,256,104,2,1,0,"(2, 3, 1, 0, 4)",48.622652,10,5,0,10
32,16,2,1,106,0,1,0,"(0, 3, 1, 2, 4)",1.1108175,10,5,0,10
32,4,32,128,10,0,1,0,"(0, 1, 2, 3, 4)",1.767917,10,5,0,10
32,4,2,16,100,1,1,0,"(1, 0, 2, 3, 4)",6.4864555,10,5,0,10
128,1,4,256,60,0,0,0,"(1, 3, 0, 2, 4)",7.4022865,10,5,0,10
16,1,8,128,58,1,0,0,"(3, 1, 2, 0, 4)",13.8028735,10,5,0,10
256,64,16,32,88,0,0,0,"(0, 3, 2, 1, 4)",1.710849,10,5,0,10
128,64,64,128,52,2,0,1,"(3, 1, 2, 0, 4)",114.9921055,10,5,0,10
32,8,4,32,46,0,0,0,"(2, 1, 0, 3, 4)",1.4623705,10,5,0,10
8,8,32,2,48,1,0,0,"(2, 0, 3, 1, 4)",15.237802,10,5,0,10
4,1,16,1,54,2,0,0,"(0, 3, 1, 2, 4)",1.908677,10,5,0,10
32,8,8,8,98,2,1,0,"(0, 1, 3, 2, 4)",2.418419,10,5,0,10
2,16,64,1,18,2,1,1,"(3, 2, 1, 0, 4)",899.184178,10,5,0,10
32,8,32,1,70,2,0,0,"(1, 2, 3, 0, 4)",56.196885,10,5,0,10
1024,16,4,8,36,0,0,1,"(1, 0, 3, 2, 4)",1.394368,10,5,0,10
256,1,8,32,10,2,1,1,"(2, 3, 1, 0, 4)",12.5724905,10,5,0,10
16,2,4,64,38,0,0,0,"(1, 3, 0, 2, 4)",8.101215,10,5,0,10
16,32,32,32,38,1,1,1,"(1, 0, 2, 3, 4)",1.5859615,10,5,0,10
8,2,4,128,82,0,1,0,"(3, 2, 0, 1, 4)",8.3407105,10,5,0,10
64,64,4,4,24,1,1,1,"(3, 0, 2, 1, 4)",7.427158,10,5,0,10
128,8,1,32,2,1,1,0,"(0, 2, 3, 1, 4)",3.1807325,10,5,0,10
8,2,32,256,30,2,0,1,"(0, 2, 3, 1, 4)",2.311336,10,5,0,10
512,4,8,2,126,1,1,1,"(0, 1, 2, 3, 4)",2.573977,10,5,0,10
1024,2,8,64,8,1,1,0,"(0, 2, 3, 1, 4)",3.187268,10,5,0,10
4,64,64,64,98,1,1,0,"(2, 1, 0, 3, 4)",23.441244,10,5,0,10
512,32,8,4,92,2,0,1,"(2, 1, 0, 3, 4)",15.4029445,10,5,0,10
2,4,8,1,54,1,1,0,"(2, 1, 3, 0, 4)",27.170817,10,5,0,10
16,32,32,128,78,1,0,1,"(3, 1, 2, 0, 4)",181.9425425,10,5,0,10
32,64,32,2,26,1,0,1,"(1, 2, 0, 3, 4)",46.4084835,10,5,0,10
32,4,1,4,66,2,0,1,"(0, 2, 1, 3, 4)",6.3091035,10,5,0,10
2,64,32,8,64,2,1,0,"(2, 3, 1, 0, 4)",1706.765544,10,5,0,10
8,2,32,4,34,1,1,1,"(2, 3, 1, 0, 4)",56.1384545,10,5,0,10
128,16,32,4,66,2,0,1,"(0, 1, 2, 3, 4)",1.307894,10,5,0,10
1,32,8,32,34,0,0,1,"(1, 2, 0, 3, 4)",12.9584195,10,5,0,10
4,4,16,128,24,0,1,1,"(1, 3, 0, 2, 4)",35.525955,10,5,0,10
32,64,8,64,84,2,1,0,"(0, 3, 1, 2, 4)",3.11034,10,5,0,10
1024,4,1,32,100,1,1,1,"(2, 0, 3, 1, 4)",2.538577,10,5,0,10
512,2,16,4,34,2,0,1,"(2, 3, 1, 0, 4)",32.495189,10,5,0,10
32,32,64,16,98,0,0,0,"(0, 1, 2, 3, 4)",1.65295,10,5,0,10
16,64,64,16,110,0,1,0,"(1, 3, 2, 0, 4)",507.357786,10,5,0,10
1024,4,1,128,82,1,0,0,"(3, 0, 2, 1, 4)",2.8593945,10,5,0,10
4,16,64,16,94,0,1,0,"(0, 2, 1, 3, 4)",2.553103,10,5,0,10
4,4,64,4,60,0,1,1,"(0, 1, 3, 2, 4)",1.9608025,10,5,0,10
1,64,16,4,4,2,0,1,"(0, 1, 3, 2, 4)",199.8874565,10,5,0,10
256,2,64,64,48,1,0,1,"(3, 2, 0, 1, 4)",121.209322,10,5,0,10
1024,8,2,8,100,1,1,1,"(2, 1, 3, 0, 4)",5.724807,10,5,0,10
512,16,2,32,60,2,1,1,"(1, 0, 3, 2, 4)",6.289618,10,5,0,10
16,4,64,4,94,0,0,1,"(0, 2, 3, 1, 4)",2.279614,10,5,0,10
1,2,1,32,96,0,1,0,"(2, 1, 3, 0, 4)",5.085692,10,5,0,10
256,8,16,1,124,2,0,0,"(3, 0, 1, 2, 4)",45.7910975,10,5,0,10
2,64,16,1,102,2,1,0,"(0, 3, 1, 2, 4)",18.159834,10,5,0,10
32,1,32,64,32,2,0,0,"(3, 1, 0, 2, 4)",56.159186000000005,10,5,0,10
128,4,32,128,108,1,1,0,"(2, 0, 1, 3, 4)",3.574996,10,5,0,10
32,8,4,1,18,1,1,0,"(2, 3, 0, 1, 4)",7.95856,10,5,0,10
128,2,8,256,30,1,0,0,"(3, 2, 1, 0, 4)",14.3283655,10,5,0,10
256,16,1,2,116,0,0,0,"(1, 0, 2, 3, 4)",0.897107,10,5,0,10
32,1,2,128,4,1,0,0,"(2, 0, 1, 3, 4)",3.639501,10,5,0,10
32,1,4,128,74,2,1,1,"(2, 0, 3, 1, 4)",1.3573545,10,5,0,10
128,16,8,1,88,1,0,0,"(0, 1, 3, 2, 4)",2.807193,10,5,0,10
8,32,64,256,78,0,0,0,"(3, 2, 1, 0, 4)",488.7380155,10,5,0,10
4,2,2,2,24,1,0,1,"(2, 3, 1, 0, 4)",3.616407,10,5,0,10
8,8,64,4,84,1,0,0,"(3, 0, 2, 1, 4)",128.336272,10,5,0,10
1,16,8,8,72,2,0,1,"(2, 0, 3, 1, 4)",25.2194635,10,5,0,10
256,4,8,2,82,2,0,1,"(3, 2, 1, 0, 4)",26.61143,10,5,0,10
4,8,8,256,32,0,1,0,"(3, 1, 0, 2, 4)",31.7073155,10,5,0,10
128,1,4,256,60,1,0,0,"(3, 0, 2, 1, 4)",8.411648,10,5,0,10
64,1,2,8,86,1,0,1,"(1, 3, 0, 2, 4)",4.793695,10,5,0,10
16,4,32,2,114,2,0,0,"(3, 2, 0, 1, 4)",100.9167395,10,5,0,10
128,4,8,32,80,2,0,0,"(0, 1, 3, 2, 4)",1.808996,10,5,0,10
1,2,64,1,110,0,1,1,"(1, 0, 3, 2, 4)",4.2258335,10,5,0,10
64,2,1,4,106,1,1,0,"(2, 0, 3, 1, 4)",0.7244045,10,5,0,10
128,64,2,2,126,2,1,1,"(2, 1, 3, 0, 4)",5.929318,10,5,0,10
2,64,1,2,52,0,1,1,"(2, 1, 3, 0, 4)",71.414311,10,5,0,10
16,64,64,4,108,2,0,0,"(0, 1, 3, 2, 4)",7.1444835,10,5,0,10
16,32,32,256,118,1,1,1,"(1, 2, 3, 0, 4)",110.558088,10,5,0,10
512,16,4,64,2,2,0,0,"(3, 0, 2, 1, 4)",8.9107775,10,5,0,10
128,16,16,64,40,1,1,0,"(0, 2, 3, 1, 4)",1.5277805,10,5,0,10
1,8,4,16,52,1,0,1,"(0, 3, 2, 1, 4)",5.704739,10,5,0,10
256,1,2,4,116,0,1,0,"(1, 3, 2, 0, 4)",4.578787500000001,10,5,0,10
16,8,4,4,74,1,0,1,"(2, 3, 1, 0, 4)",7.774115500000001,10,5,0,10
1024,8,1,1,84,2,0,0,"(0, 3, 1, 2, 4)",7.466112499999999,10,5,0,10
64,2,4,256,64,2,1,1,"(0, 1, 2, 3, 4)",2.987608,10,5,0,10
64,8,2,4,18,0,0,1,"(3, 2, 0, 1, 4)",3.691744,10,5,0,10
16,64,64,32,112,1,0,0,"(3, 0, 2, 1, 4)",460.835031,10,5,0,10
1024,32,32,64,86,2,0,1,"(2, 1, 3, 0, 4)",56.084152,10,5,0,10
8,32,64,256,48,0,1,0,"(1, 0, 3, 2, 4)",5.999312,10,5,0,10
1,4,1,4,12,2,0,1,"(3, 0, 2, 1, 4)",10.4107505,10,5,0,10
16,4,16,4,72,1,0,0,"(1, 3, 0, 2, 4)",53.445845000000006,10,5,0,10
16,8,64,64,36,2,1,0,"(1, 2, 3, 0, 4)",111.537786,10,5,0,10
128,2,8,256,22,2,1,1,"(3, 0, 1, 2, 4)",16.7914535,10,5,0,10
4,32,8,2,48,0,1,0,"(3, 1, 2, 0, 4)",112.080297,10,5,0,10
8,1,4,128,120,0,0,0,"(1, 3, 2, 0, 4)",8.237824,10,5,0,10
64,4,32,2,24,1,0,0,"(2, 3, 0, 1, 4)",54.078863,10,5,0,10
16,2,4,8,38,2,1,1,"(3, 0, 2, 1, 4)",7.3686245,10,5,0,10
1024,32,4,128,52,0,1,1,"(1, 3, 2, 0, 4)",8.415761499999999,10,5,0,10
32,64,4,64,32,0,1,1,"(0, 3, 2, 1, 4)",0.905733,10,5,0,10
256,1,16,1,116,0,1,1,"(0, 3, 1, 2, 4)",1.2030925,10,5,0,10
256,1,1,4,62,2,0,1,"(3, 0, 1, 2, 4)",3.06576,10,5,0,10
128,8,1,2,38,1,0,0,"(1, 3, 0, 2, 4)",2.4886215,10,5,0,10
512,64,1,2,54,1,1,1,"(2, 1, 3, 0, 4)",2.61869,10,5,0,10
16,8,64,2,108,2,0,0,"(3, 2, 1, 0, 4)",108.4521245,10,5,0,10
256,32,4,64,66,1,0,1,"(0, 1, 3, 2, 4)",2.2862535,10,5,0,10
2,2,64,128,50,2,1,1,"(1, 0, 2, 3, 4)",2.094036,10,5,0,10
1024,32,2,2,88,1,1,0,"(1, 2, 3, 0, 4)",3.996561,10,5,0,10
128,4,16,128,66,2,0,0,"(3, 1, 0, 2, 4)",46.653304000000006,10,5,0,10
512,1,8,32,14,0,0,0,"(1, 2, 3, 0, 4)",13.460561,10,5,0,10
16,8,64,128,38,2,1,0,"(1, 2, 0, 3, 4)",3.2504975,10,5,0,10
1,64,8,16,54,0,0,1,"(2, 0, 1, 3, 4)",19.3268565,10,5,0,10
1,64,1,256,72,1,1,0,"(1, 2, 0, 3, 4)",474.4198,10,5,0,10
1,8,32,32,88,1,0,1,"(3, 1, 2, 0, 4)",506.462016,10,5,0,10
1,1,64,2,10,0,0,0,"(3, 1, 0, 2, 4)",101.587695,10,5,0,10
1,64,16,32,48,0,1,1,"(2, 0, 3, 1, 4)",35.378134,10,5,0,10
512,8,64,8,96,2,1,1,"(3, 1, 2, 0, 4)",162.47538100000003,10,5,0,10
1,2,8,8,64,0,1,0,"(2, 1, 0, 3, 4)",0.998379,10,5,0,10
16,16,8,4,98,1,0,0,"(3, 1, 2, 0, 4)",25.013499,10,5,0,10
16,2,1,32,50,0,1,1,"(2, 3, 1, 0, 4)",2.1919845,10,5,0,10
8,64,64,1,78,2,0,0,"(2, 3, 0, 1, 4)",875.8801599999999,10,5,0,10
16,2,1,16,22,0,0,1,"(0, 3, 2, 1, 4)",0.854824,10,5,0,10
8,64,8,1,102,2,1,0,"(0, 3, 1, 2, 4)",4.8052600000000005,10,5,0,10
128,32,8,2,32,0,0,1,"(1, 0, 2, 3, 4)",0.7435620000000001,10,5,0,10
1024,8,8,8,20,0,0,0,"(0, 2, 1, 3, 4)",1.0667845,10,5,0,10
32,4,64,4,8,1,1,1,"(3, 0, 2, 1, 4)",138.12989249999998,10,5,0,10
4,32,16,4,110,0,0,0,"(0, 1, 2, 3, 4)",3.086073,10,5,0,10
1024,2,8,16,98,0,0,1,"(1, 3, 0, 2, 4)",30.261747,10,5,0,10
64,16,2,4,108,0,0,0,"(2, 3, 1, 0, 4)",5.2451335,10,5,0,10
512,16,8,256,42,2,1,0,"(1, 0, 3, 2, 4)",8.622614,10,5,0,10
1024,1,4,16,46,2,1,0,"(0, 3, 2, 1, 4)",2.308961,10,5,0,10
128,64,64,256,52,1,1,1,"(3, 2, 0, 1, 4)",129.5896495,10,5,0,10
128,1,64,4,116,1,0,0,"(0, 1, 3, 2, 4)",2.667714,10,5,0,10
1024,32,16,2,42,2,1,1,"(0, 3, 1, 2, 4)",2.024861,10,5,0,10
4,16,4,1,36,0,0,0,"(0, 2, 3, 1, 4)",6.1229805,10,5,0,10
32,32,2,4,78,2,0,0,"(3, 0, 1, 2, 4)",4.9797275,10,5,0,10
32,16,2,16,88,0,1,0,"(1, 3, 0, 2, 4)",4.073079,10,5,0,10
4,1,4,64,88,0,1,0,"(1, 0, 3, 2, 4)",1.8383755,10,5,0,10
1024,4,4,256,34,2,0,1,"(0, 3, 2, 1, 4)",12.6574005,10,5,0,10
1,4,8,1,10,2,1,0,"(0, 1, 3, 2, 4)",5.427757,10,5,0,10
4,16,32,2,30,0,1,0,"(1, 0, 3, 2, 4)",15.1439665,10,5,0,10
1,1,1,2,14,1,1,1,"(2, 3, 1, 0, 4)",1.598955,10,5,0,10
256,8,4,8,82,1,0,0,"(0, 3, 1, 2, 4)",3.0424965000000004,10,5,0,10
16,64,32,8,100,0,1,1,"(1, 2, 3, 0, 4)",218.256072,10,5,0,10
256,1,32,32,40,0,1,1,"(3, 1, 0, 2, 4)",54.6698005,10,5,0,10
4,4,32,8,58,0,1,0,"(2, 1, 3, 0, 4)",61.239999,10,5,0,10
32,16,8,8,38,0,0,0,"(3, 0, 2, 1, 4)",17.1987645,10,5,0,10
8,4,1,2,56,1,1,1,"(0, 2, 1, 3, 4)",8.62608,10,5,0,10
1,1,8,256,32,2,1,0,"(0, 2, 3, 1, 4)",1.8853555,10,5,0,10
2,2,2,2,122,1,0,0,"(0, 2, 3, 1, 4)",10.6201145,10,5,0,10
512,16,1,128,52,0,0,0,"(1, 2, 3, 0, 4)",2.386074,10,5,0,10
1,64,32,32,116,0,0,0,"(3, 0, 1, 2, 4)",3804.878924,10,5,0,10
4,1,64,128,114,1,0,0,"(0, 3, 2, 1, 4)",1.909965,10,5,0,10
32,64,1,8,84,1,0,1,"(3, 0, 2, 1, 4)",5.1355955,10,5,0,10
4,8,32,128,62,2,1,0,"(3, 1, 2, 0, 4)",108.106389,10,5,0,10
4,2,2,2,8,0,0,1,"(1, 0, 2, 3, 4)",4.9575510000000005,10,5,0,10
1024,1,2,2,104,2,0,1,"(3, 0, 2, 1, 4)",4.220084,10,5,0,10
128,2,32,4,34,2,0,0,"(3, 1, 0, 2, 4)",61.318888,10,5,0,10
64,2,16,1,38,0,0,1,"(2, 1, 0, 3, 4)",1.9272425,10,5,0,10
