chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,repeats,wait_between_repeats,wait_after_run,iterations,compute_time
256,2,1,32,16,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,3.938775
64,32,64,64,18,0,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,267.0827795
512,1,32,1,19,1,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.3369754999999999
1024,16,8,4,6,2,0,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,20.997443500000003
8,1,2,2,2,1,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,4.4481555
128,16,32,64,10,1,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,6.983004
4,64,32,32,12,0,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,1004.63041
512,2,32,64,12,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,4.0934115
1,1,4,1,19,2,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,8.270224
1,32,4,16,13,0,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,253.52284550000002
2,1,1,16,4,2,0,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,1.9384264999999998
16,2,1,128,7,0,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,1.9247394999999998
1,32,1,128,18,2,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,93.393429
64,32,32,32,9,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,4.486330499999999
1024,2,4,64,7,0,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,7.0438469999999995
32,1,64,4,12,0,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,2.7173965
256,8,64,16,6,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,7.245492499999999
256,1,1,64,10,2,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,0.8669165
256,2,8,8,18,0,1,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,16.1836115
64,32,32,4,14,1,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,63.122564999999994
1024,64,16,2,16,1,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,0.9172985
16,1,8,4,19,1,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,32.8877715
64,64,2,32,6,2,1,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,4.3039179999999995
128,8,64,1,2,2,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,57.007689
128,32,1,1,15,1,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,29.356385500000002
2,16,16,256,7,1,1,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,278.200561
32,32,64,8,20,1,1,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,128.9542615
16,16,32,32,7,2,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,69.63533699999999
2,32,8,2,16,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,30.172257000000002
1024,8,1,8,18,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,3.2588875
128,64,8,32,14,1,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,3.196357
16,16,16,256,7,0,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,3.168021
1,64,4,16,20,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,199.03921
8,2,8,8,10,1,0,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,23.826196000000003
8,2,32,4,10,1,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,69.6423605
128,16,2,4,6,2,0,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,3.9531655
1024,16,2,16,7,0,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,4.128493000000001
512,64,16,32,3,0,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,32.636445
1,64,64,128,5,1,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,14775.460175
1024,16,1,4,4,0,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,2.021089
256,2,1,1,5,0,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,15.07031
1,32,32,1,17,1,1,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,2018.886278
128,4,1,32,14,1,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.276093
1,1,64,1,8,2,0,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,6.316482
2,1,8,1,7,0,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,6.9617450000000005
512,1,8,32,4,2,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,18.980494
128,64,4,1,2,0,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,10.551966
16,2,32,32,13,2,0,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,4.489509
4,1,4,8,11,2,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,3.4664245
2,64,2,64,4,1,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,89.1021605
4,64,16,2,2,2,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,643.102715
64,2,8,32,4,1,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,2.860042
1,1,64,16,11,2,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,147.28920349999999
128,64,16,32,11,0,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.3199665
8,1,8,32,6,0,1,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,2.45531
128,4,32,16,5,1,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,130.2638155
1024,64,2,64,15,1,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,3.2948560000000002
2,32,16,16,3,1,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,556.2449899999999
64,32,1,4,14,0,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,2.074148
128,2,32,4,10,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,3.648116
64,32,32,32,19,0,0,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,2.2742355
32,8,1,16,20,1,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,1.987164
4,8,8,256,9,0,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,38.4023515
128,8,4,256,17,0,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,2.1547485
256,1,16,16,6,1,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,3.5361285000000002
512,1,2,4,11,0,1,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,4.0551395
16,1,4,4,4,0,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,2.7853195
256,16,64,64,13,2,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,4.9171805
8,8,2,4,2,0,1,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,4.9698885
2,1,2,128,7,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,2.2569895
256,1,32,2,8,0,1,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,5.5896785
256,64,32,128,16,1,0,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,4.3781965
64,8,4,128,10,1,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,9.950727
512,8,64,8,20,1,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,130.6671655
16,64,32,64,16,1,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,10.0083
1024,1,64,128,4,2,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,10.779066
1024,64,1,64,2,1,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,2.0024495
1,16,8,2,15,2,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,31.995706
4,16,4,8,8,2,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,11.3528055
32,64,2,16,4,0,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,20.2716475
16,2,1,8,13,1,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,2.4795885
1,64,2,1,17,2,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,52.989247500000005
128,2,8,4,2,2,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,20.734353
512,8,16,128,20,2,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,31.782539999999997
128,2,8,64,15,0,1,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,22.055701
32,16,4,128,2,0,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,15.805678499999999
16,64,16,4,4,2,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,135.32361400000002
4,4,1,32,17,0,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1.3248835
4,16,16,128,17,0,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,139.4804825
8,4,16,8,8,0,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,39.280189
16,2,1,128,11,0,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,1.9818225
1024,32,8,256,12,2,1,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,9.6520975
1024,64,16,32,10,2,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,46.004498
32,8,16,256,5,1,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,31.743108
4,64,16,1,7,1,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,110.7560125
32,16,2,8,16,0,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,4.0263895000000005
128,64,4,1,9,2,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,7.966475
256,4,64,32,14,2,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,5.998037
256,64,4,32,15,1,0,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,2.6163925
8,16,8,64,20,0,1,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,65.507632
512,16,16,64,14,2,0,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,31.756543999999998
2,32,64,1,6,0,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,2581.384431
1024,16,1,1,4,2,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,1.9641415
128,8,4,8,9,0,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,9.998348
64,64,2,16,7,1,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.9717655
128,8,64,64,12,2,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,6.967211000000001
512,1,16,32,4,0,0,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,12.5705505
2,1,2,8,4,1,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,9.860337999999999
16,64,16,32,2,1,0,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,47.244398000000004
1024,1,1,2,12,2,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,0.646944
2,4,32,64,4,1,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,15.729887999999999
1024,1,32,128,8,0,1,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,12.251141
256,16,1,128,9,2,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,2.252561
512,64,4,1,12,0,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,8.047022
64,16,16,64,12,2,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,40.827863
256,2,32,256,15,2,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,65.323523
512,1,2,1,10,2,1,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,4.043779499999999
4,2,32,128,16,0,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,2.1805215000000002
4,2,8,8,10,2,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,15.800270000000001
64,16,64,256,6,2,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,129.119694
2,32,2,16,17,1,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,14.2172725
32,1,32,128,9,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,9.407214
64,64,64,32,2,1,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,126.2423895
1024,32,1,2,6,0,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,3.2563585
16,8,32,16,5,1,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,4.6337589999999995
512,4,1,4,15,1,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,1.9255399999999998
64,8,2,256,10,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1.488168
4,64,64,16,13,1,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,210.8937375
2,16,16,1,11,1,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,460.2359935
512,32,2,4,16,0,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,8.32019
128,1,32,16,13,1,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.892897
512,32,8,2,2,2,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,15.969256
8,2,2,128,7,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1.9792305
2,1,8,1,4,0,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,7.843044
128,8,8,2,5,2,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,15.913683
1024,4,1,2,6,0,0,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,1.941656
1,16,32,64,4,2,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,99.36478650000001
16,2,4,256,2,2,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,18.359212499999998
2,4,4,256,5,2,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,21.8591375
64,32,16,64,5,2,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,40.8251465
2,2,1,8,15,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,2.2475535
16,2,4,16,12,2,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,2.167437
64,64,64,64,13,0,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,3.612
32,8,8,8,18,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.9524065
4,4,16,2,9,1,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,24.485283000000003
512,32,2,128,7,1,0,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,8.3395215
1,8,16,64,12,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,28.497353
1024,32,16,16,18,2,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,31.8503355
32,64,4,32,10,2,0,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,20.191144
64,8,1,1,2,2,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,2.1303219999999996
64,32,4,64,20,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,2.162101
32,8,64,1,13,2,0,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,4.973756
32,4,8,32,5,1,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,15.826116500000001
1024,4,4,2,3,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,6.5459165
128,2,64,2,5,2,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,15.517576
2,4,2,4,12,2,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,14.421502499999999
8,4,64,16,19,0,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,163.67420049999998
1,64,1,256,19,1,1,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,80.452141
8,64,8,32,20,0,1,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,260.19548199999997
2,8,16,64,3,1,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,139.81149249999999
32,8,8,128,12,1,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,19.625853
8,1,16,1,12,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,8.848386000000001
32,32,1,4,11,0,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,2.01072
256,32,1,64,7,0,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,1.9336060000000002
128,32,32,1,8,1,1,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,69.4214285
256,8,16,1,19,2,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,36.256198999999995
16,64,8,2,11,0,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,115.46863350000001
1,1,8,64,10,1,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1.4143245
128,64,16,8,19,1,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,0.6748455
256,8,2,16,12,1,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,8.228640500000001
16,32,4,16,7,2,0,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,20.319981
512,16,64,4,4,0,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,260.5214785
32,8,2,256,13,2,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,2.1033785
64,32,16,1,6,2,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,33.6860195
16,8,2,1,2,1,1,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,7.7248915
32,16,16,256,16,2,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,38.788791
16,64,32,8,10,1,1,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,461.85975099999996
64,8,2,128,17,1,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,2.752233
64,16,64,2,14,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,3.72082
4,16,64,1,11,2,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,28.46065
2,2,4,1,16,2,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,7.9745515000000005
512,8,2,128,13,0,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,8.404386500000001
2,8,2,64,19,1,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,16.6511845
32,32,16,32,4,1,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,11.3220755
16,16,2,64,14,2,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.2400769999999999
128,2,2,64,19,1,1,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,0.997578
4,2,1,8,18,0,0,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,2.670444
128,16,2,64,18,0,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1.021448
1,64,2,256,7,2,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,252.8207945
1,16,64,256,15,0,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,4184.792178
4,32,8,2,13,0,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,161.43071400000002
256,2,4,256,18,0,0,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,3.4504029999999997
1024,64,8,128,11,2,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,19.7706305
1,4,32,2,3,0,1,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,27.1078705
8,1,2,128,14,2,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,5.7024935
1024,32,2,2,9,0,0,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,8.2072755
8,1,2,1,5,1,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,5.6967305
8,1,2,256,4,0,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,10.419833
16,4,4,128,18,2,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,3.2669259999999998
8,32,16,32,7,1,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,18.547262
16,64,64,16,20,0,1,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,13.927095000000001
64,2,4,1,19,0,1,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,0.5923795000000001
8,64,64,2,17,2,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,40.252419
2,64,64,8,7,2,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,391.924289
1024,32,64,1,19,1,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,2.1192845
512,64,4,8,20,1,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,0.745417
128,8,16,1,12,1,1,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.5622305
64,2,8,16,6,1,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,6.45418
1024,32,64,2,6,2,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,10.400205
512,8,1,32,9,2,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,12.4056835
4,1,64,32,15,1,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,130.436867
64,1,4,256,11,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.95857
64,8,2,1,10,1,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,4.8718905
1,32,1,8,6,1,1,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,226.37526300000002
16,4,64,16,18,0,0,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,261.761124
1024,1,4,16,13,2,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1.884624
16,8,8,64,15,0,0,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,1.601861
512,16,8,256,12,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,8.6047115
4,2,2,2,7,2,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,3.295692
128,2,4,4,18,0,0,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,0.5420324999999999
32,1,16,16,7,1,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,2.6887075
128,8,32,32,11,1,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,6.3600605
1024,8,4,16,8,2,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,18.047682000000002
16,16,1,1,10,0,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,7.603798
8,32,16,32,12,0,0,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,125.9900615
8,4,16,256,15,2,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,34.403173
16,16,64,1,2,1,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,152.1264865
8,64,32,128,19,1,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,12.1267715
2,4,2,1,9,2,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,2.699693
8,2,1,64,4,2,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,9.074981000000001
8,2,16,128,9,1,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,62.733126999999996
8,8,4,16,16,2,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,16.439152999999997
1024,32,16,64,13,0,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,41.195878
4,32,64,64,19,0,0,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,18.7792325
2,4,1,2,14,2,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,4.411551
2,4,1,64,20,1,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,4.441933499999999
256,2,8,16,20,0,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,0.785122
4,4,1,4,9,2,1,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.7102305
32,1,4,64,14,2,1,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.8259775
256,2,64,64,13,1,0,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,144.7858545
64,32,32,32,17,1,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,63.364151500000006
128,8,64,128,6,0,1,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,7.785771499999999
1,64,8,256,4,1,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,2080.691625
128,32,4,32,18,0,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,16.3728485
128,64,32,32,5,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,2.9055995
1024,32,4,16,14,1,1,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,8.028538000000001
512,32,8,16,2,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,8.072551
64,4,32,128,9,2,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,4.4608925
1024,16,4,16,19,0,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.465383
4,32,16,256,19,2,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,316.5557325
256,1,64,64,3,0,1,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,156.4529625
512,16,32,2,4,2,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,63.578974
512,16,64,8,8,2,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,9.166350999999999
512,1,8,16,17,0,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,5.0356939999999994
128,1,2,16,2,2,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,29.925479000000003
1024,1,64,128,16,2,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,126.546536
256,64,16,32,2,2,0,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,10.221751
8,2,32,256,16,2,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,87.239611
4,8,2,256,18,2,1,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,8.104420999999999
512,16,32,64,4,1,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,71.9121465
128,2,16,64,3,1,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,14.004777
16,64,4,64,4,1,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,65.1860915
128,16,2,32,6,1,0,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,1.3945715
1,4,32,1,13,0,1,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,9.7653765
1024,16,16,1,6,0,0,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,51.8849745
512,8,8,256,10,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,10.325375999999999
1,8,16,4,4,0,0,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,460.190521
128,16,4,8,11,0,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.2578885
1,16,32,2,10,1,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,468.65622900000005
64,16,2,1,3,1,0,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,7.6285375
