chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
256,1,16,16,6,1,1,0,"(0, 2, 3, 1, 4)",5.4744955,10,5,0,10
16,4,1,2,3,0,0,0,"(3, 2, 1, 0, 4)",2.9008045,10,5,0,10
2,32,16,16,3,1,0,1,"(2, 1, 3, 0, 4)",1096.40761,10,5,0,10
1024,16,2,16,7,0,1,0,"(2, 1, 3, 0, 4)",6.3599905,10,5,0,10
4,16,4,8,8,2,1,1,"(0, 2, 1, 3, 4)",12.294624,10,5,0,10
64,64,2,32,6,2,1,1,"(3, 0, 1, 2, 4)",7.1147885,10,5,0,10
16,64,64,1,16,1,1,1,"(1, 3, 0, 2, 4)",894.639809,10,5,0,10
128,16,32,64,10,1,1,1,"(1, 2, 0, 3, 4)",8.748623,10,5,0,10
16,64,32,64,16,1,1,1,"(2, 0, 1, 3, 4)",11.9851245,10,5,0,10
128,4,1,32,14,1,1,0,"(0, 3, 1, 2, 4)",1.948883,10,5,0,10
4,1,4,8,11,2,0,0,"(2, 1, 0, 3, 4)",4.219718,10,5,0,10
1,32,32,1,17,1,1,0,"(3, 2, 0, 1, 4)",3165.836156,10,5,0,10
8,1,8,32,6,0,1,1,"(0, 3, 1, 2, 4)",2.9216845,10,5,0,10
64,64,8,2,13,2,0,0,"(2, 1, 3, 0, 4)",26.749523,10,5,0,10
1,1,64,1,8,2,0,1,"(2, 0, 1, 3, 4)",6.972045,10,5,0,10
8,2,8,8,10,1,0,1,"(3, 2, 0, 1, 4)",26.593829,10,5,0,10
16,2,32,32,13,2,0,1,"(0, 2, 3, 1, 4)",6.743132,10,5,0,10
512,1,2,4,11,0,1,1,"(1, 2, 3, 0, 4)",6.8696615,10,5,0,10
1024,8,16,64,12,0,0,0,"(1, 0, 2, 3, 4)",8.5187855,10,5,0,10
1,64,4,16,20,1,0,1,"(1, 0, 3, 2, 4)",171.4347065,10,5,0,10
1,16,8,2,15,2,1,0,"(0, 3, 2, 1, 4)",44.8318335,10,5,0,10
512,64,16,32,3,0,1,1,"(3, 1, 2, 0, 4)",53.6456115,10,5,0,10
8,4,16,8,8,0,1,0,"(2, 1, 3, 0, 4)",53.735689,10,5,0,10
1,1,64,16,11,2,1,0,"(3, 2, 1, 0, 4)",166.856082,10,5,0,10
8,2,32,4,10,1,1,1,"(2, 3, 1, 0, 4)",137.173282,10,5,0,10
64,32,32,32,19,0,0,1,"(2, 1, 0, 3, 4)",4.8911225,10,5,0,10
128,8,4,8,9,0,0,0,"(1, 3, 0, 2, 4)",13.6260195,10,5,0,10
8,1,2,256,12,1,0,1,"(0, 2, 3, 1, 4)",1.5696275000000002,10,5,0,10
512,1,8,32,4,2,0,1,"(1, 0, 2, 3, 4)",20.6183705,10,5,0,10
256,16,64,64,13,2,0,1,"(0, 2, 1, 3, 4)",5.568056,10,5,0,10
16,1,4,4,4,0,1,0,"(0, 2, 3, 1, 4)",3.7782025,10,5,0,10
64,8,4,128,10,1,1,0,"(3, 0, 2, 1, 4)",13.9147035,10,5,0,10
2,32,8,2,16,2,1,0,"(1, 0, 3, 2, 4)",46.0435265,10,5,0,10
16,64,16,4,4,2,0,1,"(1, 3, 0, 2, 4)",222.9285755,10,5,0,10
32,64,2,16,4,0,1,1,"(1, 2, 0, 3, 4)",15.0738075,10,5,0,10
512,16,16,64,14,2,0,1,"(3, 2, 1, 0, 4)",53.5527165,10,5,0,10
8,8,2,4,2,0,1,0,"(1, 3, 2, 0, 4)",6.9187195,10,5,0,10
64,32,1,4,14,0,0,0,"(3, 1, 0, 2, 4)",3.130017,10,5,0,10
128,8,64,1,2,2,0,1,"(1, 2, 0, 3, 4)",32.7790945,10,5,0,10
256,64,32,128,16,1,0,1,"(0, 3, 2, 1, 4)",6.113446,10,5,0,10
4,64,16,2,2,2,0,1,"(3, 1, 2, 0, 4)",852.795034,10,5,0,10
1024,64,2,64,15,1,0,1,"(2, 0, 3, 1, 4)",4.8368265,10,5,0,10
16,1,8,4,19,1,0,1,"(2, 3, 0, 1, 4)",27.0477395,10,5,0,10
1024,64,16,32,10,2,1,0,"(3, 1, 0, 2, 4)",54.7602255,10,5,0,10
1024,16,1,1,4,2,1,1,"(1, 3, 2, 0, 4)",3.036856,10,5,0,10
32,8,1,16,20,1,1,0,"(3, 1, 0, 2, 4)",3.3215615,10,5,0,10
1024,64,1,64,2,1,0,0,"(2, 3, 1, 0, 4)",3.1906805,10,5,0,10
64,8,2,256,10,0,1,1,"(0, 1, 2, 3, 4)",1.9041135,10,5,0,10
1,64,64,128,5,1,0,0,"(3, 1, 0, 2, 4)",13989.118711,10,5,0,10
16,8,1,32,8,2,1,1,"(3, 1, 0, 2, 4)",2.963314,10,5,0,10
128,2,8,64,15,0,1,0,"(1, 3, 0, 2, 4)",27.567322,10,5,0,10
64,16,16,64,12,2,1,1,"(3, 2, 1, 0, 4)",48.859577,10,5,0,10
1024,32,8,256,12,2,1,0,"(0, 2, 1, 3, 4)",14.2111855,10,5,0,10
4,8,8,256,9,0,1,0,"(3, 1, 0, 2, 4)",55.0836085,10,5,0,10
32,8,16,256,5,1,0,1,"(2, 1, 3, 0, 4)",53.740938,10,5,0,10
8,16,8,64,20,0,1,0,"(1, 3, 2, 0, 4)",53.739892,10,5,0,10
1024,32,1,2,6,0,1,0,"(3, 0, 2, 1, 4)",3.649759,10,5,0,10
64,64,2,16,7,1,1,1,"(0, 1, 3, 2, 4)",2.178576,10,5,0,10
16,2,1,128,11,0,0,0,"(3, 2, 0, 1, 4)",2.929897,10,5,0,10
1024,1,32,128,8,0,1,1,"(2, 0, 3, 1, 4)",18.341443,10,5,0,10
128,4,32,16,5,1,0,1,"(1, 2, 3, 0, 4)",106.759114,10,5,0,10
128,2,8,4,2,2,1,0,"(3, 0, 1, 2, 4)",29.230724,10,5,0,10
128,64,4,1,2,0,0,0,"(2, 0, 3, 1, 4)",12.014973,10,5,0,10
512,8,64,8,20,1,1,0,"(3, 2, 1, 0, 4)",214.0211855,10,5,0,10
16,2,1,8,13,1,0,0,"(2, 3, 1, 0, 4)",2.8857525,10,5,0,10
32,16,2,8,16,0,1,0,"(2, 1, 3, 0, 4)",6.8451,10,5,0,10
1024,1,64,128,4,2,1,1,"(2, 0, 1, 3, 4)",12.814646,10,5,0,10
2,1,8,1,7,0,1,1,"(1, 0, 2, 3, 4)",7.303363,10,5,0,10
512,4,1,4,15,1,1,0,"(3, 1, 2, 0, 4)",2.8512345000000003,10,5,0,10
512,1,2,1,10,2,1,1,"(1, 2, 3, 0, 4)",6.871505,10,5,0,10
32,16,4,128,2,0,1,1,"(3, 2, 0, 1, 4)",14.338974,10,5,0,10
256,64,4,32,15,1,0,1,"(2, 0, 1, 3, 4)",3.439188,10,5,0,10
32,8,64,1,13,2,0,0,"(2, 0, 1, 3, 4)",6.5817345,10,5,0,10
128,8,4,256,17,0,1,1,"(0, 2, 1, 3, 4)",2.6246085,10,5,0,10
2,4,32,64,4,1,1,0,"(0, 3, 1, 2, 4)",17.029359499999998,10,5,0,10
64,32,16,64,5,2,1,1,"(3, 2, 1, 0, 4)",49.08383499999999,10,5,0,10
1,32,1,128,18,2,1,1,"(3, 1, 0, 2, 4)",94.5703905,10,5,0,10
32,1,32,128,9,2,1,0,"(1, 0, 3, 2, 4)",9.7604355,10,5,0,10
512,32,2,4,16,0,1,0,"(3, 0, 2, 1, 4)",7.0748855,10,5,0,10
1024,4,1,2,6,0,0,0,"(2, 1, 3, 0, 4)",2.894047,10,5,0,10
32,64,4,32,10,2,0,0,"(3, 1, 2, 0, 4)",26.7554735,10,5,0,10
2,1,2,8,4,1,0,1,"(0, 1, 3, 2, 4)",5.7144005,10,5,0,10
256,1,32,2,8,0,1,1,"(0, 2, 3, 1, 4)",7.1625705,10,5,0,10
128,64,4,1,9,2,0,0,"(1, 2, 3, 0, 4)",12.280005,10,5,0,10
1,64,2,1,17,2,1,0,"(2, 0, 3, 1, 4)",71.72629549999999,10,5,0,10
512,1,16,32,4,0,0,1,"(2, 1, 0, 3, 4)",14.924298,10,5,0,10
256,2,32,256,15,2,0,1,"(2, 3, 0, 1, 4)",103.310755,10,5,0,10
4,2,8,8,10,2,0,0,"(2, 3, 1, 0, 4)",24.6088045,10,5,0,10
256,4,64,32,14,2,0,1,"(0, 3, 1, 2, 4)",8.238692499999999,10,5,0,10
2,1,2,128,7,2,1,1,"(0, 1, 3, 2, 4)",2.5097855,10,5,0,10
64,32,4,64,20,2,1,1,"(0, 1, 3, 2, 4)",1.874365,10,5,0,10
64,16,64,256,6,2,0,0,"(1, 3, 2, 0, 4)",213.4453535,10,5,0,10
16,2,4,16,12,2,0,1,"(2, 0, 3, 1, 4)",2.8758185,10,5,0,10
1024,1,1,2,12,2,1,0,"(2, 0, 3, 1, 4)",0.8874314999999999,10,5,0,10
4,16,16,128,17,0,1,1,"(2, 1, 3, 0, 4)",274.1874905,10,5,0,10
16,8,2,1,2,1,1,1,"(2, 3, 0, 1, 4)",7.8418455,10,5,0,10
4,4,1,32,17,0,1,0,"(0, 1, 2, 3, 4)",2.722362,10,5,0,10
2,1,8,1,4,0,1,0,"(2, 0, 3, 1, 4)",10.1519735,10,5,0,10
128,16,2,4,6,2,0,0,"(2, 3, 0, 1, 4)",6.1873205,10,5,0,10
512,32,2,128,7,1,0,1,"(3, 0, 2, 1, 4)",7.111357,10,5,0,10
32,4,8,32,5,1,0,0,"(1, 3, 2, 0, 4)",24.6182615,10,5,0,10
32,8,8,128,12,1,0,1,"(3, 1, 0, 2, 4)",27.285208500000003,10,5,0,10
2,16,16,1,11,1,0,1,"(3, 1, 0, 2, 4)",431.2541525,10,5,0,10
64,32,16,1,6,2,1,0,"(3, 1, 2, 0, 4)",53.468816,10,5,0,10
4,64,64,16,13,1,1,0,"(0, 1, 3, 2, 4)",194.8276065,10,5,0,10
128,32,32,1,8,1,1,0,"(1, 2, 3, 0, 4)",136.1116885,10,5,0,10
128,8,64,64,12,2,1,1,"(1, 0, 3, 2, 4)",9.2724245,10,5,0,10
2,2,1,8,15,0,0,0,"(1, 0, 2, 3, 4)",3.1081425,10,5,0,10
512,32,8,2,2,2,0,1,"(2, 1, 3, 0, 4)",24.6314795,10,5,0,10
32,8,8,8,18,2,1,0,"(0, 1, 3, 2, 4)",3.6061375,10,5,0,10
2,32,2,16,17,1,1,0,"(0, 2, 3, 1, 4)",15.4445525,10,5,0,10
1,16,32,64,4,2,0,0,"(0, 1, 2, 3, 4)",133.79175750000002,10,5,0,10
256,32,1,64,7,0,1,1,"(3, 2, 1, 0, 4)",2.8667025,10,5,0,10
4,4,16,2,9,1,1,1,"(1, 2, 0, 3, 4)",35.85468349999999,10,5,0,10
32,16,16,256,16,2,0,1,"(1, 3, 0, 2, 4)",54.1765045,10,5,0,10
4,64,16,1,7,1,1,0,"(1, 0, 2, 3, 4)",119.1130745,10,5,0,10
128,8,8,2,5,2,1,0,"(2, 1, 3, 0, 4)",24.605948,10,5,0,10
64,64,64,32,2,1,0,1,"(1, 3, 2, 0, 4)",213.409947,10,5,0,10
512,64,4,1,12,0,0,0,"(1, 2, 3, 0, 4)",13.513889,10,5,0,10
8,32,16,32,7,1,1,1,"(2, 0, 1, 3, 4)",16.4045095,10,5,0,10
256,16,1,128,9,2,0,1,"(2, 1, 3, 0, 4)",2.901128,10,5,0,10
128,2,32,4,10,0,1,0,"(0, 1, 3, 2, 4)",3.661602,10,5,0,10
128,64,16,8,19,1,0,0,"(0, 2, 1, 3, 4)",0.9559185,10,5,0,10
32,32,16,32,4,1,1,1,"(2, 0, 1, 3, 4)",8.7638925,10,5,0,10
8,1,2,256,4,0,0,0,"(1, 0, 3, 2, 4)",7.4932545,10,5,0,10
2,32,64,1,6,0,0,1,"(1, 3, 2, 0, 4)",3431.322327,10,5,0,10
1,64,1,256,19,1,1,0,"(1, 2, 0, 3, 4)",125.912376,10,5,0,10
128,16,2,64,18,0,1,1,"(0, 3, 2, 1, 4)",1.338037,10,5,0,10
128,1,32,16,13,1,1,1,"(0, 2, 1, 3, 4)",2.322753,10,5,0,10
128,2,64,2,5,2,0,0,"(2, 1, 0, 3, 4)",14.6997695,10,5,0,10
8,1,16,1,12,0,1,1,"(1, 0, 3, 2, 4)",7.319329,10,5,0,10
4,2,1,8,18,0,0,0,"(2, 0, 1, 3, 4)",4.51038,10,5,0,10
1,8,16,64,12,2,1,0,"(0, 1, 3, 2, 4)",52.9899495,10,5,0,10
256,8,16,1,19,2,0,0,"(3, 0, 1, 2, 4)",56.31079149999999,10,5,0,10
1,1,8,64,10,1,0,0,"(0, 1, 2, 3, 4)",1.8427685,10,5,0,10
8,4,64,16,19,0,1,0,"(3, 2, 1, 0, 4)",197.0522345,10,5,0,10
16,4,4,128,18,2,1,0,"(2, 1, 0, 3, 4)",4.641247,10,5,0,10
4,2,32,128,16,0,0,0,"(0, 3, 1, 2, 4)",2.6432535,10,5,0,10
16,64,8,2,11,0,1,0,"(3, 0, 1, 2, 4)",109.4347075,10,5,0,10
2,4,2,4,12,2,1,1,"(3, 1, 2, 0, 4)",13.5274615,10,5,0,10
8,64,8,32,20,0,1,0,"(1, 3, 2, 0, 4)",213.18902100000005,10,5,0,10
1024,32,16,16,18,2,0,0,"(3, 2, 1, 0, 4)",53.5996895,10,5,0,10
2,4,4,256,5,2,1,1,"(1, 3, 0, 2, 4)",26.435714,10,5,0,10
1,16,64,256,15,0,1,1,"(2, 1, 3, 0, 4)",3431.432426,10,5,0,10
16,2,4,256,2,2,1,1,"(1, 0, 2, 3, 4)",16.391532499999997,10,5,0,10
1024,64,8,128,11,2,1,1,"(3, 2, 0, 1, 4)",27.933691000000003,10,5,0,10
32,1,16,16,7,1,1,0,"(0, 3, 1, 2, 4)",3.1824725000000003,10,5,0,10
16,8,32,16,5,1,0,0,"(0, 1, 2, 3, 4)",5.8446940000000005,10,5,0,10
512,8,16,128,20,2,0,1,"(1, 3, 2, 0, 4)",53.638996500000005,10,5,0,10
512,8,2,128,13,0,1,1,"(3, 0, 2, 1, 4)",9.055885,10,5,0,10
512,8,1,32,9,2,0,0,"(2, 1, 0, 3, 4)",18.625866,10,5,0,10
1024,4,4,2,3,2,1,0,"(0, 3, 1, 2, 4)",8.53474,10,5,0,10
16,16,2,64,14,2,1,1,"(0, 2, 1, 3, 4)",1.606566,10,5,0,10
4,16,64,1,11,2,1,0,"(0, 2, 3, 1, 4)",43.7077995,10,5,0,10
1024,32,64,2,6,2,1,1,"(0, 1, 2, 3, 4)",9.771082,10,5,0,10
16,16,64,1,2,1,0,0,"(1, 3, 0, 2, 4)",217.31345,10,5,0,10
16,32,4,16,7,2,0,0,"(3, 1, 2, 0, 4)",26.945264,10,5,0,10
2,2,4,1,16,2,0,1,"(1, 2, 3, 0, 4)",13.540986,10,5,0,10
1,4,32,2,3,0,1,0,"(0, 2, 1, 3, 4)",42.384698,10,5,0,10
16,4,64,16,18,0,0,1,"(3, 2, 1, 0, 4)",214.663783,10,5,0,10
1024,8,4,16,8,2,0,1,"(1, 2, 0, 3, 4)",24.0404,10,5,0,10
64,64,64,64,13,0,1,1,"(0, 2, 1, 3, 4)",4.2174275,10,5,0,10
64,16,64,2,14,0,1,1,"(1, 0, 3, 2, 4)",5.6479095,10,5,0,10
256,8,2,16,12,1,1,0,"(2, 1, 3, 0, 4)",6.8378955,10,5,0,10
64,8,2,1,10,1,1,1,"(1, 0, 3, 2, 4)",5.7818575,10,5,0,10
32,32,1,4,11,0,1,1,"(2, 1, 3, 0, 4)",3.1111775,10,5,0,10
128,64,32,32,5,1,0,0,"(1, 0, 2, 3, 4)",4.8225495,10,5,0,10
512,16,8,256,12,2,1,0,"(1, 0, 3, 2, 4)",14.514247999999998,10,5,0,10
4,32,8,2,13,0,1,0,"(3, 1, 2, 0, 4)",214.5623415,10,5,0,10
64,8,1,1,2,2,1,1,"(3, 1, 0, 2, 4)",3.3302925,10,5,0,10
512,64,4,8,20,1,0,0,"(0, 1, 3, 2, 4)",1.0953185,10,5,0,10
2,4,1,2,14,2,0,1,"(3, 0, 1, 2, 4)",6.265165,10,5,0,10
16,64,16,32,2,1,0,0,"(2, 0, 1, 3, 4)",54.051273,10,5,0,10
64,8,2,128,17,1,1,0,"(2, 1, 0, 3, 4)",4.786084000000001,10,5,0,10
1024,32,64,1,19,1,1,0,"(0, 1, 3, 2, 4)",3.060771,10,5,0,10
8,1,2,128,14,2,0,0,"(2, 3, 1, 0, 4)",6.2667865,10,5,0,10
4,32,64,64,19,0,0,0,"(0, 3, 2, 1, 4)",30.030822,10,5,0,10
4,4,1,4,9,2,1,1,"(0, 3, 1, 2, 4)",1.889542,10,5,0,10
4,2,2,2,7,2,0,1,"(2, 0, 3, 1, 4)",3.6853495,10,5,0,10
512,16,32,2,4,2,0,0,"(1, 3, 2, 0, 4)",97.991159,10,5,0,10
64,2,4,1,19,0,1,1,"(2, 0, 3, 1, 4)",0.8773605,10,5,0,10
1,32,1,8,6,1,1,1,"(0, 2, 3, 1, 4)",209.2573255,10,5,0,10
256,2,4,256,18,0,0,0,"(0, 3, 2, 1, 4)",4.624419,10,5,0,10
128,2,2,64,19,1,1,0,"(0, 2, 1, 3, 4)",1.1940695,10,5,0,10
1,64,2,256,7,2,0,1,"(1, 3, 2, 0, 4)",426.3934835,10,5,0,10
16,64,32,8,10,1,1,1,"(3, 0, 1, 2, 4)",436.7798245,10,5,0,10
128,16,4,8,11,0,0,0,"(0, 2, 1, 3, 4)",1.666477,10,5,0,10
4,1,64,32,15,1,1,1,"(1, 3, 2, 0, 4)",214.5984575,10,5,0,10
1024,1,4,16,13,2,1,0,"(0, 3, 2, 1, 4)",2.7269925,10,5,0,10
128,8,64,128,6,0,1,0,"(0, 2, 1, 3, 4)",8.9749,10,5,0,10
2,64,64,8,7,2,1,0,"(2, 0, 3, 1, 4)",518.5217475,10,5,0,10
32,8,2,256,13,2,1,0,"(2, 0, 3, 1, 4)",2.226953,10,5,0,10
256,1,64,64,3,0,1,1,"(3, 0, 1, 2, 4)",223.3822155,10,5,0,10
512,16,64,4,4,0,1,0,"(2, 1, 3, 0, 4)",213.9202745,10,5,0,10
8,2,1,64,4,2,1,0,"(1, 0, 2, 3, 4)",10.0962245,10,5,0,10
1,64,8,256,4,1,0,1,"(2, 1, 3, 0, 4)",1705.213312,10,5,0,10
8,2,2,128,7,2,1,0,"(0, 1, 2, 3, 4)",2.744041,10,5,0,10
2,4,2,1,9,2,0,0,"(1, 0, 2, 3, 4)",3.806039,10,5,0,10
8,64,64,2,17,2,1,1,"(1, 2, 0, 3, 4)",44.974196,10,5,0,10
512,16,32,64,4,1,0,1,"(3, 0, 1, 2, 4)",111.7357615,10,5,0,10
256,2,8,16,20,0,0,1,"(0, 2, 1, 3, 4)",0.956846,10,5,0,10
16,64,4,64,4,1,1,1,"(1, 3, 2, 0, 4)",53.3915125,10,5,0,10
16,8,8,64,15,0,0,1,"(2, 1, 0, 3, 4)",2.140926,10,5,0,10
32,1,8,1,20,0,1,1,"(3, 0, 1, 2, 4)",27.9064495,10,5,0,10
8,2,32,256,16,2,1,0,"(3, 0, 1, 2, 4)",109.8392845,10,5,0,10
8,4,16,256,15,2,1,0,"(3, 0, 2, 1, 4)",58.527812,10,5,0,10
64,1,4,256,11,2,1,0,"(0, 1, 3, 2, 4)",2.8903025,10,5,0,10
64,2,8,16,6,1,0,1,"(1, 2, 0, 3, 4)",6.543922500000001,10,5,0,10
16,64,64,16,20,0,1,1,"(0, 2, 3, 1, 4)",20.061589,10,5,0,10
2,4,1,64,20,1,1,1,"(3, 1, 0, 2, 4)",6.3137475,10,5,0,10
8,32,16,32,12,0,0,0,"(2, 3, 0, 1, 4)",196.9851505,10,5,0,10
16,32,8,1,8,2,1,1,"(1, 2, 3, 0, 4)",53.759391,10,5,0,10
1,4,32,1,13,0,1,0,"(0, 2, 1, 3, 4)",12.539166,10,5,0,10
8,1,2,1,5,1,1,0,"(2, 3, 1, 0, 4)",6.2371505,10,5,0,10
64,32,32,32,17,1,1,1,"(2, 3, 1, 0, 4)",98.234671,10,5,0,10
8,2,16,128,9,1,1,1,"(3, 1, 0, 2, 4)",57.470393,10,5,0,10
1024,32,2,2,9,0,0,0,"(1, 2, 0, 3, 4)",8.3811115,10,5,0,10
512,1,8,16,17,0,0,0,"(2, 1, 0, 3, 4)",16.2652135,10,5,0,10
512,16,64,8,8,2,0,1,"(1, 0, 3, 2, 4)",13.173661,10,5,0,10
8,64,32,128,19,1,1,0,"(2, 0, 1, 3, 4)",19.181356,10,5,0,10
4,8,2,256,18,2,1,0,"(1, 2, 3, 0, 4)",12.962568999999998,10,5,0,10
32,2,16,32,10,1,0,1,"(1, 2, 3, 0, 4)",53.769458,10,5,0,10
32,1,4,64,14,2,1,1,"(0, 3, 1, 2, 4)",2.435826,10,5,0,10
64,64,4,4,7,1,1,1,"(3, 0, 2, 1, 4)",13.8699535,10,5,0,10
256,8,16,64,12,0,0,0,"(1, 3, 2, 0, 4)",53.53479900000001,10,5,0,10
4,32,16,256,19,2,0,0,"(1, 3, 0, 2, 4)",444.239313,10,5,0,10
1024,16,4,16,19,0,0,1,"(0, 2, 1, 3, 4)",1.776146,10,5,0,10
128,16,64,4,16,1,1,1,"(3, 2, 0, 1, 4)",215.9072205,10,5,0,10
128,16,16,128,16,0,1,1,"(1, 3, 2, 0, 4)",68.159704,10,5,0,10
8,8,4,16,16,2,1,0,"(3, 2, 1, 0, 4)",13.5197795,10,5,0,10
16,16,1,1,10,0,1,1,"(2, 0, 1, 3, 4)",7.7086725,10,5,0,10
256,64,16,32,2,2,0,0,"(0, 3, 2, 1, 4)",15.9129435,10,5,0,10
64,4,32,128,9,2,0,0,"(0, 1, 2, 3, 4)",6.2454705,10,5,0,10
1,1,2,32,3,0,1,0,"(1, 0, 2, 3, 4)",5.145002,10,5,0,10
2,8,16,64,3,1,1,0,"(2, 1, 3, 0, 4)",274.1288225,10,5,0,10
128,8,32,32,11,1,0,1,"(1, 2, 0, 3, 4)",7.359724,10,5,0,10
128,2,4,4,18,0,0,0,"(0, 2, 3, 1, 4)",0.851824,10,5,0,10
1,32,32,32,10,1,0,1,"(1, 3, 0, 2, 4)",3564.174489,10,5,0,10
128,1,2,16,2,2,0,1,"(1, 0, 3, 2, 4)",23.925116,10,5,0,10
128,16,32,8,5,1,0,0,"(1, 2, 0, 3, 4)",12.895959,10,5,0,10
256,16,32,1,10,0,1,1,"(2, 0, 1, 3, 4)",4.1627600000000005,10,5,0,10
1024,16,16,1,6,0,0,0,"(3, 0, 2, 1, 4)",85.51885150000001,10,5,0,10
256,2,64,64,13,1,0,1,"(3, 2, 0, 1, 4)",224.2677265,10,5,0,10
1,4,8,2,17,2,0,1,"(1, 0, 3, 2, 4)",10.5270135,10,5,0,10
128,4,2,8,19,0,0,0,"(0, 1, 2, 3, 4)",1.044341,10,5,0,10
128,2,16,64,3,1,0,0,"(1, 0, 3, 2, 4)",16.0642255,10,5,0,10
64,64,2,8,20,0,1,1,"(0, 2, 3, 1, 4)",1.2544495,10,5,0,10
64,64,64,1,14,1,1,0,"(1, 3, 2, 0, 4)",213.256927,10,5,0,10
16,4,32,128,14,0,0,0,"(0, 2, 1, 3, 4)",2.1975635,10,5,0,10
64,2,32,1,20,0,0,0,"(2, 0, 1, 3, 4)",1.94572,10,5,0,10
4,16,32,2,2,0,1,1,"(0, 1, 2, 3, 4)",77.0427715,10,5,0,10
8,2,8,256,17,2,1,0,"(1, 2, 3, 0, 4)",34.389765999999995,10,5,0,10
512,32,8,16,2,2,1,0,"(0, 1, 3, 2, 4)",10.4999235,10,5,0,10
64,64,1,64,4,2,0,0,"(0, 3, 2, 1, 4)",3.6414765,10,5,0,10
32,32,16,32,12,1,1,1,"(0, 2, 1, 3, 4)",1.2736345,10,5,0,10
1024,1,64,128,16,2,1,1,"(3, 1, 0, 2, 4)",214.1410225,10,5,0,10
2,8,2,64,19,1,1,1,"(3, 1, 0, 2, 4)",27.789664,10,5,0,10
1024,32,4,16,14,1,1,1,"(1, 2, 3, 0, 4)",13.540626,10,5,0,10
128,32,4,32,18,0,1,0,"(2, 1, 3, 0, 4)",13.458327,10,5,0,10
1024,2,16,32,16,1,1,1,"(0, 2, 3, 1, 4)",4.817864,10,5,0,10
128,64,64,1,20,1,1,0,"(3, 0, 2, 1, 4)",219.627108,10,5,0,10
256,1,32,8,19,1,1,0,"(2, 1, 0, 3, 4)",12.928716,10,5,0,10
512,2,16,4,10,2,0,1,"(2, 3, 1, 0, 4)",54.837261,10,5,0,10
128,32,64,4,16,0,1,1,"(2, 0, 1, 3, 4)",4.215709,10,5,0,10
128,16,2,32,6,1,0,0,"(0, 2, 3, 1, 4)",1.8775305,10,5,0,10
16,8,4,8,7,2,1,0,"(1, 0, 2, 3, 4)",4.291456500000001,10,5,0,10
1024,64,4,8,9,0,1,1,"(1, 0, 2, 3, 4)",2.0498105,10,5,0,10
1024,16,8,256,3,0,1,0,"(2, 1, 3, 0, 4)",24.6734825,10,5,0,10
128,32,16,256,8,1,1,1,"(1, 0, 2, 3, 4)",5.031655,10,5,0,10
32,32,2,2,12,1,1,0,"(2, 3, 0, 1, 4)",8.681359,10,5,0,10
64,4,64,32,15,1,0,1,"(3, 1, 0, 2, 4)",225.444835,10,5,0,10
1024,8,1,4,4,2,0,1,"(2, 1, 0, 3, 4)",33.9600385,10,5,0,10
4,32,64,8,18,1,0,1,"(3, 0, 2, 1, 4)",1795.063629,10,5,0,10
8,8,8,1,2,2,1,1,"(3, 2, 1, 0, 4)",26.9647625,10,5,0,10
1,8,16,4,4,0,0,0,"(3, 0, 2, 1, 4)",434.1065255,10,5,0,10
4,64,2,128,9,1,1,0,"(2, 3, 0, 1, 4)",136.1021985,10,5,0,10
8,1,4,4,17,0,0,1,"(1, 2, 0, 3, 4)",2.389561,10,5,0,10
8,4,64,32,17,0,0,0,"(3, 2, 1, 0, 4)",197.1266915,10,5,0,10
128,8,16,1,12,1,1,0,"(0, 2, 1, 3, 4)",1.857095,10,5,0,10
8,32,32,64,4,2,1,0,"(3, 2, 0, 1, 4)",429.0281195,10,5,0,10
64,16,2,1,3,1,0,1,"(0, 3, 2, 1, 4)",6.0062365,10,5,0,10
512,8,8,256,10,1,0,0,"(1, 0, 2, 3, 4)",11.50941,10,5,0,10
32,16,64,16,10,0,1,1,"(2, 3, 1, 0, 4)",196.262686,10,5,0,10
128,32,2,128,4,2,1,0,"(2, 1, 0, 3, 4)",15.0141975,10,5,0,10
128,16,8,1,14,0,0,1,"(3, 0, 2, 1, 4)",27.6592805,10,5,0,10
4,1,8,1,6,2,1,0,"(3, 0, 1, 2, 4)",26.4295945,10,5,0,10
256,64,8,32,11,0,1,0,"(0, 1, 2, 3, 4)",1.5637425,10,5,0,10
2,8,16,32,20,1,1,1,"(0, 1, 3, 2, 4)",4.7247835,10,5,0,10
1024,16,32,4,14,2,0,0,"(0, 2, 3, 1, 4)",6.3328035,10,5,0,10
4,16,4,64,19,1,1,0,"(2, 1, 3, 0, 4)",49.203179,10,5,0,10
512,2,8,8,3,2,0,0,"(2, 3, 1, 0, 4)",26.999641500000003,10,5,0,10
16,1,8,256,6,2,1,1,"(1, 0, 2, 3, 4)",8.5481215,10,5,0,10
64,4,1,8,15,1,0,1,"(2, 0, 1, 3, 4)",7.610456,10,5,0,10
1024,8,32,4,11,0,0,0,"(2, 0, 1, 3, 4)",3.8150305,10,5,0,10
512,1,4,64,16,1,1,0,"(1, 2, 0, 3, 4)",16.0784855,10,5,0,10
1024,2,4,128,6,0,1,0,"(3, 0, 1, 2, 4)",14.1956305,10,5,0,10
